id,title,content,rating
13417168,Rất không hài lòng,"hàng bị lỗi nắp đậy nên rót dầu khó , chủ hàng không nên giao hàng lỗi cho khách mà không cảnh báo ,sẽ ghi nhớ tên chủ hàng để tránh !",1
18917847,Bình thường,SX tháng *** hơi thấy vọng,3
13196361,Hài lòng,Chất lượng khỏi bàn cãi. Nhưng vận chuyển bị móp miệng can làm lúc rót khó khăn. Cần xem lại khâu đóng gói và vân chuyển,3
13526510,Rất không hài lòng,"Chưa giao hàng cho mình, đề nghị liên hệ lại",1
15443030,Rất không hài lòng,"sản phẩm không đạt yêu cầu, cafe có hiện tượng vón cục. hạng sử dụng in dưới đáy có dấu hiệu bị phai. Tôi đã giao trả lại hàng, chưa nhận dc tiền, tôi muốn đổi lại sản phẩm mới, đạt chất lượng, Vậy trường hợp này giải quyết như thế nào . Mong sớm có câu trả lời.",1
20109772,Bình thường,"Cafe có vị ngai ngái, cần nhiều sữa hơn",3
19730794,Không hài lòng,Sao kỳ này vị cafe có vị chua chua ko ngon,2
15052542,Rất không hài lòng,"mua 2 hộp 1 hộp bị vỡ, đã nhờ hỗ trợ đổi trả và chờ giải quyết xem sao",1
16814562,Rất không hài lòng,"Hàng nát bét thế này, làm ăn *** quá Tiki ơi, không còn lời gì để nói",1
16165878,Không hài lòng,Sp rât tiên loi va tot nha,2
12176497,Bình thường,"Sau hơn 1 tháng đặt thì đơn hàng mới được giao, ghê quá",3
18085512,Bình thường,Mình mua mẫu săn bảo bối mà giao loại thường,3
16652085,Không hài lòng,mình mua 2 thùng đều có màu rất nhạt so với hình. hoang mang tột độ.,2
13125433,Bình thường,mình không nhận được balo theo như quảng cáo trên đơn hàng. shop kiểm tra giúp mình,3
12639465,Rất không hài lòng,hàng giao thì lâu. thùng sữa thì k bk bị gì dính tùm lum thấy ghê. phải bỏ quá trời hộp. cái gì rích quá trời lại đen nâu . trong thùng thì bấy nhày ghê quá. bán hàng k có tâm . cái thùng bị lũng lỗ . sữa thì có hộp k còn 1mieng trong hộp. màu gì nâu nâu dính trong hộp quá trời thấy ghê . tệ quá,1
12177888,Bình thường,"- Vận chuyển ( gói hàng )của tiki rất kém đặc biệt vs những sản phẩm như sữa dễ vỡ , hỏng . Đây cũng không phải lần đầu tiên mình mua hàng ( sữa) bị móp vỡ dù đã phản ánh  .
- Vị sữa dừa lạt không ngon bằng nguyên chất hay đậu đỏ.",3
15932822,Rất không hài lòng,"mẫu cũ ko tham gia cào trúng vàng, chán như con gián",1
16184391,Bình thường,"sữa cũng bình thường, k rõ vị dừa lắm",3
10875225,Rất không hài lòng,"Chất lượng không tốt, ảnh hưởng đến sức khỏe người dùng.",1
16327703,Bình thường,bình thườngggggggggggggggg,3
12594272,Rất không hài lòng,sữa ngon  giao nhanh nên mua nha MN,1
20144085,Bình thường,"Mình mua sale ngày 7/7, mua về mới biết HSD sữa là ngày 13/9 vì trong thông tin về sản phẩm trên app không có thông tin HSD.
Tiki đóng gói sản phẩm rất kỹ càng, chất lượng đóng gói vô cùng tốt.",3
12914271,Không hài lòng,"Nhận thùng sữa bất mãn dễ sợ, shipper nói trời mưa nên thùng hơi ướt xíu nha c, ok e ko sao, thông cảm đc. Nhưng lúc khui ra thì hỡi ôi, mùi vừa thiu vừa chua. Cái này là do bên vận chuyển mạnh tay quá nè nó mới ra nông nỗi zị, đổ hết 6 bịch sữa chảy lan ra mấy bị kia mh phải xịt nước rửa",2
14388072,Bình thường,vấn đề giao hàng hay chuẩn bị đơn hàng từ nhà bán là mình thấy có sự bất cập. lúc nhận hàng thì sữa bị trào ra như thế này đây. tiki nên kiểm tra kĩ hơn khâu chuẩn bị và giao hàng đặc biệt với sữa dễ bục nước như vậy,3
12940879,Không hài lòng,"Vận chuyển tệ, lúc nhận thì có 2 bịch bị vỡ nó dính vô mấy bịch khác hôi kinh khủng. Rồi bịch này lúc mới nhận thì bt, để dc tầm 1 tuần thì nó tự phồng lên mở ra thì như vậy.....",2
13942265,Rất không hài lòng,"Cho 1 sao về cách vận chuyển của Tiki, đặt 2 thùng thì 1 thùng bị chảy. Đợt sau đặt 3 thùng thì 1 thùng bình thường v bị chảy 2 thùng, 2 thùng ko nhận dc thì tiki ko chịu hoàn tiền lại cho mình vì mình đã thanh toán qua zalopay trước rồi, đến nay là 20 ngày vẫn ko liên hệ trả tiền cho mình. Tiki làm ăn kỳ cục quá. Thất vọng.",1
16319601,Bình thường,"Giao hàng nhanh, mình mua rất nhiều rồi nhưbg lần đầu tiên nhân hàng 1 thùng bị rách,thiếu 4 gói,  từ hồi tiki chuyển sang đối tác JNT dịch vụ giao hàng kém hẳn",3
11041282,Rất không hài lòng,làm ăn *** đảo vừa vừa thôi chứ  . đặt 2 sản phẩm mà giao có 1 cái tính tiền 2  cái thùng sữa fami được giao thì sữa rách mấy bịch chảy tùm lum hết,1
12251910,Rất không hài lòng,"Anh có nhận đơn hàng 846583396 lúc bạn ship giao đã bị bể vỡ 1 thùng, có khoảng 4 hộp sữa vỡ chảy ra các sản phẩm khác khiến đều bẩn và mùi hồi, bạn ship nói anh cứ quay lại clip gửi yêu cầu trả hàng cho tiki. Nhưng a chat trả hàng bên tiki hoài không được hỗ trợ. dịch vụ tiki ngày càng kém",1
11618379,Rất không hài lòng,"Thùng nhận được đã bị ướt bên ngoài, mở thùng ra check thì như thế này. Sữa vỡ, sữa hư, hôi chua không mang vào nhà được. Không sử dụng được nữa. Quá thất vọng!!!!",1
14040793,Rất không hài lòng,"Mình nhận hàng hôm trước, hôm nay mới bóc thì thấy có khá nhiều gói vỡ, rất rất rất thất vọng.
TB: Ngoài ra thì những gói còn nguyên uống rất ngon, không quá ngọt, rất hợp.",1
12922944,Rất không hài lòng,"vận chuyển quá tệ, nhận được hàng bị bể đổ ra ướt hết cả thùng, bốc mùi hôi thối, quá thât vọng về đơn hàng lần này.",1
13054077,Rất không hài lòng,"làm ăn như con kẹt, đặt hàng 9/8 đến 07/11 mới giao, chờ lâu quá tìm chỗ hủy đơn mà ko có, phải liên hệ nhân viên con kẹt, lồz má tụi mày dẹp nghỉ đi",1
13957950,Không hài lòng,Đã liên hệ đổi hàng nhưng ko thấy Tiki giải quyết! Cả tuần rồi nè.,2
12529630,Rất không hài lòng,"đặt 2 thùng giao có 1 thùng, hỏi nv giao hàng cũng ko biết gì mặc dù anh giao cũng nhiệt tình, gọi, nt tổng đài kêu giải quyết khiếu nại đã tiếp nhận mà mấy ngày rồi ko thấy phản hồi gì",1
15161064,Bình thường,"Nhờ người nhận hộ mà bên vận chuyển làm vỡ 2 bịch sữa chảy tùm lum,tiki nên bọc hàng kĩ hơn xíu đối với các loại hàng như vậy",3
3035378,Bình thường,"Tiki đóng gói khá kĩ nhưng mình không hiểu sao khi mở thùng ra thì thùng ướt nhẹp, sữa có vài bịch bị đỗ tháo cả ra thùng... còn về phần sữa thì sữa khá ngon, giao hàng nhanh, nhân viên giao hàng nhiệt tình vui vẻ. Khá ổn",3
3176674,Có nhầm lẫn khi vừa  tính phí giao hàng lại cộng thêm phí xử lý hàng hóa?,"Khi đặt mua 3 sản phẩm chung: thùng sữa Fami+10 cây bút Thiên Long+5 gói cơm sấy gao lức hạt sen, toi nhận được thư báo miễn phí vận chuyển, chỉ tính phí hàng cồng kềnh của thùng sữa là 16,000đ.
 Đến khi giao đơn hàng tách ra 2 lần giao:
 -  Lần I:   5 gói cơm gạo lức- miễn phí vận chuyển
 -  Lần II: 1 thùng sữa + 10 bút - phi giao hàng 19,000 đ +20,000đ ( phí xử lý hàng hóa)",2
11632284,Không hài lòng,"Phí giao hàng mắc mà thời gian giao hàng cực kỳ lâu
Tuy là do lệnh giãn cách nhưng thu phí cao để giảm hàng vậy là dịch vụ quá kém",2
19055137,Bình thường,Hàng còn 2 tháng hết hạn quá ít,3
11913118,Bình thường,"Giao hàng hơi lâu nhưng do dịch ảnh hưởng cũng ko sao  và bị bể 1 bịch chắc vận chuyển hàng nhiều đè lên . Làm sữa chảy ướt hết các bịch khác , thất vọng",3
16731947,Rất không hài lòng,sữa nhận bị lũng bịch chảy tùm lum hết.,1
16354954,Rất không hài lòng,Thùng sữa vỡ tung bên trong. Yêu cầu nhà bán hàng đến lấy hàng về và hoàn tiền.,1
16523140,Rất không hài lòng,"*** đảo, đặt 2 thùng giao 1 thùng, Tiki ko xử lý cũng ko trả lại tiền.",1
12514014,Rất không hài lòng,"thùng còn nguyên keo dán mà sữa trong thùng bị hư mốc đen, lên giòi bò lóc ngóc",1
16043612,Bình thường,Trong lúc vận chuyển có bể vài bịch sữa nên mình đánh giá ít sao,3
16182613,Không hài lòng,sữa đến đầu th 7 hết hạn sd. chỉ còn 2 tháng. thất vọng.,2
13898621,Rất không hài lòng,"Có nhận đc đâu mà đánh giá,đã thanh toán rồi đó chứ  chờ câu trả lời của tiki",1
12740355,Rất không hài lòng,"Giao quá lâu, mất mấy tháng và đến lúc giao thì 1 bịch sữa bị bục chảy ướt đẫm kiện hàng",1
14503812,Không hài lòng,"Haiz, hàng nhận bị ướt vi có bịch rách",2
13639427,Rất không hài lòng,"Chất lượng sản phẩm thay đổi trong quá trình sản xuất, đóng gói và vận chuyển.",1
12348349,Bình thường,Hàng thì ok rồi ko nói nữa mà mỗi tội giao hàng lâu quá,3
13033305,Rất không hài lòng,Thùng sữa m nhận được bị chuột cắn mất mấy hộp . Định trả lại nhưng thôi,1
15512700,Rất không hài lòng,"Có bịch sữa đậu nành bị hư, chua",1
4578233,Bình thường,Không biết đóng gói sao mà mở thùng ra bị 2 gói thủng. Nhìn như vết dao rạch vào. Chưa bao giờ thất vọng với tiki như vậy,3
4682928,Rất không hài lòng,"mua thùng sữa mà bị phồng mất 8 hộp. sữa chạy be bét, bảo giao hàng trả lại hàng thì họ bảo "" cái ấy a phải chịu""
sữa này mà uống vào chắc nhập viện luôn",1
19831093,Bình thường,"Date gần quá, được 2 tháng à",3
12840502,Không hài lòng,sao shop bảo tặng 4 hộp 2 vị mới mà có tặng 4 hộp như sữa canxi đã đặt mới chỗ nào ko biết .muốn trải nghiệm coi dùng vị mới cũng như ko,2
15022466,Bình thường,shipper thấy hẻm mà kh chịu vào khách phải tự ra khuân hàng vào,3
10886722,Bình thường,giao trễ 5 ngày so với dự kiến,3
17938825,Rất không hài lòng,mua ko biết bao nhiêu lần nhưng lần này thực sự bực mình và thất vọng 1 thùng vỡ 4 bịch mong tiki làm việc lại với đơn vị vận chuyển để cải thiện chất lượng giao hàng,1
13140853,Rất không hài lòng,"tiki gửi hàng là hai thùng sữa 
Một thùng đúng loại bịch là 40 bịch .Thùng còn lại vỏ thùng của dòng hộp 6 lốc nhưng trong lại bỏ 36 bịch.Rất tiếc khách ko quay video ngay từ đầu khi nhận để có bằng chứng , bây giờ tiki cãi bay như khách *** quỵt 4 bịch sữa.Đơn hàng đã thanh toán trước lại nặng ko nỡ để shipper hoàn về .",1
15202509,Rất không hài lòng,"Quá thất vọng về sản phẩm, thanh toán trước rồi nhận đc 1 cuộc gọi từ shipper, mở cửa ra nhận đc cục hàng vỡ nát, bốc mùi, hàng như này mà shipper vẫn cố tình vứt trước cửa nhà khách hàng, không biết sai sót do bộ phận nào, nhưng nói chung là thất vọng, yêu cầu tiki nhanh chóng giải quyết vụ việc này",1
11874071,Rất không hài lòng,"rất tệ, mình đặt ở tiki nhiều lần r, lần đầu thấy đơn hàng sữa tệ thế này. đặt 2 thùng thì giao 1 thùng nguyên, thùng còn lại thì để trong túi nilong, sữa bể đổ ra ngoài mùi hôi kinh dị. tiki đã đến nhận lại phần hàng lỗi r, hy vọng đc nhận lại sp đàng hoàng hơn.",1
20098159,Bình thường,"Hàng đóng gói kỹ lưỡng, cẩn thận. Tuy nhiên thái độ nhân viên giao hàng không tốt",3
20138426,Rất không hài lòng,Giao tới người nhận đổ bể ướt hết mùi hôi khó chịu,1
8966966,Không hài lòng,"Mua sale 124k 40 bịch. Thì không hiểu kiểu gì mà vỡ bể hết 15-20 bịch. 
thật sự là mình không nói *** nhé. 

Mua hôm thứ sáu 26/3 thì sáng thứ bảy 27/3 nhận được liền. 

mà ko hiểu sao bể đc luôn. 
lúc mở ra thì thấy bể 1 chấm to hơn kim đâm xíu. rồi sữa chảy tùm lum

mình chỉ kiểm tra sơ sơ mấy bịch trên cùng. rồi đem cất. lúc đó là bể 2 bịch. 

xong rồi tầm 2,3 ngày sau. mình lấy uống thì bịch sữa bị gì phình lên. 

ko thì bị xẹp lép do bị bể chảy hết sữa. 

hôm nay rảnh rỗi rồi kiểm tra lại thì... âu trời má ơi. CÓ GIÒI LUÔN RỒI. 

Chán chẳng muốn nói luôn í. 

thấy rẽ hơn mua ở cửa hàng tiện lợi nên đặt mà bị hư rồi bể tận 15-20 bịch thì mua làm gì nữa....",2
13322225,Không hài lòng,"cái này giao lâu thật là lâu, bị vỡ 3 bịch, chắc trong quá trình lấy hàng hay giao hàng, mấy hôm sau mới mở hộp nên nước đậu vỡ dính làm hôi các bịch khác, rửa mãi mới đỡ hôi các bịch nước đậu, mất thời gian quá.",2
13364222,Rất không hài lòng,"tiki giao hàng quá tệ. hàng sữa mà đóng gói ko bị mất 4 bịch thúi um . thùng sữa chẳng đáng nhiu tiền , nhưng giao hàng ko đóng kỹ tệ vậy , chẳng bao giờ mua sữa lần nữa",1
14386566,Bình thường,"- Sữa đậu nành Fami Canxi ít đường => Chất lượng sản phẩm không vấn đề . HSX trên bao bì 08/12/2021 . Hạng dùng còn gần 5 tháng nên rất OK.
- Nhưng đóng gói và vận chuyển thì thôi rồi. Mua 2 thùng mà có 1 thùng trong đó có 1 bịt bị bể làm sữa chảy loan ra khắp nơi.",3
14071988,Rất không hài lòng,"Mua hàng tiki 4 5 năm, lần đầu trải nghiệm đơn hàng tệ nhất trên đời, mở ra thúi hết cả nhà, thúi ko chịu nổi, ngâm nước cho ướt rồi đóng gói là sao?? tởn đến già k dám mua lần 2, mua sữa mà thúi vầy rồi ai dám ún, 100k ko nhiều, vứt mẹ cho nhanh",1
14369720,Rất không hài lòng,"Hàng giao thùng sữa bị nát bẫy, méo móp rất nặng, các bịch sữa trong thùng bị bể vỡ rất nhiều, chảy nước tùm lum ướt nhẹp nhìn rất ***. Rất ko hài lòng về quá trình xử lý và vận chuyển giao đơn hàng này. Quá chi là thất vọng...!!!...",1
10252926,Rất không hài lòng,Tiki xem lại và xử lý trường hợp này giúp mình. Thùng sữa giao đến bị ướt sũng mặc dù đã được bọc nilon ở ngoài. Sữa bên trong thì đổ ra và bốc mùi hôi. Để nghị Tiki thu hồi và hổi lại sản phẩm giúp mình ạ. Lần đầu tiên mình không hài lòng về hàng mua từ Tiki. Mong các bạn cho mình phản hồi hợp lý.,1
12372688,Rất không hài lòng,"Thời gian giao hàng rất lâu vì lệnh giãn cách thì mình hiểu và chấp nhận. Nhưng khi mình nhận đc thùng sữa fami thì có nhiều bịch bị bể, đổ tùm lùm và dòi bu lên rất nhiều, trông rất ghê. Có vẻ điều kiện bảo quản sản phẩm trong thời gian giãn cách k được tốt.
Dù còn nhiều bịch sữa còn sử dụng được nhưng mình vẫn đánh giá 1 sao nhé.",1
14061832,Rất không hài lòng,"Tiki mà bán hàng kiểu này sao? Sữa vừa bẩn vừa mờ date, ai mà dán uống. Yêu cầu tiki đổi mới sản phẩm cho tôi",1
16867089,Rất không hài lòng,"giao hàng sữa nhưng ko thèm dán là hàng dễ vỡ. để 2 túi sữa bị vỡ ra bốc mùi thối dã man khắp cả thùng. 
làm việc bất cẩn quá tiki à @@",1
14369445,Rất không hài lòng,"Sữa giao đến nhà còn trong thùng có quấn băng keo rất kỹ, nhận hàng váo để yên một chỗ, lúc khui thùng lấy sữa uống thì có bịch bị chảy hết ra, thấm, hooi chua và gây ướt nhem cái  thùng sữa",1
9099418,Rất không hài lòng,"thùng sữa bị giao tới bị bể, chua lòm. đặt từ ngày 7 mà tới ngày 15 mới giao. sữa bị bể rồi để lâu nên ngấm hết sang các bịch còn lại",1
12995359,Rất không hài lòng,"Hôm qua 02/11/2021 nhà giao hàng cho tôi 1 gói hàng giá 172.000 đ người nhà nhận dùm, khi tôi về thì tôi nghe mùi thúi chua nồng nặc, tât cả thùng sửa bể hết tôi nghĩ do nhà vận chuyển làm thôi, tôi có báo cho Tiki nhưng chưa thấy hồi âm, tôi có quay lại hình dáng của thùng sửa thật khủng khiếp … thật quá tệ",1
12420072,Rất không hài lòng,"tôi muốn trả hàng. đơn vị vận chuyển giữ hàng quá lâu có lẽ chờ cho thùng sữa bị rò rỉ này khô đi rồi mới giao. mở ra thấy mốc meo, không an toàn để uống sữa mốc này",1
13842883,Rất không hài lòng,"Đặt 3 thùng thì chỉ giao 2 thùng rồi nói là thùng kia bị chảy sữa, mình đợi mấy ngày tưởng giao thùng mới ai ngờ ko thấy gì. Không hiểu nổi về cách làm việc của tiki. Không phải lỗi của khách thì phải giao đủ hàng chứ",1
8263669,Rất không hài lòng,"Tôi có đặt mua 2 thùng sữa đậu nành ít đường của Tiki
1. ngày 5/3/21, Nhân viên giao hàng, hẹn khách, đến muộn = mất thời gian của khách hàng.
2. không giao hàng đúng địa chỉ khách hàng đặt hàng, gọi điện yêu cầu khách hàng ra điểm khác xa nhà khách hàng để mang hàng về = gây khó khăn cho khách hàng !
3. Khi khách hàng không đồng ý, lập tức báo  không giao hàng cho khách luôn = thái độ thiếu chuyên nghiệp !
4. Sau khi, tôi liên hệ với Tiki thì mới được lệnh tiếp tục giao hàng !
5. Ngày 8/3/21, nhận được 2 thùng sữa gần hết date, hạn sử dụng có 6 tháng thì hết hạn gần 4 tháng sử dụng, chỉ còn hơn 2 tháng sử dụng !
5. Chúng tôi là khách hàng vì không có thời gian nên chúng tôi mới mua hàng qua online. Chứ qua các siêu thị thì giá cả cũng tương đương, đôi khi có khuyến mại còn rẻ hơn rất nhiều, hàng không bị cận date vậy!
6. Tiki nên xem lại cách làm việc của mình cũng như nhà cung cấp của tiki, bán hàng sản phẩm thì cận date + nhân viên giao hàng thì gây khó khăn cho khách hàng. Hiện các hãng cạnh tranh nhau bằng dịch vụ khách hàng + sản phẩm. Tôi chỉ là một khách hàng nhưng có nhiều khách hàng như tôi thì Tiki sẽ bị mất khách hàng + Uy tín đấy. Ngoài Tiki còn có rất nhiều trang mạng điện tử uy tín khác nữa như ***, ***, sendo,...
THANKS",1
12364939,Rất không hài lòng,Dù đã mua hàng nhiều nhưng đây là trải nghiệm tệ hại nhất khi mình mua hàng trên Tiki. Bịch sữa bị vỡ ướt cả thùng và mùi chua bốc lên nồng nặc. 🙁😓,1
3950191,Giao không đủ số lượng như đã hình ảnh,"Hiện tại P ko biết là bên shop giao nhầm hay P nhầm , nhưng vào thông tin sản phẩm thì ko thấy ghi, chỉ thấy tiêu đề ghi: Thùng Sữa đậu nành Fami Canxi ít đường (200ml x 40 bịch), nhưng shop lại giao mình có 30 bịch , mà trong đó có mấy bịch bị phồng lên rồi, mà mấy bịch phồng đó chắc chắn uống ko dc rồi nè, cắt ra bị chua lè, haizzz... P ko hiểu sao shop vẫn giao được cho P, muốn trả hàng ghê, mà thấy mắc công phiền vận chuyển tới lui, nên là chỉ khiếu nại để shop giai quyết bố sung hàng cho lẹ. 
Đóng gói 3 túi , mỗi túi 10 bịch, rất sơ xài,ko phải thùng chính của sửa FAMI, mà là thùng khác nên khi giao ko còn nguyên mà móp méo.Rất ko hài lòng khi mua lần này, thất vọng quá.",1
13606481,Rất không hài lòng,"Nhận hàng về sữa vỡ tùm lum. mình đặt 2 đơn 2 thùng thì đều bị vỡ sữa chảy ra dính khắp thùng rất bẩn. vì mình đã thanh toán trước và người nhà nhận giup không để ý về mở ra rất bực. Đơn vị vận chuyển Best Từ sơn, Bắc Ninh",1
9300476,Rất không hài lòng,"Gói hàng sơ sài, sữa bị vỡ một vài bịch rồi ám ra cả thùng, khiến thùng sữa bốc mùi hôi rất kinh tởm, ai mà để sữa ở ngoài lâu ngày sẽ biết mùi này, mua thùng này chắc cũng thùng thứ 6 thứ 7 gì rồi, lần trước sữa bị vỡ tôi đã bỏ qua rồi nhưng vẫn không cải thiện cách gói hàng, khiến việc này lại tiếp diễn, chỉ quấn màng bọc sơ sài, không có lấy nổi một miếng túi khí chống sốc. Cho 1 sao vẫn chưa hả dạ đó trời.",1
11937890,Rất không hài lòng,"Đóng gói không kỹ, giao đến nhà mở ra thì bị bể hơn nửa thùng sữa, các bịch còn lại trong tình trạng như hình, ướt cả thùng giấy, sữa bị chua mùi rất khó chịu.",1
12670027,Rất không hài lòng,"nghĩ sao đơn đặt từ *** đến tận bây giờ 17.10 mới giao, mà lại không cho người ta hủy đơn. Thề chỉ đặt bên *** và ***, mọi người cũng nên qua bên những app khác mà đặt hàng nhé.",1
10211950,Cực kì hài lòng,"Chờ đợi hơn 1 tháng thì không giao hàng luôn, 1 cú điện thoại cũng không có mà nói k có người nhận. Đặt 4 thùng mà vậy. Này ngay đợt sale nên không muốn bán hay sao á. *** đảo ghê. Liên hệ thì kêu đặt lại hàng.",1
12240889,Rất không hài lòng,"Mua sữa uống mà giao trễ hơn 1 tháng. Biết là ảnh hưởng giản cách xã hội do dịch nhưng thời điểm hẹn giao chưa là lúc cấm shipper. Rồi hủy đơn thì không được, này do lỗi giao hàng chứ không phải lỗi nhà cung cấp.",1
6280868,Rất không hài lòng,sản phẩm rất tốt. nhưng ko chấp nhận được người giao hàng. bắt mình ko đc đặt nhiều như vậy vì lặng. rồi còn nói rất mất lịch sự. nếu như không giao được bên tiki và bên giao hàng phải làm việc với nhau. không thể chấp nhận đc người giao hàng nói năng vô học như vậy.,1
12206778,Rất không hài lòng,"Mình đặt hàng 1 tháng mới nhận được, mình chỉ thông cảm thời gian giao chậm do dịch thôi. Chứ nhận sp hư hỏng thì thật sự thất vọng. Mong Tiki sớm có phương án phản hồi.",1
13805552,Rất không hài lòng,"mua cho cháu, vận chuyển sao làm bể vài bịch. Chị dâu thấy shipper cũng nhiệt tình, lấy ra lau chùi lại nên lấy luôn. Hy vọng Tiki rút kinh nghiệm lần sau chi thêm cái nhãn hàng dễ vỡ giúp.",1
13339997,Rất không hài lòng,Đặt hàng 11/10 mà 21/11 mới nhận được đã vậy còn bể sữa ướt hết thùng :v,1
12383860,Rất không hài lòng,"Đóng gói không tốt. Vận chuyển không cẩn thận. Sửa bể, chảy tùm lum. Rất không hài lòng. Mua 1 lần sợ đến già.",1
13085349,Bình thường,"mặc dù đã ghi bên ngoài là hàng dễ vỡ nhưng về đến tay thùng sữa vẫn bị móp méo, còn vỡ cả 3 bịch chảy hết nước ra ngoài, may là mấy cuốn sách mua cùng ko bị làm sao",3
12593715,Rất không hài lòng,"mình có đặt 1 đơn hàng 2 sản phẩm mà TiKi giao có 1 sản phẩm, là 2/2 giao vào 5/10, còn 1 đơn 1/2 đợi mãi mà chưa thấy giao gì hết vậy ạ. Mình cũng đã thanh toán rồi.",1
12499824,Cực kì hài lòng,"Sản phẩm mua giá rẻ 119K.  
Bao gói cẩn thận. 
Date dài. 
Điểm trừ duy nhất là time giao hàng lâu.",3
15247605,Rất không hài lòng,"Giao hàng ẩu, làm ăn chán đời lắm. Sữa bị bể ướt hết cả thùng. Thất vọng với tiki quá",1
10075946,Rất không hài lòng,"không hề nhận được đơn hàng nhưng vẫn báo giao thành công, đã báo cáo lại với Tiki nhưng đã mấy ngày nay không có câu trả lời, lần đầu mua hàng trên Tiki và cảm thấy rất thất vọng.",1
16341418,Rất không hài lòng,Tôi đã thanh toán và chưa nhận được hàng. Taiij dao ở đây laii ghi giao hàng thành công. *** đảo vậy hả.,1
13010805,Rất không hài lòng,"Trạng thái sản phẩm như này. Yêu cầu Tiki đổi trả lại hàng cho mình ạ.
vui lòng kiểm tra lại.
xin cảm ơn.",1
13225158,Hài lòng,Giao hàng lâu. Đóng hàng rất kém. Khi nhận được sữa đã vỡ và bốc mùi. Trải nghiệm mua hàng rất tệ,2
12379529,Rất không hài lòng,"Sữa vận chuyển bị bục rất nhiều. Túi nào sờ vào cũng bị dính sữa, đến phần đáy thùng thì ướt hết luôn.",1
13965590,Rất không hài lòng,Tệ hại :))))))))))))))))),1
14558239,Rất không hài lòng,Có nhận dc hàng đâu mà kêu đánh giá.Ko có nút hoàn hàng để mình hoàn.Báo tiki chả ăn thua.Phí cái mã giảm giá tk của mình.,1
13832696,Rất không hài lòng,"Bị bể mất 1 bịch, làm hôi hết cả thùng sữa",1
