content,Quality,Service,Shipping,Packing
chất lượng kém chất lượng nhưng bán giá cho cao,1,0,0,0
"chất lượng chất lượng kém, sản phẩm không đúng với thông tin giới thiệu",1,0,0,0
không thể lắp ráp vào máy,1,0,0,0
cửa sản phẩm oi mình đặt 11pm cửa sản phẩm giao mình size gì không vừa,1,0,0,0
"mua ốp cho iphone 13 nhưng lỗ loa bị che, không phù hợp. nhìn chung ốp đem lại cảm giác chắc chắn, không nặng. dùng lâu mới biết bền hay không.",1,0,0,0
sản phẩm giả sản phẩm nhái chất lượng kém chất lượng,1,0,0,0
sử dụng thì được nhưng chưa thật hài lòng,1,0,0,0
bình thường sản phẩm hơi mỏng cầm không chắc tay lắm,1,0,0,0
"không như kỳ vọng. cạnh méo, không chắc chắn",1,0,0,0
"tạm ổn tốt được, mẫu mã hơi xấu; đóng gói quá xấu",1,0,0,0
gửi sản phẩm không đúng kích thước,1,0,0,0
"ốp to dày xấu, khó tháo lắp. thích hợp cho nam",1,0,0,0
"người khác thay thế thế nào, riêng mình thay thì nó không hoạt động với apple pencil 2. ra tiệm khác mua thì tốt. cân nhắc",1,0,0,0
"bút không nhạy cảm ứng, xài tạm ổn tốt được thôi",1,0,0,0
tôi chưa nhận được sản phẩm này,0,0,1,0
không sử dụng được.,1,0,0,0
chất lượng kém chất lượng không giống như quảng cáo,1,0,0,0
"khách,mua loại chống nhìn trộm giao loại thường.",1,0,0,0
sản phẩm không giống như quản cáo không chống nhìn trộm nói chung là lứa người tiêu dùng,1,0,0,0
"kính bị trầy, giá cao, chất lượng vậy kém",1,0,0,0
"ốp không giống hình ảnh minh hoạ, giao đến mở ra ốp cự kỳ bụi và dơ, sản phẩm thế này chỉ một lần và mãi mãi không bao giờ quay lại cửa sản phẩm",1,0,0,0
mỏng quá không trắc chắn chút nào,1,0,0,0
xấu xấu xấu xấu xấu quá xấu,1,0,0,0
sản phẩm tệ hơn quẳng cao.,1,0,0,0
"chính ra mua về chua được 2 tuần nhưng đã bắt đầu bị hỏng, giờ cắm sạc phải vặn vặn mới vào. nhưng giá thì không giá giá rẻ. nhưng hình thức thì vẫn giống ảnh.",1,0,0,0
"chất lượng tốt, giá cả tốt. 3 sao vì giao sản phẩm không đúng theo đơn đặt 2m giao 1m , khi bán thì tư vấn nhiệt tình lắm khi có vấn đề thì im thinh thít. lạ :-",1,0,0,0
"sản phẩm đã bóc seal, sạc cũng không nhanh lắm",1,0,0,0
sản phẩm thiếu vạch đồng hỏng không dùng được,1,0,0,0
hoàn sản phẩm dùm đi bị lỗi ròi,1,0,0,0
"gửi sản phẩm cuộn lại nhăn nheo, nát. nhưng thực ra là do chất liệu không phù hợp.",1,0,0,0
"sản phẩm bị lỗi không nhận tín hiều bằng đầu usb .đổi trả 2 lần, lần này là lần thứ 3. nếu sản phẩm bị lỗi nữa xin không bao giờ mua sản phẩm này nữa.",1,0,0,0
"thật sự thất vọng khi con chuột của mình được đóng gói như vậy, mở ra không túi chống sốc. xót quá dù chưa xài nhưng mình rất phiền lòng. mong cửa sản phẩm có thêm túi sốc.",0,0,0,1
"giao sản phẩm siêu tốc trong ngày nhưng tận hôm sau mới nhận được . trong khi cần gấp và đã dặn nếu hôm sau giao thì giao sớm buổi sáng . nhưng không thấy giao , tận 12h trưa mới giao . lúc đó đã ra tiệm mua cái khác rồi . tikinow chỉ giỏi thu tiền nhưng dịch vụ tệ",0,1,0,0
bị hư chuột trái sau khi dùng trong 3 tháng. yêu cầu bảo hành như không thấy hồi âm,1,0,0,0
con lăn chuột không hoạt động được từ lúc mở sản phẩm hic,1,0,0,0
chuột bị lỗi phím trái kêu to khi bấm.,1,0,0,0
"góc nhắc nhẹ ạ. quá tệ, mình dán cái này được hơn 1 tuần. không hiểu kiểu gì bị mẻ 1 góc lúc nào không hay thế là nứt kéo dài 2 đường. nhắn tin khiếu nại thì nhân viên nhưng đổ lỗi cho mình làm rớt. ủa xin lỗi chứ kính bạn bán 166k có khi nhưng không bền bằng kính 16k mua ở chợ ạ. kính cường lực 9d kiểu gì nhưng mẻ có xíu thế là nứt luôn màn, thấy review bẻ 2 tay mới gãy, chặt đồ các kiểu ghê lắm. không tiếc gần 200k. ức chế cái cách nhân viên làm việc. quá thất vọng.",1,0,0,0
tiền chúng tôi bỏ ra cao để nhận chất lượng tốt nhưng không,1,0,0,0
chất lượng kém chất lượng không như quảng cáo. không trống nhìn trộm,1,0,0,0
"không phải miếng dán kong chính hãng, dán không khít màn hình, không hộp, miếng dán chưa gì đã có vết lỗi! quá tệ",1,0,0,0
không đúng kĩ thuật không phù hợp,1,0,0,0
"chống nhìn trộm tốt tuy nhiên sản phẩm không nhạy, bấm mạnh tay mới nhấn được phím",1,0,0,0
"xài không được, dán vô màn hình không sử dụng được, cảm ứng màn hình mất tác dụng",1,0,0,0
chất lượng kém . dán lên cảm ứng kém,1,0,0,0
"sản phẩm không như hình ảnh mô tả, không phải loại có đồng thời hai cổng sạc usb và type c nhưng chỉ có đầu ra typec thoii. hỗ trợ sạc nhanh chuẩn.",1,0,0,0
"chất lượng kém. khi dùng 2 chấu thì điện kém định, điện thoại dù sạc 7 tiếng nhưng vẫn không đầy pin, dễ hư hỏng pin điện thoại",1,0,0,0
cửa sản phẩm làm ăn đăng 1 đằng gửi 1 nẻo đả đảo bọn đảo tiki nhưng cx có bọn này không thể chấp nhận được thà không đăng nhưng hơn thế nhưng tiki cx dám đăng cái loại cửa sản phẩm này lên được nhắc nhờ ae mấy bình luận trước có khả năng là do bọn này cài vào thôi chứ đừng mua sản phẩm gì của cửa sản phẩm này thế nhưng dám ghi chính hãng offical giấy đóng nhưng như bỏ sản phẩm kệ khách thà không giao nhưng hone mua về rõ tức,0,0,1,0
chuôi cắm bị lỗi. nhờ hãng đổi lại giúp,1,0,0,0
"có vẻ sản phẩm gặp lỗi, thỉnh thoảng điện thoại cắm không ăn điện hoặc báo thiết bị không phù hợp, gắn quạt mini vào dùng khoảng vài phút thì ngắt 1 lần. đề nghị đổi cái khác",1,0,0,0
vừa nhận sản phẩm kiểm tra nhận thấy ngoại hình bị trầy xước nhẹ. có phải sản phẩm đổi trả không vậy cửa sản phẩm?,1,0,0,0
"không cắm vừa ổ điện, cửa sản phẩm không để hình ổ cắm",1,0,0,0
chưa tốt lắm. không đủ công suất khi xài hết số cổng ra,1,0,0,0
"giao sản phẩm không đúng, đảo, yêu cầu trả sản phẩm hoàn tiền",1,0,0,0
"cửa sản phẩm đảo, giao sản phẩm không đúng với sản phẩm mô tả trên hệ thống. đề nghị tiki giải quyết để đám bảo quyền lợi người tiêu dùng",1,0,0,0
hỏng rồi không dùng được nên cần bảo hành đổi trả sản phẩm,1,0,0,0
sản phẩm không giống hình mình mới nhận sáng nag mở ra thì như hình. đề nghị tiki xem xét đổi trả sản phẩm,1,0,0,0
"nhận cục sản phẩm giống như bị khui ra vậy, chán. biết vậy mua bên",1,0,0,0
giao sản phẩm không đúng sản phẩm thất vọng quá,1,0,0,0
"giao sản phẩm không đúng sản phẩm, giao cục sạc oppo sản phẩm fake",1,0,0,0
"sản phẩm không đúng, nhưng đã hoàn trả nhanh chóng, vote sao cho tiki chứ không phải cửa sản phẩm",1,0,0,0
giao sản phẩm không đúng sản phẩm,1,0,0,0
sao tôi cắm vào điện thoại type c của tôi cũng không nghe được? có phải nó chỉ tương thích với 1 vài sản phẩm? hay do sản phẩm của bạn có vấn đề?,1,0,0,0
sản phẩm dùng quá tệ.nghe chập chờn.tiếng lúc được lúc mất,1,0,0,0
"chất lượng kém chất lượng, phục vụ kém không hỗ trợ khách sản phẩm khi báo sản phẩm bị lỗi.",1,0,0,0
sản phẩm không hoạt động ạ,1,0,0,0
iohone không nhận được gan vào đt iphone nó không nhận luoin,0,0,1,0
"sản phẩm chất lượng kém, ra tiếng rất nhỏ, so với sợi dây mình mua 29k. quá chán",1,0,0,0
"dây chuyển 3,5 sáng type c không dùng được",1,0,0,0
không hoạt động với mic và smartphone android,1,0,0,0
chỉ dùng được tai nghe. không dùng được mic. galaxy note 10+. mua xong rồi vứt luôn :,1,0,0,0
jack bị lỗi cắm lúc nghe được lúc không,1,0,0,0
"không sử dụng được, vỏ đã được mở từ trước, pin hỏng. có vẻ đã được sử dụng vì có dấu hiệu các vết xước",1,0,0,0
giao chuột cũ đã qua sử dụng,1,0,0,0
"không hài lòng lắm! kém định lắm, hơi chập chờn, kết nối chuột bị lag mắc dù usb đã để gần chuột. kết nối điện thoại iphone với máy tính để sử dụng tính năng ""dynamic lock"" trên windows 10 kém định đi chỗ khác rồi quay lại thì iphone và máy tính không tự kết nối lại được , kết nối không bằng so với cái usb bluetooth 4.0 trước đó của ugreen.",1,0,0,0
giao sản phẩm nhanh. khi gắn usb vào máy tính thì máy tính nhận dạng được usb nhưng không phát hiện và connect với thiết bị nào được. thử lấy điện thoại dò coi có bluetooth không nhưng vẫn không có. nói chung là không dùng được.,1,0,0,0
"sản phẩm lỗi gởi sửa chữa, báo sữa chửa xong xin thông tin nhưng không gởi trả sản phẩm 9/10 báo sửa xong xin thông tin tới nay 27/10 không trả sản phẩm lại cho khách",1,0,0,0
"thiêtd bị mua không sử dụng được, cũng như không có đĩa cd driver đi kèm. chất lượng sản phẩm quá đểu, đề nghị tiki xem lại người bán.",1,0,0,0
"tôi đã từng mua khá nhiều sản phẩm của tiki trong đó có vài lần mua usb bluetooth và chất lượng thường tốt. nhưng đây là lần gặp sản phẩm kém định, cài đặt, bắt sóng quá khó.",1,0,0,0
mua về gắn vào case máy để bàn nhưng không kết nối được với bất kỳ thiết bị nào luôn,1,0,0,0
"mới mua xài được 1 tuần dây sạc bị hỏng , không sạc được",1,0,0,0
mua về được 2 hôm bị hỏng 1 bên tai luôn,1,0,0,0
sản phẩm bị đánh tráo thành tai nghe oppo cũ. tôi mua làm quà tặng giờ mới mở ra quá thời gian nhận sản phẩm nên không đổi trả được. có cả clip lúc khui sản phẩm nguyên đai nguyên kiện. tiki làm ăn vớ vẩn thật khuyên mọi người đừng mua kẻo bị nhu tôi ! rất không hài lòng,1,0,0,0
"mình mua 3 lần rồi, lần nào về cũng chỉ sử dụng được khoảng 2 tháng. sau đó dây hỏng không xài được. lúc đầu tưởng do máy hư nhưng đến cọng thứ 3 mới thấy không phải do máy mình ! sử dụng 2 tháng rồi nên đâu có được đổi trả gì!",1,0,0,0
sản phẩm không đúng với mô tả. đặt đầu lightning nhưng lại là 3.5,1,0,0,0
sản phẩm chuẩn chính hãng đóng gói cẩn thận nhưng jack cắm chỉ ăn một bên bên kia lúc ăn lúc không,0,0,0,1
"sản phẩm cũ, mới mở ra đã thấy lỗi.",1,0,0,0
tai nghe xài được 1 tháng thì không nghe được đề nghị tiki đổi lại sản phẩm giúp mình,1,0,0,0
"chất lượng tốt, rất hài lòng nhưng bắt đánh giá dài mới có thể được gửi có 500 xu nên cho 1 sao nha",1,0,0,0
chuột hỏng nút giữa. đã liên hệ trung tâm bảo hành nhiều lần nhưng không phản hồi,0,1,0,0
"pin tốt, dùng lâu. âm thanh chỉ được âm treble, âm bass yếu. độ thu sóng của bluetooth khá yếu, ở bán kính 5 đến 6 mình thì thu tín hiệu kém định, đặc biệt là khi di chuyển trong phạm vi bán kính này thì lúc nghe được lúc không nghe được. đáng lẽ tôi chỉ chấm 2,5 sao thôi, nhưng tôi không có lựa chọn này.",1,0,0,0
"mua và dùng được 1 tháng đầu thấy tốt. nghe rõ, pin trâu. nhưng hay tuột khỏi tai nếu không nhét chặt. để lâu 3 tháng không dùng thì khi bật lên chỉ nhưng nhận được 1 bên tai nghe. 1 bên chết hẳn. dù chưa bật nắp ra nhưng thỉnh thoảng tai nghe vẫn sẽ tự kết nối với điện thoại. đang xem youtube không hiểu tại sao lại mất tiếng. để ý mới thấy là do tai nghe đã kết nối.",1,0,0,0
giao sản phẩm lỗi làm ăn,1,0,0,0
"vô trách nhiệm, đảo,mất uy tín",0,1,0,0
xài một hai lần đã bị lỗi thẻ nhớ,1,0,0,0
"chuột sử dụng tác vụ văn phòng tốt, cổ tay đỡ bị mỏi hơn so với dùng chuột thường trong nhiều giờ liền. tuy nhiên thi thoảng chuột bị mất tín hiệu khoảng 1 giây, đứng nguyên tại chỗ rồi văng ra một chỗ khác trên màn hình khá khó chịu. hiện tượng này xảy ra thường xuyên. mình viết đánh giá để nhà bán sản phẩm xem lại chất lượng với 1 con chuột tầm giá hơn 1 triệu nhưng gặp những lỗi rất sơ đẳng như này chứ không cần đổi trả. ngoài ra thì khâu giao sản phẩm không hiểu sao từ tận cần thơ và mất nguyên 1 tuần mới về đến hà nội.",1,0,0,0
"sau tầm 1 tuần sử dụng không hài lòng với kết nối của chuột, thường hay bị mất kết nối chuột cở 3s rồi có lại, 1 ngày bị cũng phải hơn 10 lần như vậy, đề nghị cửa sản phẩm hổ trợ lại lúc nhận chuột không thấy tặng quà tặng gì cả, trong khi qc có tặng túi. thiết kế công thái học tốt, cảm giác cầm sau 30 phút là quen",1,0,0,0
chuột mới mua nhưng phần đế với nhiều vệt sờn xướt cho thấy có dấu hiệu sản phẩm đã qua sử dụng. đề nghị nhà bán check lại hình ảnh tôi gửi kèm và phản hồi cho tôi.,1,0,0,0
sản phẩm lỗi thế này ai nhưng dùng được ? rồi người giao sản phẩm cũng lấp liếm. khách sản phẩm à ?,1,0,0,0
sản phẩm nguyên kiện nhưng mở ra chưa sử dụng đã bị vỡ vụn,1,0,0,0
giao sản phẩm không đúng loại,1,0,0,0
ốp chất lượng thấp nhưng giá cao. lỗ loa không khớp với náy.,1,0,0,0
"mới mua chưa 2 tháng đã bị hỏng. ghim kg vô sạc, thất vọng",1,0,0,0
"sản phẩm không động, không có điện xach cho thiết bị khi cắm vào",1,0,0,0
"sạc mình để cố định 1 chỗ , mua về sử dụng được đúng 1 tuần thì hư sạc không vào, chất lượng quá kém",1,0,0,0
mới xài 3 ngày đã hư không xài được,1,0,0,0
"mình xài chưa được 1 tháng hôm nay đã bị hư, không sạc được nhẵ",1,0,0,0
mua lại lần 2 nhưng không phải dây sạc nhanh như mua lần 1. nhưng là dây sạc chậm. tem niêm phong sản phẩm trong hộp không có như trước. sẽ không mua bất kỳ sản phẩm nào của cửa sản phẩm nữa. đáng ra mua nhưng tin tưởng nên mua của cửa sản phẩm nên đặt tiki. mất niềm tin,0,1,0,0
sản phẩm đã bị tháo ra không nhưng nguyên hộp. quá tệ,1,0,0,0
"sản phẩm không đúng như mô tả trên web, sản phẩm không phải là baseus! đề nghị tiki kiểm tra nhà cung cấp này",1,0,0,0
mình nhận được sản phẩm nhưng đầu cổng xạc không phải đầu usb nên mình không sử dụng được. cắm vào cục xạc dự phòng cũng không vào máy. mình muốn đổi trả như thế nào? máy mình là iphone 6s,1,0,0,0
không hài lòng về cách cửa sản phẩm nc với khách sản phẩm,1,0,0,0
có vẻ là sản phẩm đã qua sử dụng,1,0,0,0
chất lượng quá tệ kg dùng được,1,0,0,0
"đặt sản phẩm kính chống nhìn trộm nhưng khi giao sản phẩm lại giao trong suốt. tiêu đề sản phẩm là 1 đằng tới lúc đặt sản phẩm 1 nẻo. sợ sẽ sai sót chủ động nhắn tin riêng cho cửa sản phẩm nhưng cửa sản phẩm cũng không thèm xác nhận là đã sai nhưng cứ soạn đơn giao sản phẩm. làm ăn không có trách nhiệm. sẽ không bao giờ ủng hộ lại, mong mọi người cân nhắc. bỏ tiền ra nhưng không mang lại sự hài lòng thì tốt nhất tìm cửa sản phẩm khác",1,0,0,0
"đặt sản phẩm sai nhưng cửa sản phẩm cũng chả thèm hướng dẫn gì thêm, nếu ngta biết rõ các loại cường lực thì cũng không cần phải nhắn tin cho cửa sản phẩm. đặt chống nhìn trộm nhưng giao trong suốt, với giá 150k nhưng nt hỏi cửa sản phẩm sai mã sản phẩm hả cửa sản phẩm cũng không thèm check tn và trả lời. sẽ không bao giờ mua lại với cách bán sản phẩm thiếu sự tôn trọng ngkhac như vậy. mọi người nên cân nhắc",1,0,0,0
mình mua của cửa sản phẩm nhiều lần rồi. nhưng lần này gặp miếng dán bị gì á. nó cứ không dính ở góc trái màn hình. mình cứ phải ép nó xuống hoài. những lần trước mình mua rất okay. chắc do lần này mình xui,1,0,0,0
không dùng được cho iphone 14 promax. toi muôn tra sản phẩm. đề nghị tiki xem lại,1,0,0,0
sản phẩm không đúng với nội dung bán,1,0,0,0
giao giao sản phẩm khôgn đúng hay sản phẩm lỗi không biết nữa. về mình dán lên nó nhỏ tí bị hụt 1 đoạn kính chẳng thể cài được,1,0,0,0
"chất lượng kém, nhanh bể.",1,0,0,0
dán xong cảm ứng không được rất không hài lòng,1,0,0,0
sản phẩm không chống nhìn trộm,1,0,0,0
"tiền nào của đó, nhận sản phẩm được được 1 tháng thì phải bảo hành lỗi kết nối. đền giờ được 10 tháng thì đã hư hoàn toàn, không dùng được nữa",1,0,0,0
"phải mua thêm pin ngoài mới sử dụng được, thông tin pin cần dùng ghi trên sản phẩm cũng bị sai",1,0,0,0
con lăn cứng và không nhạy khi scroll. vị trị con lăn quá xa ngón trỏ. chuột lia cũng không nhạy. tóm lại không hài lòng.,1,0,0,0
"mới mua ngày 6.7 nên chưa biết chất lượng thế nào, sản phẩm nhựa bình thường, chất lượng tốt so với tầm giá.",1,0,0,0
"tiếp xúc pin quá kém. pin lỏng, chuột kém định, lắp pin vào nháy đèn đỏ rồi tắt, không xài được. phí tiền",1,0,0,0
thiết kế và kiểu dáng đẹp. chất liệu tốt. riêng con lăn scroll dùng hơn một tháng thì có dấu hiệu chập,1,0,0,0
"chuột trái hành trình thấp và cứng bấm chán, sơn cũng chán và nhựa có vẻ không ngon.",1,0,0,0
"sản phẩm gia công không được đẹp lắm, sử dụng tạm ổn tốt tốt thôi",1,0,0,0
"độ hoàn thiện sản phẩm không được tốt, sử dụng rất nóng tay",1,0,0,0
sau hai tuần chuột bị lỗi nhấn đúp,1,0,0,0
mua về không dùng được có được đổi không,1,0,0,0
cần trả sản phẩm - bị lỗi vít không thể kết nói. yêu cầu trả sản phẩm.,1,0,0,0
"mình đã rất tin tưởng tiki trading , và đã đặt rất nhiều đơn sản phẩm ở apple flagship cửa sản phẩm bên nhưng lần này mình có đặt củ sạc 20w bên tiki vì có mã giảm giá giá giá rẻ và không ngờ củ sạc trong hộp là 1 củ sạc đểu không có 1 thông tin gì đến củ sạc fake 1-1 nó nhưng có in thô ng tin trên củ sạc mình vẫn rất tin tưởng tiki trading nhưng lần này có thể vì 1 lí do nào đó mình đang trao đổi qua vs tiki mình khuyên tất cả mọi người hãy quay clip bóc kiện sản phẩm dưới đây là 1 số hình ảnh củ sạc mình vừa nhận được từ đơn sản phẩm hoả tốc tiki now . quá thất vọng",0,1,0,0
"về sản phẩm, mình chưa mở hộp dùng nên chưa đánh giá được, nhưng về cách giao sản phẩm của tiki đợt này thì tệ quá, đồ điện tử nhưng hộp vị va đập chèn ép gì đến móp méo dữ vậy, mình nhận vì nghĩ là củ sạc bên trong chắc sẽ được bọc nilon chống sốc kỹ rồi, ai dè mở ra thấy hộp củ sạc trần trụi không được bọc nilon gì cả, hộp cũng bị móp 1 chút, không biết có bị ảnh hưởng gì không",1,0,0,0
quá cửa sản phẩm oi. hình một đằng cục 1 nẻo. mong tiki kg cho bạn trên đó mất uy tín,0,1,0,0
"mỏng, bề mặt dễ bị rách, dễ bị bám bẩn.",1,0,0,0
chất lượng kém chất lượng,1,0,0,0
"đơn sản phẩm mã 763530702 chưa nhận được nhưng đã báo là đã giao, nếu không giao được thỉ chỉ cần báo 1 tiếng là được nhưng !",0,0,1,0
giao sản phẩm lâu. khi nhắn tin cần hỗ trợ thì cũng lâu mới nhận được câu trả lời. câu trả lời có cũng không rõ ràng/không giải quyết được vấn đề.,0,1,0,0
"cáp 4k 120hz cắm vào tín hiệu kém định, màn hình chớp tắt liên tục. mới mua phải liên hệ tiki gửi bảo hành nhưng không biết r có xài được hay ko. chất lượng kém chất lượng không như quảng cáo.",1,0,0,0
sản phẩm không đúng như mô tả.ghi là dây hdmi 2.1 nhưng về lại là dây 2.0,1,0,0,0
vẫn chưa nhận được hoá đơn vat,0,0,1,0
"sản phẩm dỏm không nên mua, chất lượng kém chắc sản phẩm",1,0,0,0
ốp đã bị rách phần nối giữa viền và lưng khi mình tháo ra vệ sinh sau 1 thời gian ngắn sử dụng,1,0,0,0
"dịch vụ gói quà quá quá tệ, tiki bỏ luôn gói quà thì hơn. mình hiểu là gói quà là tiki chọn màu ngẫu nhiên, nhưng nó cũng phải phù hợp với sản phẩm chút chứ, các bạn để các hình giới thiệu gói quà bao gồm màu sặc sỡ vậy nhưng. mình nhận được chiếu hộp màu dden, cùng chiếc nơ màu tím",1,0,0,0
"sản phẩm giao đã bị khui bao bì, sản phẫm có dấu hiệu đã qua sử dụng, pin không đúng chính hãng, lở khui không quay clip nên khả năng khó kiên cáo",1,0,0,0
"sản phẩm giả, không phải của logictech, app logic không nhận chuột là sản phẩm giả,",1,0,0,0
"mua sản phẩm từ 14/03/2024, nay là 24/07/2024. mới được 4 tháng 10 ngày nhưng chuột trái đã liệt rồi, phải bấm mạnh mới được. chất lượng quá tệ.",1,0,0,0
"-số sn bên trong chuột và vỏ hộp không trùng nhau. check của hãng không ra. -chuột phải bị móp hẳn xuống so với chuột trái, cảm giác bấm không nhưng độ nảy giống như đã sử dụng rồi . đề nghị cửa sản phẩm liên hệ đổi trả sản phẩm mới khác cho tôi.",1,0,0,0
"mình không hiểu vì sao, chuột mình mới mua nhưng đã hư rồi, xài không được, không kết nối được, dù đã nhờ kiểm tra kỹ. quá thất vọng với sản phẩm. khi mua mình nghĩ chất lượng tốt, xài bền nên không giữ giấy tờ mua sản phẩm để bảo hành.",1,0,0,0
"chuột không hoạt động , đèn không sáng",1,0,0,0
"sản phẩm mới mua nhưng mở ra như sản phẩm cũ xài rồi. mình mua cửa sản phẩm này đã 3 lần , 2 lần trước sản phẩm rất tốt, nên mới mua tiếp , ai ngờ thật thất vọng khi nhận sản phẩm.",1,0,0,0
"đây là lần thứ 3 mình đặt chuột logitech m331 trên tiki, 2 lần trước mình đặt sản phẩm cung cấp bởi tiki trading nên bao bì đóng gói vào hộp rất cẩn thận. tuy nhiên, lần này sản phẩm cung cấp bởi đối tác it chính hãng hcm bao bì rất sơ sài như hình , do sản phẩm công nghệ nên việc đóng gói như vậy trong quá trình vẫn chuyển sẽ dễ gây ra tình trạng hư hỏng. mình mong tiki sẽ cải thiện lại khâu đóng gói bên đối tác để hoàn thiện hơn.",0,0,0,1
"sản phẩm bị lỗi, tiki bảo hành đổi cái mới từ hồi tết, tới giờ thì phím lăn bị chập chờn, lăn không được",1,0,0,0
"giao sản phẩm không đạt yêu cầu, sản phẩm bẻ gãy đã bị đứt gần như 1/2. quá thất vọng. đơn sản phẩm mua nhiều nhưng cách làm việc như thế này chúng tôi sẽ từ chối các sản phẩm nhưng lại nếu giao đến",1,0,0,0
"không biết do bên cửa sản phẩm đóng sản phẩm, hay do bên vận chuyển. nhưng hộp thấy giống như bị mở ra. không biết có bị đổi sản phẩm hay ko. nhưng thấy như vậy thì không bằng bên shoppee",0,0,1,0
dù mặt trên vẫn khá là đẹp. nhưng mặt dưới chỗ đệm cao su đã bị trầy xước nhiều. là dấu hiệu của chuột đã được sử dụng 1 thời gian. mình muốn mua sản phẩm mới chứ không phải là sản phẩm đã qua sử dụng. khá là thất vọng về vấn đề này,1,0,0,0
vừa mở hộp ra dùng thử thì thấy khá tốt. nhưng khi nhìn lại thì đèn ở giữa không lên. check lại mặt sau thì thấy xước xác như sản phẩm đã qua sử dụng check hộp thì mình đặt m331 silent plus lại gửi m331 silent. tem digiworld nữa nhưng sản phẩm thì như bán tháo. thất vọng vì việc làm ăn kiểu bán sản phẩm cũ lại giá sản phẩm mới + quảng cáo sản phẩm mới.,1,0,0,0
chuột mới khui nhưng phần dưới bị xước nhiều. có chỗ mòn nhẹ,1,0,0,0
tiki hỗ trợ quá tệ.,1,0,0,0
"sản phẩm như đã xài qua, sản phẩm cũ. tạm ổn tốt thời xài tốt nên không đòi đổi sản phẩm",1,0,0,0
"mình nhận được sản phẩm trong tình trạng móp méo hộp, bạn giao sản phẩm bảo lúc nhận đã như vậy rồi. cong móp luôn cả vỏ nhựa bên trọng. phần chuột bên trái bị kêu.",1,0,0,0
"về sản phẩm không có vấn đề gì. mình mua cty và yêu cầu xuất hoá đơn. mình có nhờ cửa sản phẩm kiểm tra, cửa sản phẩm báo đã gửi, mình check rấy kỹ nhưng không thấy nên nhờ gửi lại nhưng chỉ xem và không hỗ trợ gửi lại và mình chịu chi phí đó.",1,0,0,0
"sai sản phẩm rồi. đặt iphone 7,8, iphone se2020, giao iphone 7,8 plus",1,0,0,0
"bán sản phẩm đảo,quảng cáo bao da vỏ điện thoại iphone 7, nhận sản phẩm không sử dụng được, vứt bỏ.",1,0,0,0
chất lượng tốt. chất da đẹp,1,0,0,0
chưa nhận được sản phẩm . đã đặt cả tháng nay rồi.,0,0,1,0
"chuột không kết nối được, nhắn tin cho cửa sản phẩm 5 lần 7 lượt không thấy có hỗ trợ, không có phản hồi. cực kì bực mình và thất vọng về sản phẩm. mọi người cân nhắc khi mua",1,0,0,0
