content,Quality,Service,Shipping,Packing
"quá tệ. hình và đồ giao thực tế hoàn toàn khác. đặt ngắn tay giao dài tay, mẫu mã và chất liệu quá tệ. liên hệ cửa sản phẩm đổi sản phẩm thì cửa sản phẩm nói không phải đồ của cửa sản phẩm mình. thật không thể tin được hiện tại vẫn nhưng kiểu bán sản phẩm thế này.",1,1,1,1
"treo đầu dê bán thịt , tôi đặt bộ lụa màu xanh lại đi giao cái đồ quỷ gì thế này?",1,1,1,1
"đồ không giống mẫu đăng tí nào. mình đặt size mình giao size l, mặc bị rộng cái áo. được cái chất liệu vải vs màu tốt. vốn dĩ mình tìm mua y như hình nên hơi thất vọng xíu.",0,0,0,0
"cái cửa sản phẩm làm ăn vầy nhưng tiki vẫn cho hoạt động thiệt là mất uy tín quá tiki ơi, đặt sản phẩm 1 đường giao sản phẩm 1 nẻo",1,1,1,1
đặt mua màu hồng giửi về màu đen cửa sản phẩm bị mù màu hay mù chữ? đã thế mẫu mã chất liệu size không đúng xứng đáng làm giá giá rẻ lau.,1,1,1,1
"chất liệu và màu sắc không như mô tả. vải rất nóng, rất mỏng rất dễ rách đường may không chỉnh chu, đb là bộ này của mình nhưng bị phai màu 1-2 chỗ gì đó mình đã gọi điện để hoàn sản phẩm. các bạn lưu ý nhé tiki không hỗ trợ hoàn nếu sản phẩm không lỗi vì vậy chất liệu hay màu sắc có sai sự thật thì tiền vẫn mất nhưng sản phẩm chưa chắc đã được dùng. quá tệ. hy vọng tiki kiểm soát chặt với các bên cửa sản phẩm để có những sản phẩm chất lượng phù hợp giá tiền.",1,1,1,1
rat không hài lòng.cửa sản phẩm giao sản phẩm không giống mẫu.đồ bộ quần dài.cửa sản phẩm giao bộ ngắn.vải thô và nóng. rất không hài lòng,1,1,1,1
"chất lượng kém chất lượng , sợi vải nhìn thô không mềm mịn.không được kiểm tra sản phẩm trước khi thanh toán.",1,1,1,1
cửa sản phẩm làm ăn quá vớ vẩn mẫu 1 đằng sản phẩm nhận về lại 1 lẻo,1,1,1,1
làm ăn quá tê.cửa sản phẩm kg có uy tín .yêu cầu đổi sản phẩm liền,1,1,1,1
mình đặt màu hồng nhưng đưa màu này làm ăn không uy tín iu cầu đổi,1,1,1,1
"vải đẹp, sản phẩm không đúng mẫu và màu, thất vọng",1,1,1,1
đường may hơi kém,0,0,0,0
"quá tệ, đường chỉ may xấu, chỉ nhưng chưa cắt, tệ quá",1,1,1,1
"màu sắc không đúng chọn hồng nhưng gửi xám,đường may và chỉ không đẹp,nhưng chỉ thừa quá nhiều trên đường may chất liệu không được mềm mại,",1,1,1,1
"chất lượng qua tệ,nên cho dẹp luon là vừa,hình quần dài,giao quần ngắn,vãi qua nhieu chỉ lòi ra.nghỉ luon là vừa",1,1,1,1
"đồ bị xước 1 đường khá dài, chất liệu vải xấu rất dễ tưa, xước.",1,1,1,1
giao sai mẫu sai màu bực mình,1,1,1,1
chất liệu vải thì đẹp đó! nhưng may quá ẩu đi! ngồi cắt chỉ với khâu lại cả buổi sáng. nhưng kiểu này giặt máy giặt vài lần là tan nát hết thôi!,0,0,0,0
sao sản phẩm đặt bô dài ma giao sản phẩm bô lửng không đúng sản phẩm đặt,1,1,1,1
sai nay không mặc vừa co cho đôi lai ko,1,1,1,1
sai này không vừa co đổi được ko,1,1,1,1
tôi đặt bộ đồ màu hồng và mẫu hoàn toàn khác với thực tế sản phẩm đã giao,1,1,1,1
mình đặt 2 bộ dài nhưng cửa sản phẩm giao bộ màu xanh dài bộ màu vàng ngắn chất vải nhìn thì tốt nhưng mình chưa mặc thử nên không biết thế nào,0,0,0,0
làm ăn yêu cầu một mẫu gửi mẫu giá kiểu như đi xin,1,1,1,1
sản phẩm nhận được không giống với ảnh quảng cáo! sản phẩm quần ngắn!,1,1,1,1
vải mỏng mềm tuy nhiên chất liệu vải chưa tốt lắm chọn sai hơi to nhưng không đổi lại được hơi bất tiện,0,0,0,0
sản phẩm quá tệ không như hinh,1,1,1,1
"rất không hài lòng, sản phẩm giao khác mô tả và hình giới thiệu",1,1,1,1
hinh quang cao quan dai ma sau giao quan dui,1,1,1,1
"đồ mặc vừa,vải hơi mỏng không biết giặt máy giặt có bị tưa đường chỉ",0,0,0,0
kiểu dáng đẹp nhưng vải mỏng quá bị dạt đường may,0,0,0,0
"sản phẩm đường may khá cẩu thả, vải giống phi bóng, không phải lụa",0,0,0,0
"chất liệu dỡ quá , mặc giặt 1 lần đã tuột hết chỉ ,",1,1,1,1
"rất mềm nhưng khi mặc được 1 lần thì bị tua hết, không mặc được nữa",0,0,0,0
"bán không đung với những gì người mua đặt, nếu hết màu thì phải gọi lại để hỏi hoặc hủy hay lấy màu khác. nhưng này không gọi nhưng bán cho người đặt luôn chứ, tôi góp ý để cửa sản phẩm rút kinh nghiệm, mình kinh doanh chủ yếu đặt ủy tín lên sản phẩm đầu ạ",1,1,1,1
rõ ràng lúc mua chọn màu da hết nhưng lại giao màu tím. mặc quần lọt khe bên trong quần dài trắng để không lộ viền và màu quần lót ở phần mông nhưng giao cho cái màu dị gì vậy. tốn tiền,1,1,1,1
giao không có hạt rau muống và 2 túi cái mỡ. giao thiếu hangf và không giao đúng sản phẩm,1,1,1,1
quần hồng mình nhận có vệt bẩn. >60k nên chất mềm,1,1,1,1
"mình mới dùng lần đầu, dán 8 tiếng đi làm đến khi bóc ra bị phồng rộp da luôn. huhu miếng dán này có giới hạn thời gian dán không vậy? cho mình biết với ạ.",1,1,1,1
sản phẩm không giống hình tôi đã chọn. loại tôi chọn là quần vải cotton.yêu cầu tiki giải quyết vấn đề giúp. tôi rất không hài lòng,1,1,1,1
"form quần không đẹp , thực tế thì không như hình ảnh , quần không ôm, dài .",0,0,0,0
"vui lòng trả lại tiền và thu hồi sản phẩm vì không đúng như sản phẩm đã quảng cáo, sản phẩm nhận được là quần lót giấy xxxl",1,1,1,1
cửa sản phẩm bán sản phẩm không đúng như quảng cáo hay nói đúng hơn là cố tình đảo khách sản phẩm. tiki nên dẹp các chủ cửa sản phẩm làm ăn không chuẩn này đi.,1,1,1,1
"đặt size 2xl, giao size 3xl, sai số lượng . chất lượng và mẫu mã không đúng như đăng trên cửa sản phẩm.",1,1,1,1
"treo đầu dê bán thịt chó,làm vậy cũng làm được,quần này nhưng mặc được à cửa sản phẩm.bán sản phẩm có tâm chút đi.mua về mất công đem vứt nha mọi người",1,1,1,1
"quần rất tệ, ảnh thì 1 loại giao lại là loại khác, mọi người cẩn thận kẻo lại bị . yêu cầu tiki bán sản phẩm có trách nhiệm, tôi cẩn đổi trả, quần gì nhưng mỏng tanh cầm thôi đã muốn rách",1,1,1,1
"gửi sản phẩm sai quảng cáo, gửi sản phẩm giá giá rẻ tiền hơn. và không đúng size yêu cầu",1,1,1,1
"sản phẩm không đúng như trên ảnh, không phải cotton nhưng chỉ là quần giấy thường, thông tin ghi là giặt được nhưng trên bao bì sản phẩm không nói như vậy. đặt size xl nhưng lại nhận được size xxxl.",1,1,1,1
"sản phẩm rất kém chất lượng, không phải cùng loại như trên hình đăng. không thể sử dụng được.",1,1,1,1
sản phẩm không đúng mô tả sản phẩm đổi trả cũng y như cũ,1,1,1,1
"quần chất lượng kém. mỏng tang, trông như tỉm. vẫn nhưng nguyên chua dùng . không nên bán loại này,",1,1,1,1
"rất tệ. mình đặt size xxl nhưng lại giao xxxl. chất vải rất tệ, không co giãn, sản phẩm không giống như hình. ghi là combo 18 quần nhưng chỉ có 15 quần.",1,1,1,1
"sản phẩm khác hoàn toàn hình ảnh thể hiện, chất lượng kém, sản phẩm rách, bẩn. không phải giấy vải nhưng chỉ là giấy bình thường. tệ vô cùng.",1,1,1,1
chất luong không như quảng cáo mong rách qua te,1,1,1,1
sản phẩm không giống như quảng cáo. rất tệ!,1,1,1,1
không giống như hình mẫu đã đăng,1,1,1,1
"chat luong kem, khong nen mua",1,1,1,1
cai tot cai xau tra tron vo giao sản phẩm,1,1,1,1
"quá mỏng, không thể mặc được",1,1,1,1
chat luong qua chan,1,1,1,1
"- nhận sản phẩm áo bị lòi gọng kim loại ra ngoài - quần quá ngắn và chật so với cân nặng cửa sản phẩm ghi chú thật sự mình cần gấp nên mới đặt tiki now nhưng nhận sản phẩm thì không dùng được. mua sản phẩm onl 5 - 7 năm lần đầu bị xu như z á, cũng là lần đầu mình viết đánh giá sản phẩm luôn á. thất vọng khi nhận được sản phẩm như vậy, có liên hệ cửa sản phẩm nhưng không nhận được phản hồi",1,1,1,1
"mua sản phẩm, mặc không vừa, nt ncc hỏi thăm đổi sản phẩm nhưng ncc lại chuyển lại cho tiki. thấy tiki gởi email thông báo nhưng đến giờ vẫn không ai hỏi thăm để tìm hướng xử lý.",1,1,1,1
cửa sản phẩm cố tình giao sai kích cỡ.khách chọn size xl nhưng đi giao mình sao mặc được,1,1,1,1
"màu sắc như hình, áo thì hơi ngắn, lớp đệm ngực cứng và lỏng gây đau, mình đã phải tháo độn ngực ra, cắt đi lớp lót đã hỏng, may thêm 2 đường ly dài sau lưng cho áo ôm vào người. cũng tạm ổn tốt được",0,0,0,0
size l nhưng quá nhỏ trong khi không có thông tin giải thích rõ.,1,1,1,1
"chất lượng vải tốt. áo hơi khó mặc, nếu có mấy đường dây kéo ngắn phía sau cổ thì sẽ dễ mặc và tháo ra hơn.",0,0,0,0
"điểm cộng: túi zip tốt, chất liệu tốt, điểm trừ: đệm ngực kém, sản phẩm lem màu",1,1,1,1
"tiền nào của nấy là đúng, không phải sản phẩm được giảm giá nhưng đúng giá trị thực.",1,1,1,1
"áo xấu lắm , len dệt thưa mỏng, áo bèo nhèo",1,1,1,1
thất vọng kinh khủng. chờ được giao sản phẩm gần 1 tuần nữa chứ.,1,1,1,1
"mình đặt 4 set mỗi set 10 quần đều chọn mix màu, nhưng lại gửi 1 bịch toàn màu da, 1 bịch toàn màu đen. nhắn tin thì cửa sản phẩm xem nhưng không có phản hồi gì. chất lượng quần thì chỉ ở mức được, nhưng bán sản phẩm kiểu 1 lần rồi thôi. không nên mua",1,1,1,1
"nhận sản phẩm nhưng thất vọng quá. đã chọn loại không phải thông khí, nhưng lại nhận lại loại có thông khí. nhìn vải thì không đẹp. buồn.",1,1,1,1
đặt saiz mình cho 2 mẫu cái thì bự chà bá cái thì 1 chút xíu muốn đổi lại nhưng chẳng ai tl tn,1,1,1,1
đánh giá không tính điểm đặt combo 10 quần trong khi đó chỉ giao 5 quần tính tiền 10,1,1,1,1
mặc dù giá đã giảm nhưng 199k nhưng chất lượng thì chưa tương xứng so với các sản phẩm khác ở tầm giá này,0,0,0,0
không giống trong hình .,1,1,1,1
"giao sản phẩm không giống hình, chỉ có áo không có chân váy chống nắng. nhắn tin thì cửa sản phẩm không trả lời",1,1,1,1
"sản phẩm nhận không giống trên ảnh, từ mẫu mã đến màu sắc. mình đặt sản phẩm áo nắng dài đến chân màu xanh tím than nhưng lúc nhận thì lại 1 áo màu hồng chỉ dài đến hông. mình rất bực mình vì thái độ bán sản phẩm không uy tín của chủ cửa sản phẩm",1,1,1,1
"áo mỏng quá, dài to so với 1m5 40kg",1,1,1,1
mua áo dài nhưng lại giao áo ngắn :,1,1,1,1
"tôi mua áo chống nắng toàn thân, sao lại giao cho tôi áo này, tôi muốn đổi lại sản phẩm",1,1,1,1
"chất liệu bình thường, đường chỉ may không khéo, nhưng so với giá vậy là tốt. mình đặt màu xanh than, lại giao màu xanh ngọc . vui lòng đổi lại màu cho mình.",1,1,1,1
"không giống màu như hình ,vì con mình nhận sản phẩm nên mình chưa kịp kiểm tra, yêu cầu được đổi trả",1,1,1,1
"màu đẹp kiểu giống hình, nhưng chất liệu vải không như ý.",0,0,0,0
hơi mỏng và không có giãn,0,0,0,0
"vải mỏng quá,size nhỏ hơn bình thường.",1,1,1,1
váy ngắn hơn hình ảnh nên không thích,0,0,0,0
"chất liệu mềm, vừa vặn. giao sản phẩm nhanh phù hợp với giá tiền",0,0,0,0
sản phẩm như hình,0,0,0,0
hài lòng,0,0,0,0
"mình nhận sản phẩm rồi nhưng sản phẩm không đúng như hình, mình muốn trả lại, giá mình mua cũng cao hơn",1,1,1,1
"bán đảo khách sản phẩm, sản phẩm giao sai trước lúc đặt. nói chung không ra gì. sau này chắc không mua nữa",1,1,1,1
bị không đọc feedback nhưng mua luôn. áo giặt 1 lần co rúm lại đến tận rốn không mặc được luôn. bỏ đi quá phí. không nên mua nhé mn,1,1,1,1
không biết mặc kiểu gì? áo này của trẻ e hay sao cửa sản phẩm? chắc không bao giờ mua lần nữa,1,1,1,1
"quá tệ, đảo, sản phẩm kg có một chút nào là như hình, tui lấy làm giẻ lau nhà rồi",1,1,1,1
"áo vải cứng, vải mỏng, lỗ to, không tiện mặc , phải mặc thêm áo lót",0,0,0,0
chất liệu tệ không đẹp không như trên hình quá xấu,1,1,1,1
chất lượng quá kém .sản phẩm không giống trong hình. không hài lòng khách sản phẩm,1,1,1,1
lần trước mua rất hài lòng nhưng lần này quá thất vọng xin vui lòng hỗ trợ đổi sớm giúp tôi xin cảm ơn,1,1,1,1
sản phẩm không giống trog hình gì hết vải rất xấu không nên mua nghe mọi ng,1,1,1,1
"giao sản phẩm không đúng size đã đặt, váy rất ngắn so với hình mẫu. rất không hài lòng",1,1,1,1
"không hài lòng với cách xử lý của ch. hết sản phẩm tại sao không gọi điện trực tiếp nhưng chỉ nhắn tin trong tiki, đâu phải ngày nào cũng vào tiki đâu, rồi tự đổi loại quần khác chứ, loại quần này mặc nóng, bí bách. quá tệ luôn.",1,1,1,1
để giao màu ngẫu nhiên và hình bên ngoài màu nhã nhưng giao toàn mấy cái màu xấu gì đâu luôn,1,1,1,1
mình đặt 10 quần size xl cửa sản phẩm lại giao size mình?,1,1,1,1
"mình nhận được sản phẩm, sản phẩm đẹp giống mô tả, shipper vui vẽ nhiệt tình. tuy nhiên cửa sản phẩm giao thiếu sản phẩm cho mình chỉ có 5 chiếc, hi vọng cửa sản phẩm nhận thông tin và giải quyết giúp.",0,0,0,0
không hài lòng lắm mua 10 cái nhưng giao có 3 màu toàn trắng và đen,1,1,1,1
bình thường. size hơi to.,0,0,0,0
thất vọng. mở túi ra vải hôi đúng kiểu vải giá giá giá rẻ ngoài chợ. cùng giá tiền này mua của love vera chất vải thích hơn rất nhiều.,1,1,1,1
gói sản phẩm kỹ. giao sản phẩm nhanh,0,0,0,0
bình thường. không đẹp như mô tả,0,0,0,0
chỉ mặc ôn mông được lần đầu là lần sau bị giãn ra thêm 1 size mặc nhiều lần chắc nhưng giãn tiếp,1,1,1,1
"quan mac tốt, thoang, chat lieu cung thoai mai, chi la mau sac thi mua giam gia nen chi được gui mau sac que que loe loet, được vai cai mau sac nhe nhang.lan sau jam se mua tiep.",0,0,0,0
"vải bình thường à. không mịn và mát như mn nhận xét, sờ vô thô ráp.",0,0,0,0
vải không hút mồ hôi. khó giặc bằng tay. không nên mua,1,1,1,1
"nhầm mẫu, không đẹp! nhận đại",1,1,1,1
sản phẩm không giống với hình,1,1,1,1
vải mỏng không được đẹp lắm,0,0,0,0
"mình đặt 4 set mỗi set 10 quần đều chọn mix màu, nhưng lại gửi 1 bịch toàn màu da, 1 bịch toàn màu đen. nhắn tin thì cửa sản phẩm xem nhưng không có phản hồi gì. chất lượng quần thì chỉ ở mức được, nhưng bán sản phẩm kiểu 1 lần rồi thôi. không nên mua.",1,1,1,1
chất vải thì tốt. nhưng mình đặt size mình 35 -50kg . nhưng giao cho mình cái quần to hơn rất nhìu cỡ size l hoặc xl . mình muốn đổi size nhưng nt cửa sản phẩm không rep,1,1,1,1
"cửa sản phẩm ơi lần này không giao đúng sản phẩm nhưng toàn màu hồng không vậy cửa sản phẩm ơi, nếu không có báo lại e chứ ạ, làm ăn v không được rồi thất vọng",1,1,1,1
không đúng với hình ảnh quảng cáo,1,1,1,1
"sản phẩm chưa đúng size, chọn 1 size giao nhiều size",0,0,0,0
cửa sản phẩm giao sai rồi.tôi mua trộn màu nhưng cửa sản phẩm giao 3 màu là sao.,1,1,1,1
đặt rất nhiều tiki lần này bị cho 5 cái quần đểu trẻ con,1,1,1,1
"đặt 10 quần nhưng giao chỉ có 5 quần, lại nhưng giao sai sản phẩm nữa chứ.",1,1,1,1
tạm ổn tốt được. bận thoải mái nhưng lấy size 50kg rộng quá,0,0,0,0
giao sai sản phẩm. không phải áo toàn thân. yêu cầu trả sản phẩm ạ,0,0,0,0
cửa sản phẩm này bán sản phẩm không có tâm; không đặt màu xanh rêu nhưng đi giao màu xanh rêu; mọi người không nên mua,1,1,1,1
"sản phẩm không giống mô tả, hình thì áo toàn thân, nhưng sản phẩm thì áo ngắn, vải mỏng",1,1,1,1
áo ngắn không giống hình minh hoạ,1,1,1,1
đường may không xấu.,1,1,1,1
giao sai màu. giao thành màu đen,0,0,0,0
chất len mỏng dão phom áo không đẹp,0,0,0,0
"chất lượng kém, áo nilon",1,1,1,1
treo đầu dê bán thịt chó làm ăn hình bán thì đẹp nhưng giao sản phẩm lại khác. đã trả sản phẩm nhưng cả tháng chưa thấy hoàn tiền,1,1,1,1
"không hài lòng giao sai mẫu, sai kiểu",1,1,1,1
"chất liệu không được đẹp lắm, hơi mỏng. hay nhăn và dễ thành nếp.",0,0,0,0
"chất liệu nhiều nilon, cứng, không như mong đợi.",1,1,1,1
"bình thường mình mặc đồ chỉ size l, đọc thông số của cửa sản phẩm cẩn thận đặt xxl nhưng khi nhận sản phẩm vẫn thấy chật, không thoải mái vì áo khoác mình cần rộng rãi. nhờ đổi lại cửa sản phẩm không hỗ trợ. tính đặt thêm 1 màu khác nhưng thôi chia tay",1,1,1,1
"mình mua 2 cái áo, sản phẩm giao chậm nhưng cái màu đỏ bị lủng lỗ nhỏ sau lưng áo, mẹ mình không kiểm tra kĩ lỡ giặt rồi giờ mới thấy. mua mấy lần rồi lần này bị vậy.",1,1,1,1
tạm ổn tốt được mình mặc áo cở 2xx nhưng mình mua tới 3x nhưng mặc muốn chật ép mặc đại chứ biết làm sao bây giờ,0,0,0,0
"order áo và đọc nhận xét nên mua thử, mua về giao áo từ cái vỏ đến cái ruột, không cái nào giống hình chụp dưới comment. như treo đầu dê bán thịt vậy",1,1,1,1
tốt mình rất thích nhưng mình chon sire vừa quá cho nên không thoải mái bạn ạ,1,1,1,1
"size mặc vừa nhưng vải hơi mỏng, thấy mọi người đánh giá tốt nhiều nhưng sao của mình thấy chưa ưng ý",0,0,0,0
xxl 2 xx nhưng nhỏ bắng l. không tôt,1,1,1,1
"không hài lòng, vải mỏng.",1,1,1,1
"tư vấn số kg tương đương với size áo, nhưng khi nhận áo lại không vừa, kéo khóa là cái áo ôm người sát rạt.",1,1,1,1
"áo khoác nhưng mỏng đến bất ngờ. áo nhưng mỏng hơn mấy áo thun ngắn tay mặc nhà, tưởng chừng đưa lên ánh nắng nhưng thấu qua hơn nửa. độ bền sẽ đánh giá theo thời gian nhưng thấy mong manh quá",0,0,0,0
chất liệu tốt nhưng nón hơi nhỏ không có vành che mặt,0,0,0,0
"áo mỏng di nhiên là không nóng rồi, không thích hợp mặc trời nắng găt. bù lại được tới 6 túi. túi trong có khóa kéo,",0,0,0,0
vải mỏng và xấu. chất lượng không phù hợp giá thành,1,1,1,1
"mở ra mặc thử thấy bị rách chỗ tay áo, chắc may bị lỗi, vải thì mềm, nhưng size này mình mặc bị rộng, tiki có hỗ trợ đổi sản phẩm không vậy",1,1,1,1
"vải mát, màu đẹp nhưng hơi mỏng",0,0,0,0
vải rất mỏng. kg đáng với 229k. vải mỏng như vậy tất nhiên mặc sẽ mát rồi. nhưng ra nắng chẳng che được cái gì hết. mỏng đến nỗi soi đèn lên thấy luôn cái bóng đèn. hic,1,1,1,1
side 4xl nhưng nhỏ xiu mặc không vừa so với số cân đã giới thiệu,0,0,0,0
"áo mỏng và xấu, đường may bt, thấy nhiều ngừoi khen nên mới mua nhưng không thích tí nào",1,1,1,1
"áo kg đúng siz, nhưng bực mình với người giao sản phẩm thối tiền lộn 100k, mình gọi lại liền trả lời kg biết.",1,1,1,1
mẫu áo đẹp nhưng vải hơi mỏng nhé!,0,0,0,0
không hài lòng áo may kiểu thô và xấu quá .chấtl liệu vải tạm ổn tốt được nv giao sản phẩm tận tinh.vv.tốt,1,1,1,1
"chất liệu vải không có giãn nhiều. cạp không cao, không cố định form. nói chung bthg",0,0,0,0
"cửa sản phẩm làm ăn gì vậy . mua màu da, giao màu hồng là sao ?",1,1,1,1
