content,Quality,Service,Shipping,Packing
trên thì báo bán sản phẩm mới có thẻ . về nhà bóc ra thấy sản phẩm cũ.,1,0,0,0
"mình mua uống cafe nhưng thấy sai lầm. mùi sữa lấn át luôn mùi cafe. sữa ngọt chứ không béo. uống không thì đoán chắc dinh dưỡng không nhiều nhưng chỉ lên cân vì quá ngọt. ăn bánh mì bơ sữa chắc là lí do tốt nhất để mua loại này. điểm cộng cho sản phẩm là bao bì, tiện lợi.",1,0,0,0
vỡ sữa thối um hết cả lên. cửa sản phẩm bọc sản phẩm quá chán,0,0,0,1
mình mua mẫu săn bảo bối nhưng giao loại thường,1,0,0,0
mình không nhận được balo theo như quảng cáo trên đơn sản phẩm. cửa sản phẩm kiểm tra giúp mình,0,0,1,0
"không thể chấp nhận nổi,sản phẩm cũ rách hộp méo mó như nhặt ngoài thùng rác về,lần đầu đặt sản phẩm và cũng là lần cuối,thất vọng",1,0,0,0
"cửa sản phẩm giao quá lâu tới gần 2 tháng mới nhận được sản phẩm, mong cty rút kinh nghiệm",0,0,1,0
"giao sản phẩm nhanh, đúng thời hạn. vỏ thùng thì đẹp nhưng trong thùng nào cũng bị móp, bị bẹp",1,0,0,0
"sản phẩm giao không đúng lịch hẹn, hơn 2 tuần. đến khi feedback mới giao. dịch vụ kém.",0,1,0,0
"gạo ăn khô khốc, nhạt nhẽo không mùi vị do bị xay sát quá kỹ hoặc do trộn các loại gạo không đúng tỉ lệ. nói chung không nên ăn vì mùi vị quá tệ !",1,0,0,0
"gạo khô không ngon, .",1,0,0,0
bình thường. có hạt vàng. không thơm,1,0,0,0
chất lượng kém chất lượng sắp hết hạn. tiki hỗ trợ như quần què,1,0,0,0
"giao sản phẩm quá lâu, chăm sóc khách sản phẩm tệ",1,0,0,0
"giao chậm quá, hẹn nhiều lần",0,0,1,0
"ngon , thêm trân châu nữa tuyệt vời",1,0,0,0
"sản phẩm bị bể vỡ, bốc mùi hôi, vận chuyển kém quá",1,0,0,0
"tiki càng ngày càng làm ăn thiếu minh bạch. quá thất vọng! hình ảnh sản phẩm thì đính kèm hình ảnh quà tặng là nồi. giao sản phẩm không có quà tặng khi hỏi chăm sóc khách sản phẩm thì trả lời là ghi ở dưới là ""số lượng có hạn"". số lượng có hạn ở đây nhưng không ghi là voucher có hạn hay quà tặng có hạn rất mông lung để dễ đường phản hồi lại khách sản phẩm. mình là khách sản phẩm lâu năm, ngày tiki nhưng dùng thưởng vs cho giao dịch gửi tiết kiệm astra cũng đã bị mất rớt giá thảm coi như mất trắng >120tr vào astra của tiki. giờ nhưng 1 ít mỗi ngày cũng chỉ được dùng tương đương giá trị 50k để mua sản phẩm. thực sự mất niềm tin vào tiki!",1,0,0,0
"hộp hàh móp méo hết rồi, không hiểu luôn á",1,0,0,0
"có nút nào âm sao ko , nghĩ sao chưa giao nhưng mất tiêu đơn sản phẩm rồi kêu đánh giá , làm việc càng ngày càng tệ , đặt 5/5 để 6/5 giao. 8/5 chưa giao , tối 7/5 đã báo giao rồi",0,0,1,0
"best giao sản phẩm,cục sản phẩm lúc nào cũng nát,sản phẩm thì móp méo,may chưa bể.tiki nên xem lại đóng gói đi",1,0,0,0
"chất lượng sản phẩm cũng được,rất kg hài lòng về nhân viên giao sản phẩm,thái độ kg nhiệt tình nhưng nạt nộ khách sản phẩm,",1,0,0,0
"sản phẩm đóng gói kĩ, giao nhanh. sẽ tiếp tục ủng hộ",0,0,1,0
"trừ 01 điểm giao sản phẩm trễ 01 tuần. trừ thêm 01 điểm nữa là sản phẩm đến nhưng móp méo, cổ chai dầu ăn bị nén thụt luôn xuống một khúc. simply chất lượng không phải bàn cãi rồi",1,0,0,0
"giao trễ rất nhiều so với thời gian dự kiến, không cập nhật tình trạng đơn sản phẩm khi trễ hạn",0,0,1,0
giao chậm quá nhưng không thông báo gì!,0,0,1,0
giao trễ hơn nhiều ngày.,0,0,1,0
"mới nhận sản phẩm thấy date tận 11.2024 nhưng cô giáo con mình báo sữa bị ôi, có mùi hôi luôn. thật quá thất vọng về 1 nhãn hiệu lớn",1,0,0,0
"tốt ngon giá giá rẻ, mình đã tìm hỉu.thực chất bao bì vùa nhà sản xuất",1,0,0,0
không giao sản phẩm. ảnh hưởng thời gian sản phẩm quá chậm,0,0,1,0
đặt sản phẩm trong lúc có quà nhưng không nhận được quà của cửa sản phẩm,0,0,1,0
"tôi không hài lòng, rất mong tiki liên hệ lại, thùng sữa vận chuyển kiểu gì nhưng vỡ thì quá ẩu.",1,0,0,0
"tiki phải làm rõ vụ này để trả lại công bằng cho khách sản phẩm. thùng sữa mình từ hà nội đặt về quê cho bố mình ở hải phòng. lúc em trai mình mở thùng ra thì chỉ có 6 vỏ chai nutriboost sản phẩm tặng kèm . thùng sữa thì bị mất 2 lốc. đây là lần đầu tiên mình bị vậy. mình suy đoán lỗi này khả năng là do các bên vận chuyển thôi. em trai mình thì nói là cho qua vụ nhưng mình thì không. phải làm rõ vì nhưng quyền lợi của những khách sản phẩm sau nữa. sữa nhưng bị thế này, nhỡ có ai đó bơm hay tiêm chất độc gì đó vào sữa thì sao! những ai bị như mình cứ mạnh dạn thông báo với tiki nhé. tiki đang hỗ trợ mình để giải quyết vụ này.",0,0,1,0
nhân viên giao sản phẩm thái độ nặng nhẹ . xưng tục không tôn trọng người mua sản phẩm như mình,0,1,0,0
sản phẩm chưa nhận được nhưng báo là giao sản phẩm thành công. cửa sản phẩm xem lại giúp,0,0,1,0
"giao sản phẩm không đúng theo như mô tả, thiếu tô sứ - không thấy có là sao?",1,0,0,0
sản phẩm đúng như miêu tả. nhưng bạn shipper không đeo khẩu trang,1,0,0,0
"cực kì thất vọng về cách làm việc của tiki, khi mình tin tưởng tuyệt đối đến khi nhận sản phẩm, mở hộp ra vụn bánh rất nhiều mình nghĩ là có lỗi, nhưng khi nhìn kĩ lại thì cái bọc có dấu chuột cắn, vì hộp bên ngoài nhưng nguyên vẹn nên mình nghĩ bên đóng gói sản phẩm đã không chú ý hoặc cố tình giao như vậy khi số lượng gói không phải là 10 nhưng là 9 đã bao gồm gói bị chuột cắn , vậy nhưng 1 gói đi đâu? chuột tha mất? mình tha thiết bên tiki làm rõ việc này, tiếc vì tin tưởng nên không quay video mở hộp để rồi thất vọng.",0,1,0,0
"lừa tình , ghi là tặng một bộ muỗn nĩa , khi nhận sản phẩm không có bộ nào , làm ơn cửa sản phẩm ghi rỏ nội dung khuyễn mãi dùm. không bao giờ mua sản phẩm của cửa sản phẩm này nữa quá thiếu chuyên nghiệp",1,0,0,0
tự ý tách đơn giao sau nhưng không thông báo. nhắn tin với cửa sản phẩm không rep,1,0,0,0
chất lượng tốt mình chưa sử dụng như thấy giống hình nè.,1,0,0,0
"giao sản phẩm chậm, không có phương thức thích hợp để tư vấn trao đổi với nhà bán sản phẩm dịch vụ kém",0,1,0,0
giao sản phẩm không đúng loại đặt,1,0,0,0
"sản phẩm giao bị hỏng nứt bể, do vận chuyển",1,0,0,0
"thùng bia giao có phụ thu cồng kềnh nhưng vỏ thùng bia thì ôi nó cũ,ngay sản xuất thi tháng 12 năm rồi nhưng 2 tháng nua la hết hạn,vị uống cug nhạt nhưng chua không ngon như mua ở vinmark về.thất vọng quá tiki ơi",1,0,0,0
thấy có chương trình tặng nón nhưng khi giao sản phẩm không có!,1,0,0,0
chờ mỏi cổ. giao sản phẩm quá tệ,1,0,0,0
"đặt 7h20 sản phẩm giao siêu tốc 2h giao trước 12h , 3 giớ chiều hơn đi giao đáng lẽ không lấy thùng sữa rồi shiper làm ăn không uy tín nhưng ngụy biện sản phẩm giao 24h nghe nhưng tức .",0,1,0,0
vị phô mai không ngon lắm.,1,0,0,0
"vị không giống phô mai và khá là ngán, khó uống. thà uống nguyên vị ngon hơn.",1,0,0,0
đóng gói kỷ ! vận chuyển nhanh!,0,0,1,0
"bao bị thủng một lỗ, có dán băng keo trong của tiki che lại, nhận được sản phẩm lúc 3h để mấy tiếng thấy có kiến đi một sản phẩm vào sản phẩm nên mới phát hiện vấn đề.",1,0,0,0
đề nghị tiki đổi trả lại vì không đúng sản phẩm đã quảng cáo. sản phẩm không có miếng cao su,1,0,0,0
sau này chụp gì giao đó nha cửa sản phẩm. đừng kèm theo rồi lại không giao,0,0,1,0
"kẻ đảo thì sẽ không tồn tại được lâu đâu! nếu hết quà khuyến mãi thì gỡ hình ảnh, dừng chạy quảng cáo chứ đừng đánh người tiêu dùng. tôi mua sản phẩm cũng vì nhìn thấy quảng cáo trên mạng xã hội, tôi thấy có quà khuyến mãi nên tôi mới đặt mua. nếu hết quà khuyến mãi thì phải dừng chạy chương trình, tại sao tôi phải chấp nhận mua với giá cao hơn ở ngoài rất nhiều rồi phải rước bực vào người như thế này. ở những trang thương mại điện tử khác họ sẽ có lưu ý người mua kiểm tra quà khuyến mãi ở giỏ sản phẩm, nhưng ở trang tiki này thì không thấy hoặc để lưu ý ở đâu đâu làm người mua không để ý, cứ nghĩ là sẽ mặc định kèm theo quà khuyến mãi. số lượng quà khuyến mãi có hạn, vậy thì hết quà khuyến mãi phải cho dừng chương trình chứ! tôi là người cũng mua sản phẩm trên tiki nhiều lần, nhưng lần này thất vọng vô cùng. kẻ đảo thì sẽ không tồn tại được lâu đâu!",1,0,0,0
"tiki làm ăn đảo, đặt 2 thùng pepsi từ 13/1, lúc giao đến vận chuyển báo 1 thùng bị bể để trả sản phẩm, xong sau đó treo 1 đơn sản phẩm đang vận chuyển đến tháng 5 mình gọi hỏi cũng vẫn bảo đang xử lý, bẵng đi 1 thời gian giờ mình vào kiểm tra thi thấy đơn sản phẩm đã hoàn thành, mất toi thùng nước ngọt",1,0,0,0
"giao sản phẩm không có quà tặng, gọi hỏi ra là phải đọc cái chữ kiểm tra giỏ sản phẩm xem có quà hay không, nhưng cái chữ kiểm tra xem có tặng quà hay không ở trên cái hình quảng cáo mua 1 được 3 thì lấy kính hiển vi xem mới thấy",1,0,0,0
tiki cần làm rõ vấn đề chưa nhận sản phẩm sao lại là giao sản phẩm thành công. khiếu nại chỉ giao có thùng sting thôi nhé!,0,0,1,0
"sản phẩm giao đầy đủ nhưng ly uống nước pepsi tặng kèm bị móp méo, nắp bình vỡ vụn . biến dạng đề nghị cửa sản phẩm gửi lại sản phẩm tặng khác",1,0,0,0
rất không hài lòng về vấn đề vận chuyển bên tiki nhé ạ. lần thứ 2 mua nước và bị móc trộm mất 1 rồi và tiki xử lí cũng rất chậm trễ nên mình sẽ không gọi điện tố cáo nữa vì mất quá nhiều tiện điện thoại và thời gian,1,0,0,0
"giao sản phẩm không đúng mẩu mã, đề nghị tiki hổ trợ đổi sản phẩm.",1,0,0,0
"chất lượng kém chất lượng, sắp hết hạn sử dụng. đội ngũ tiki xử lý vấn đề như quần què",1,0,0,0
"quá tệ với cách làm việc của gì t. giao sản phẩm vô trách nhiệm. vỡ hết thùng sản phẩm nhưng kêu không biết, chỉ biết giao thôi",1,0,0,0
trên hình có bình khi nhận sản phẩm không có bình giao sản phẩm nói vài bữa nó bình tự giao tới nha tới giờ không thấy bình đâu nhưng giải thích,1,0,0,0
"đảo! để khuyến mãi cuối cùng không có, gọi tổng đài bảo số lượng có hạn, trong khi vẫn quảng cáo khuyến mãi rầm rộ trên các kênh",0,1,0,0
"thấy ảnh khuyến mãi được tặng ly giữ nhiệt nhưng thanh toán xong giao sản phẩm thì không có ly. tiki giao sản phẩm nhanh, đóng gói kỹ càng cẩn thận.",0,0,0,1
"sản phẩm không có đóng thùng, móp rất nhiều, nghe mùi hôi, khi mở ra có 1 lớn đã đổ hết. giao sản phẩm chậm hơn dự kiến. rất thất vọng",1,0,0,0
tôi mua sản phẩm có thấy quà tặng kèm theo nhưng giao sản phẩm không có quà tặng. không có quà tặng kèm theo không báo trước . tôi muốn trả sản phẩm.,1,0,0,0
bảo tặng thêm ly nhưng chẳng có ly nào cả. đúng là bán sản phẩm không có tâm.,1,0,0,0
"dây kéo của cái túi bị hư, không tặng thì thôi nhưng tặng thì phải tặng cho đàng hoàng chứ. không hiểu kiểu gì",1,0,0,0
giao sản phẩm không có quà tặng kèm theo.lần nào đặt sản phẩm tiki cũngbij trường hợp này. không hiểu tiki quảng cáo thế nào luôn.,1,0,0,0
"đang có chương trình của hãng, tặng quà khi mua nước. cửa sản phẩm cũng đưa thông tin tặng quà lên nhưng không hề có quà. ăn cướp của khách",1,0,0,0
"tiki hẹn khách sản phẩm nhưng lại để nội dung không hẹn lại, giao sản phẩm thiếu bình giữ nhiệt như thông tin đã đăng. rất không hài lòng.",1,0,0,0
quà tặng bị rỉ sét không dùng được,1,0,0,0
sản phẩm móp méo.bên trong thì hỏng bục.quà kèm theo không có,1,0,0,0
khi đặt sản phẩm có kèm quà tặng là ly màu vàng nhưng khi nhận sản phẩm không thấy gì,1,0,0,0
"thùng bị bể 1 lon,chảy ước hết cả thùng,cửa sản phẩm gói cận thẩn hơn chứ như vậy mất điểm với khách quá",1,0,0,0
qc tặng ly đến lúc nhận sản phẩm không có ly,1,0,0,0
mình đặt để được tặng ly. nhưng không nhận được sản phẩm tặng,0,0,1,0
"sản phẩm dùng tốt,giao chất lượng tốt và nhanh",1,0,0,0
"tại sao lại huỷ mất 1 thùng ? tôi đặt 3 thùng đã thanh toán rồi , lúc giao thì chỉ có 2 thùng , gửi thì không check , làm ăn quá mất uy tín !",0,1,0,0
"thấy hình là tặng balô nhưng nhận sản phẩm không có, biết thế không mua nữa",1,0,0,0
1 chai bị móp và giao sản phẩm chậm,1,0,0,0
mùi khét. không thơm. rất đắng. hỏng biết sản phẩm thật hay nhái đây? so với mua trực tiếp siêu thị thì quả là 1 trời 1 vực. chắc đổ bỏ. chứ uống gì nổi?,1,0,0,0
giao sản phẩm nhanh. nhưng khi mở ra thì bich cà phê đã bị rách và cà phê văng ra ngoài như hình,1,0,0,0
"sản phẩm giao cho mình bao bì cũ, bụi bẩn, nhìn nhàu nát. gói sản phẩm không cẩn thận, móp méo hết các hộp nhưng lại. trước kia tiki làm mình rất hài lòng nhưng sau vài lần nhận sản phẩm như kiểu toàn đồ cũ thì chán thực sự.",1,0,0,0
"tránh xa mấy cái tặng quà đơn sản phẩm cao nhất, mua nhiều là bị khóa tài khoản như chơi",0,1,0,0
"đóng góp kém, giao sản phẩm quá trễ, nhiều lần phản ảnh nhưng không trả lời",0,1,0,0
"giao nhanh, gói sản phẩm kỹ, thks",0,0,1,0
"đơn sản phẩm mình đã thanh toán qua pay,tiki không giao sản phẩm àm báo giao thành công? này là lấy sản phẩm của khách à? mọi người nên cẩn thận, không nên thanh toán tiền trước cho tiki",0,0,1,0
chất lượng tốt lắm nha cảm ơn cửa sản phẩm,1,0,0,0
"thùng sữa bị móp, 1 hộp sữa bị phồng do bị dập trong quá trình vận chuyển.",1,0,0,0
"đặt 2 thùng thì 1 thùng trong đó có lốc sữa bị phồng hộp, hư sữa, thấm cả ra ngoài 2 lớp thùng carton. thiết nghĩ tiki nên xem lại điều kiện lưu kho với những sản phẩm sữa như thế này",1,0,0,0
sữa móp méo đó cửa sản phẩm ơi,1,0,0,0
"hộp bên trái có số 17:59 là mình mua thùng 12 hộp trên tiki, hộp bên phải 14:01 là mình mua trong coop mart, theo nhìn thì 2 hộp cùng ngày sản xuất, nhưng uống theo cảm nhận của mình và gia đình thì hộp mua trên tiki vị nhạt hơn, không thơm bằng, không đậm đà bằng, uống nhạt nhẽo hơn trong siêu thị. mình uống phân nửa thùng thấy vị kỳ kỳ nên vô siêu thị mua đối chiếu. theo nhìn bên ngoài thì bao bì ở hộp tiki có vẻ nhạt hơn so với siêu thị khoảng 8-9/10, nhìn kỹ kỹ sẽ thấy. có lẽ mình sẽ mua trong coopmart tuy mắc hơn 2 3k/ hộp nhưng ngon hơn! mình không nói đây là sản phẩm giả nhưng cảm giác bên ngoài với vị bên trong lạ hơn so với mình mua trong siêu thị mình uống gần 6 hộp rồi mới dám view . có bạn nào mua uống rồi so sánh và review cho mọi người biết, hay chỉ do cảm nhận riêng của mình thôi. cảm ơn!",1,0,0,0
"hộp sữa nó bị phồng xong hư như vậy lun nè, nhưng bị móp 2 góc thùng nữa nhưng giao thì nhanh",1,0,0,0
"mình muốn được trả gấp vì hộp bị bể, mùi rất hôi, đơn sản phẩm giao ngày 19/10/2020",1,0,0,0
gói sản phẩm không cẩn thận làm thủng 1 ra,1,0,0,0
sản phẩm uống lạc. không ngon như hộp giấy,1,0,0,0
"bịch bị rách, không biết rách từ lúc nào. ít ra đóng sản phẩm phải chèn thêm xốp vào. nhìn đường viền là thấy chất lượng túi kém rồi.",1,0,0,0
"đặt 2 túi hạt chia chỉ nhận được 1 túi, yêu cầu giao bù lại cho đủ đơn sản phẩm, tôi tin tưởng tiki cũng như cửa sản phẩm mới đặt mua.mong xử lí nhanh sự việc và khắc phục.",0,1,0,0
sản phẩm nhập nhưng không tem phụ.không địa chỉ xuất xứ.không đơn vị nhập khẩu.sản phẩm nhập lậu sau.không dám uống.sản phẩm không rõ,1,0,0,0
"gúa bán cao hơn cửa sản phẩm khác, nên xem lại. sản phẩm giao sớm hơn dự kiến",0,0,1,0
quang cao noi mua 1 thung được tang hop but phat sáng nhưng giao sản phẩm không thay tang gi het. quang cao không dung su that roi,1,0,0,0
giao lâu quá,0,0,1,0
ngon bổ giá giá rẻ lắm moi người ơi,1,0,0,0
"tốt, ăn cũng ngon, gia vị hơi mặn nên bớt lại",1,0,0,0
"mình ăn 1 hộp nhưng nhanh ngán quá, mình thấy mọi ng ai cũng bảo ngon nhưng mình thì nhanh ngán quá phải chăng là do vị trứng muối",1,0,0,0
"mọi người hãy cân nhắc trước khi mua, bán sản phẩm không giống như quảng cáo đâu, nói tặng ấm giư nhiệt nhưng thật ta chỉ là cái ca nhựa thôi, mình có phản ảnh lên cửa sản phẩm thì nói để gửi lại nhưng rốt cuộc vẫn gửi lại ca nhưa, mình phản anh thì npi do hết ấm mhưng trên sàng vẫn đăng là tặng ấm",1,0,0,0
gạo nấu không thơm hạt cơm không bóng dẻo,1,0,0,0
"chưa nhận được nhưng đã báo giao sản phẩm thành công, trong khi đó đã thanh toán tiền trước!",0,0,1,0
giá thành cao gạo không ngon,1,0,0,0
không được chụp hình khi khách sản phẩm không đồng ý,1,0,0,0
uống khá chua. không ngon bằng loại rang xay pha phin cà phê sáng tạo,1,0,0,0
sản phẩm không chuẩn như lời nói,1,0,0,0
"có vị chua không có ngon, lại hơi mắc",1,0,0,0
