content,Quality,Service,Shipping,Packing
"con này chỉ hỗ trợ kênh 36-64 mới bắt được sóng 5g, bắt buộc modem wifi phải chỉnh về kênh 36-64. chỉnh ở nhà để dùng thì được, mỗi lần ra quán cf là con t4u này chỉ bắt được wifi 2.4g, trong khi điện thoại bắt 5g vô tư, không lẽ cứ mỗi quán cf là phải hỏi chủ quán pass modem để vô chỉnh lại kênh. nhưng quán nào cho khách pass modem để vô chỉnh. thật sự thất vọng.",1,1,1,1
không hiểu sao mua cái này về cài đặt mãi nhưng vẫn không nhận wifi 5g. chỉ vào được wifi 2.4 nên tốc độ chậm. buồn.,1,1,1,1
tôi mới mua về đã bị hư rồi như vậy phải làm sao,1,1,1,1
"sản phẩm phía trong thì cảm giác nhưng khá mới, nhưng lúc nhận sản phẩm thì hơi bất ngờ về chất lượng sản phẩm như sản phẩm cũ khi nhìn bên ngoài !",1,1,1,1
không bắt được wifi 5ghz channel > 100,0,0,0,0
chất lượng tốt nên mua nhé. giá giá giá rẻ,0,0,0,0
tốc độ ngang cái tp link trăm mấy. đánh liên minh nhưng bị disconected suốt trong khi thằng bạn kế bên xài tp link trăm mấy ngon lành. mua cái giá giá rẻ thôi được rồi.,1,1,1,1
không biết mình xui hay sao nhưng mua phải cái lỗi không sài được.tiki đã hổ trợ đổi trã đóng gói cẩn thận mình nghĩ mình xui thôi nên sẻ đặt lại cái khác nếu bị nữa chắc không phải do xui,0,0,0,0
khó cài đặt .cửa sản phẩm hỗ trợ thì sẽ tốt hơn,0,0,0,0
nhận sản phẩm chưa dùng nhưng có tiếng kêu trong sản phẩm như linh kiện bị lỏng.,1,1,1,1
"mình vừa đặt cục này hôm qua, sáng nay nhận được lúc 8h. vừa tháo ra kiểm tra, chưa hề sử dụng thì phát hiện có 1 dây bị đứt",1,1,1,1
"mình vừa mua sản phẩm hôm qua, sử dụng wifi cách cục mạng mới mua khoảng 4m thì wifi tần số 5.0hz nhưng bắt được yếu chứ 2.4hz là rớt mạng luôn?",1,1,1,1
"giật lag như điên! vô trận nhưng nó đứng yên, load đỏ, r s đánh ?",1,1,1,1
mình mới mua chưa gì n đã hư r cắm điện không lên nữa,1,1,1,1
không hài lòng về sản phẩm,1,1,1,1
chất lượng không như mong đợi,1,1,1,1
khi giao sản phẩm bên tiki có sát khuẩn không nhỉ,0,0,0,0
"mua về không biết làm sao cài đặt, khó hiểu lắm",0,0,0,0
"sóng quá kém, thỉnh thoảng mất sóng",1,1,1,1
"thái độ shipper tồi tệ. gọi cho khách không hề hỏi đường nhưng nói khách đặt địa chỉ ""kiểu gì"", thái độ cọc cằn. địa chỉ giao sản phẩm không phải mới đặt lần đầu. đơn sản phẩm cũng đã thanh toán đầy đủ. cực kỳ tồi tệ",1,1,1,1
"quà tặng không đáng là gì, nếu không có quà tặng thì thôi đừng nói là có quà tặng. nói là có quà tặng trong khi đó lại không gửi quà tặng kèm theo. cái này là thái độ của cửa sản phẩm không tôn trọng khách sản phẩm. nên xem lại thái độ!",0,0,0,0
"mua xong không active được, gọi tiki báo ghi nhận và chờ hỗ trợ trong vòng 24h nếu quá 24h nhưng không ai hỗ trợ thì sao nhỉ?",1,1,1,1
sao hạn dùng 1 năm nhưng sao được có 1 tháng là sao vậy,1,1,1,1
actived xong bị cái này lâu lâu office lại treo biết thế dùng crack cho rồi,1,1,1,1
"không biết có bắt phải mua điện thoại xiaomi mới kết nối được vs thiết bị không nữa, dùng ip và ss đều kết nối mãi không được. hơi khó để sử dụng. mua 2 cái vứt xó :",1,1,1,1
nếu ai có ý định mua sản phảm này thì mình nghĩ là không nên. dúng nó khá phức tạp do phải trải qua 1 ứng dụng trung gian của xiaomi nhưng cái ứng dụng đó như kiểu ứng dụng gián điêppj hayy saoo nhưng đòi cấp lắm quyền truy cập vậy không biết. nên mua totolink hoặc mercucy thì dễ sử dụng hơn. một điều nữa là mặt sản phẩm không có hướng dẫn sử dụng tiếng việt nên lại mất công mò,1,1,1,1
"không thể kết nối được với router, liên tục báo lỗi kết nối do quá thời gian mặc dù tôi đã làm đủ cách theo hướng dẫn.",1,1,1,1
tôi muốn trả lại sản phẩm thì liện hệ cửa sản phẩm như thế nào chất lượng sản phẩm không như quảng cáo sóng wifi không hề cải thiện nhưng nhưng yếu hơn khi chưa kết nối sản phẩm kích sóng,1,1,1,1
"mua phiền phức, không nhận wifi, không đăng ký được mi home, rác rưởi. cửa sản phẩm không tư vấn",1,1,1,1
"mua được 10 ngày thì bị lỗi không kết nối được, làm lại nhiều lần cũng không được đèn vàng nháy liên tục nhưng không tắt .",1,1,1,1
chua dùng đến 1 ngày nhưng đèn báo hiệu không sáng rồi báo ngoại tuyến chắc hư rồi chất lượng tệ quá,1,1,1,1
"khi kết nối kích sóng không thể vào được web cũng như app, trong khi wifi gốc vẫn vào được. liên hệ hotline tiki thì không phản hồi và bảo hành hay trả sản phẩm. mn không nên mua",1,1,1,1
"chào cửa sản phẩm, mình mua về, cấu hình dùng sóng tốt. nhưng để qua 1 đêm thì mất sóng. check lại thì thấy cục repeater không nhưng vào điện nữa. có vẻ cục thiết bị đã bị lỗi. nhờ cửa sản phẩm hỗ trợ check giúp.",1,1,1,1
"giao sản phẩm quá lâu. đang cài đặt thì đèn báo không sáng, không kết nối được. xin đổi lại sản phẩm.",1,1,1,1
đặt hai cái cửa sản phẩm giao có một cái. tiền vẫn thu hai cái giờ phải làm sao,1,1,1,1
"không thể kết nối được, toàn gặp lỗi, mình đã thử qua nhiều cách nhưng vẫn không được",0,0,0,0
"không kích được sóng tốt, tại vị trí đặt thiết bị dùng sóng của repeater và sóng wifi gốc đều thể hiện mức vạch của sóng như nhau trong khi theo nguyên lý thì sóng của repeater phải mạnh hơn sóng gốc mới đúng .",0,0,0,0
dùng được 1 tháng phát đơ luôn,1,1,1,1
"cục repeater này mua rất phí tiền. vì theo cửa sản phẩm tư vấn phải đặt gần modem, nhưng lắp xong phát cũng y chang như không lắp, trệt phát, lầu 2 chập chờn, tịt ngòi.",1,1,1,1
"xài được khoảng 1 tuần là hỏng, không qua điện nữa. nên cân nhắc trước khi mua.",1,1,1,1
không bắt sóng được sài tệ lắm,1,1,1,1
mua về dùng thử nhưng test tốc độ không giống như quản cáo ? sóng khá yếu,1,1,1,1
không dug được gi ca. giao sản phẩm lam mat hang,1,1,1,1
không sử dụng được. cửa sản phẩm bảo bạn tự book giao sản phẩm từ hn vào hcm mang qua bên mình bảo hành,1,1,1,1
mình kết nối được vs wifi tp-link ở nhà. tới bước cuối cùng là lỗi không tìm thấy bộ định tuyến mặc dù đã để 2 thiết bị gần nhau.,0,0,0,0
"cài đặt vô cùng khó khăn, mất thời gian và phải khai báo các thông tin cá nhân, cảm giác thiếu an toàn về bảo mật thông tin cá nhân và quan trọng là cài rất nhiều vẫn không được.",1,1,1,1
làm ăn như cc nói này bán kia.t rin tiki t mới đặt sản phẩm không ngờ lũ thất đức như nhau,1,1,1,1
sản phẩm quá chập chờn không thể sử dụng,1,1,1,1
ghi thông tin là có thể thu và chuyển phát sóng 5g nhưng thực tế thì không được. lừa đảo,1,1,1,1
xài kém định. mọi ng đừng nên mua,1,1,1,1
mạng chập chờn. loại tplink tốt hơn. tốt định hơn,1,1,1,1
rất không hài lòng. cài đạt cả chục lần vẫn không được. lên mạng tìm cách cài đặt vẫn không được đèn thì cứ nháy liên tục,1,1,1,1
"làm theo hướng dẫn, reset lại nhiều lần vẫn không kết nối được với app. đèn liên tục nhấp nháy vàng nhưng app không tìm thấy. lh số hotline để hỏi hỗ trợ thì cả ngày không lh được. haiz",1,1,1,1
tín hiệu kém định chập chờn,1,1,1,1
sản phẩm không có bản hướng dẫn sử dụng tiếng việt nên rất khó xài. nhắn tin hỏi cửa sản phẩm thì cửa sản phẩm nói lên youtube xem.,1,1,1,1
"nhỏ gọn , xài được nhưng tốc độ kém.",0,0,0,0
quá khó để cài đặt báo lỗi tùm lum,1,1,1,1
không hài lòng chất lượng kém cho lắm,1,1,1,1
bắt sóng cũng tạm ổn tốt ôn.sản phẩm nội địa không phải sản phẩm quốc tê.,0,0,0,0
thực hiện mãi nhưng không kết nối được,1,1,1,1
"cửa sản phẩm giao sản phẩm nhanh, đóng gói cẩn thận. sản phẩm bề ngoài đẹp. nhưng phát sóng kém, không như kỳ vọng.",0,0,0,0
mới dùng được 2 tiếng thì mất đèn trên repeater sản phẩm lỗi quá mng đừng nên mua,1,1,1,1
tốt nhất không nên mua đồ xaomi. lỡ tay resets coi như vứt sọt rác. không cài lại được khi resets,1,1,1,1
không có hướng dẫn sử dụng,1,1,1,1
"tiki giao sản phẩm nhanh tuy nhiên, sản phẩm tôi kiểm tra bảo hành thì không có bảo sản phẩm xem hình chụp trong khi trên sản phẩm ghi là bảo hành 3 năm. hơn nữa sản phẩm chính hãng trên bao bì có 5tb nhưng sản phẩm này lại gi là 5tb to. cưat sản phẩm vui lòng giải thích tại sao lại không có bảo hành chính hãng theo web chính thức của wd? và vì sao có sự khác biẹt thông tin bao bì này?",1,1,1,1
"sản phẩm đã bóc tem, vỏ thì ọp ẹp, ổ cứng như ổ cũ đã dùng rồi vậy. dây cáp đã bóc rồi không có dây buộc bảo vệ. nói chung là cửa sản phẩm này làm ăn bát nháo.",1,1,1,1
"đóng gói kỹ, giao sản phẩm nhanh tuy nhiên, trên hộp để bảo hành 3 năm nhưng check seri chỉ nhưng 504 ngày tức là 1,3 năm thôi. ổ cứng không phải được phân phối chính hãng ở vietnam",0,0,0,0
"mình mua ổ 5t, dùng chưa đầy 2 tháng thì ổ cứng đã báo lỗi, hơi thất vọng",1,1,1,1
dùng được 2 ngày thì cắm vào các máy đều không mở được ổ cứng hoặc không tìm thấy ổ cứng luôn. rất tệ. tôi phải bảo hành ở đâu?,1,1,1,1
"nhà bán sản phẩm đăng bài sai sự thật, hỏi liên hệ hỗ trợ thì giải thích quanh co. nếu không dùng được phần mềm như bài đăng thì ổ cứng này có gì đáng mua đâu, nhưng người bán nhưng nói phần mềm có hay không không quan trọng, cài không được thì thôi. quá vô trách nhiệm với nội dung sản phẩm mình đăng bán. bài đăng chỉ ghi ""tương thích hệ điều hành: windows /mac: đã được định dạng sẵn exfat cho windows 7, 8.1, 10 và mac os. phần mềm hỗ trợ: wd discovery bao gồm: wd backup, wd security, wd utilities kèm sẵn trong ổ cứng, bạn có thể cài đặt nếu sử dụng.""--> vậy nhưng tôi dùng win 7, cắm vào không dùng được phần mềm thì nói em bán ổ cứng nên bài đăng là ổ cứng, phần mềm thì phải dùng win 10 trở lên. bó tay",1,1,1,1
"không biết đo không được đóng gói cẩn thận, hoặc sản phẩm tồn kho lâu nhưng mở ra ổ cứng bị trầy xước nhiều, các vết xước nhỏ li ti rất nhiều",0,0,0,0
"mình mới xài được 1 tháng nhưng nay cắm vào máy không nhận ổ cứng nữa không hiểu tại sao, không lấy được dữ liệu để làm việc",1,1,1,1
ổ cứng 2t chưa chưa được 1 nữa dung lượng. xài 4 tháng có dấu hiệu bất thường. kêu tích tích như bom hẹn giờ. nt cho cửa sản phẩm thì không nhận được sự phản hồi giải thích. thất vọng,1,1,1,1
"thiết kế mỏng nhẹ. chép dữ liệu tạm ổn tốt tốt. tuy nhiên, khi sử dụng lâu hay bị lỗi như hình đính kèm. phải gỡ ra, ghim lại thì mới sử dụng được rất bực bội. trong khi cái ultra passort của wd mình gửi mua từ nước ngoài về dùng im ru.",0,0,0,0
"nhận cái ở 5t hôm qua, về bỏ vô không chịu kết nối, chưa kể làm máy tính bị chậm theo. không thấy có tem bảo hành gì trên vỏ ổ cứng, có khi lắp cái khác vào vỏ wd cũng nên. đề nghị cho mình trả sản phẩm, bỏ 3tr3 nhưng chỉ mua về sự bực mình.",1,1,1,1
"mới mua hôm 3/2 ghi được tần 170gb là không ghi được nữa, trong 170gb ghi được thì đâu hơn 1 nữa file là không đọc được trên máy copy file qua ổ và lấy ổ cắm vào 4 máy khác cũng không đọc được file đến sáng nay cắm vào lại thì báo e: ís not accessible the request failed due to a fatal device hardware error yêu cầu cửa sản phẩm xem xét đổi sản phẩm cho mình, tin tưởng ung hộ tiki bấy lâu nay hi vọng tiki không làm mình thất vọng",1,1,1,1
tìm mãi không thấy người bán ghi rpm cho mỗi sản phẩm. mua mù về hơi tiếc vì sản phẩm này hơi chậm! -,0,0,0,0
"nhận sản phẩm xong nghĩ ổ 4tb thì đủ để backup dữ liệu nên đưa hết dữ liệu vào lưu trữ, chưa được 1 tháng thì bị lỗi máy tính không nhận diện được đã thử cắm 4 máy tính khác nhau . vậy là mất hết dữ liệu, qui trình bảo hành thì nhiêu khê, đến giờ vẫn chưa biết có bảo hành được không, và tiki cứ xóa bình luận tiêu cực về sản phẩm thì kêu khách sản phẩm đánh giá làm gì?",1,1,1,1
"vừa mua hôm 02/1; chép vào khoảng 200gb dữ liệu; tối qua 4/1 có dấu hiệu lỗi không ghi file, tạo foder gì được .sau có có copy được 40gb nữa. hôm nay 5/1 thì 1 số file không đọc được và rồi ""chết"" luôn; không nhận diện được ổ cứng nữa. ham giá giá rẻ có thể mất tiền. nhưng dữ liệu, hình ảnh.giờ ai bồi thường? - chắc là tự chịu rồi.",1,1,1,1
"ổ cứng mua về bị hư, không sử dụng được",1,1,1,1
"tôi vừa nhận sản phẩm kiểm tra thì thấy sản phẩm như đã qua sử dụng vì trên sản phẩm có nhiều dấu vân tay lau không đi, ngoài ra test copy thử thì tốc độ rất chậm, có lúc 2mb/s trong khi quảng cáo là 110mb/s. kiểm tra mã serri trên trang web của wd thì không thấy ghi thời gian bảo hành.",1,1,1,1
1/ không có thẻ bảo hành . 2/ dung lượng quảng cáo là 4t nhưng dung lượng thật chỉ có 3.6t mất gần 400gb 3/ tốc độ sao chép dữ liệu rất chậm,1,1,1,1
"sản phẩm lỗi , ổ cứng không dùng được !",1,1,1,1
"tôi đặt hộp mực cho máy in canon lbp 6030/6030w nhưng nhận được hộp mực loại khác, không lắp được vào máy in. giải quyết thế nào đây cửa sản phẩm ?",0,0,0,0
"đã mua 2 lần, lần 1 xài rất tốt, lần 2 in được khoảng 10 tờ là mờ, phải lắc lại hộp mực và lặp lại như vậy",1,1,1,1
"không giao đúng mã sản phẩm, vỏ hộp 35a/85a/325 nhưng bên trong là 435a/285a",1,1,1,1
sản phẩm đã mục nát không sử dụng được,1,1,1,1
sao in cứ ra mực bị mờ. trong khi hộp mực cũ không bị.,0,0,0,0
"vì 2 cái chấu 2 bên của hộp mực để gài vào trong máy in rất dễ gãy, mình vừa đặt vào kéo ra vào 1 chút bị gãy luôn. nhưng hộp mực đi theo máy thì kéo ra vào thoải mái không gãy, nhựa tốt hơn nhiều. nên hộp mực mới cũng không dùng được luôn, hỏng. thất vọng.",1,1,1,1
"đã thanh toán trước, khi kiểm tra đơn sản phẩm được thông báo đã nhận sản phẩm nhưng tui chưa nhận. phải gọi lung tung mấy lần mới nhận được",0,0,0,0
"không đúng cho máy in của minh, đổi không trả lời",0,0,0,0
"sản phẩm chuyên nhanh, đóng gói cẩn thận. lắp vào máy in bị lỗi vệt ngang như ảnh, đề nghị cửa sản phẩm đổi hộp mực khác",0,0,0,0
"đóng gói cẩn thận, mực in mờ không đẹp như những lần trước.",1,1,1,1
"bao bì đóng gói cẩn thận, giao đúng thời gian, chỉ tiếc là mình chưa hiểu vì sao khi thay hộp mực vào thì máy in không kéo giấy?",0,0,0,0
gửi nhầm sản phẩm cho tôi máy lpb 6030 không nắp được,1,1,1,1
mực máy in mua về không xài được,1,1,1,1
tôi đặt mua hộp mực cua may 6030 ma sao nhận là hộp cua 703 giờ không lắp vừa may,1,1,1,1
tôi mua cho máy canon 6030 nhưng lại không lắp được cho máy này,1,1,1,1
gjao sản phẩm quá lâu không tưởng tượng,1,1,1,1
mực tốt định. sử dụng được,0,0,0,0
"bỏ tiền ra mua sản phẩm mới nhưng nhận về sản phẩm như này. vỏ bị rạch nham nhở, seal che chân tiếp xúc thì bị lột ra. cho hỏi đây là sản phẩm cửa sản phẩm đã bỏ ra dùng xong mới bán lại cho khách hay như nào? trading nhưng không cải thiện nhưng làm ăn như này mất hết khách. thân ái!",1,1,1,1
"đầu tiên là mình chưa hài lòng thứ nhất là cách gói sản phẩm quá sơ xài , ổ cứng linh kiện điện tử nhưng lại không có 1 lớp chống sốc nào có mỗi cái hộp không thứ 2 là tốc độ ổ cứng không đúng theo nsx đưa ra trên thông số ghi 500 nhưng test ra có 400 , không biết là do đâu",0,0,0,0
chào trung tâm. mình đã nhận được sản phẩm đổi tra bảo hành cho đơn sản phẩm mã số 420988787 . hôm nay mình bóc sản phẩm lắp vào máy cài đặt chạy thử nhưng: sản phẩm đổi trả bảo hành lần này cũng vẫn lỗi. đề nghĩ trung tâm nghiêm túc giải quyết rõ ràng vần đề này,1,1,1,1
"chưa được hài lòng về chất lượng sản phẩm. từ khâu mua sản phẩm đến khi sử dụng. mua sản phẩm thì hệ hống báo lỗi, lúc được lúc không, gọi lên tổng đài nhờ hỗ trợ thì phản hồi 1 cách rất công thức nhưng không hề kiểm tra thực tế phản hồi của khách sản phẩm. ổ cứng sử dụng tốc độ ghi không như thông số ban đầu. khởi động lại rất lâu. lâu hơn cả ổ hdd. chắc có thể do mình đen. mình đặt 2 loại, cái sau chưa về chưa biết như nào.",1,1,1,1
"sản phẩm đã bị bóc ra trước khi đến tay khách sản phẩm,không tem bảo hành, đề nghị đổi trả sản phẩm khác thì anh giao nhận mất tích không thấy quay lại, quá chán với chất lượng của tiki để nghị cty có cách xử lý nghiêm vấn đề này số máy của ông giao sản phẩm tiki",1,1,1,1
"mình mua sản phẩm vào ngày 15/08/2020, khi nhận được sản phẩm thì đã bị tháo tem như hình và chỉ dán 1 miếng băng keo trong để che chỗ bị mở, sau đó khi lắp vào máy tính thì máy không nhận được ổ cứng, mình phải nhờ đến ông anh nhưng sửa 3 ngày liên tục vẫn chưa được, mình muốn đổi sản phẩm nhưng đã lố số ngày đổi trả, không biết giờ có đổi lại được hay không ạ? sản phẩm rating cao nhưng mình đánh giá thấp về mặt sản phẩm lần này của tiki!",1,1,1,1
1. sản phẩm không thẻ bảo hành chính hảng 2. sản phẩm không nhưng nguyên vẹn không biết phải sản phẩm mới sản phẩm là second hand 3. sản phẩm giao trể hơn 1 tháng,1,1,1,1
"sau khi xem một số phản hồi tốt từ khách sản phẩm trước mình cũng đặt mua 1sp.hộp của đơn vị giao sản phẩm quá to, ổ cứng văng ra khỏi bì đi kèm của nhà sản xuất. không có gì đi kèm như thông tin bảo hành hay hóa đơn nào. không hề có nilon chống sốc hay băng keo cố định. chưa test ổ cứng nên chưa có đánh giá. ưu điểm duy nhất là giao sản phẩm nhanh.",1,1,1,1
"đã nhận sản phẩm vào trưa nay 6/7/21 . sản phẩm đóng gói cẩn thận, riêng bao bì có vết cắt để nhét ổ cứng vào xem hình . này là sao đây? tạm ổn tốt vote 3",0,0,0,0
mọi người nên cẩn thận sản phẩm bị khui bị đổi tem bị bóc không có tem bảo hành so sánh thì ổ cứng nhái,1,1,1,1
"sau một thời gian trải nghiệm con này tính ra tròn 1 năm luôn, nó bắt đầu đểu rồi, dùng để chơi game thì đôi lúc giật treo chết game mặc dù đo đủ kiểu thì thấy vẫn báo tốt đọc ghi tốt thế mới oái ăm chứ, bảo hành cũng khó. đành chuyển qua win thì chuyển hệ điều hành qua ổ ssd này thì nó lại báo lỗi tự động out luôn ổ đĩa máy không nhận ổ luôn, tóm lại sản phẩm này đểu nhé anh em đừng mua làm gì",1,1,1,1
"cài win lên cài office và một phần mềm autocad, là máy đơ, và đứng luôn khong chạy. ổ cứng củ của mình chạy bình thường, do nó có 120gb nên mình mua nâng cấp. cần sử lý sơm. test bằng pm test ổ cứng thì 99 , ổ cứng mới nhưng có 99 là kém.",1,1,1,1
"ổ dùng tốt, nhanh. nhưng đóng chất lượng kém, không bọc tý xốp nổ nào và sản phẩm không nguyên kiện, đã bị bóc ra rôit",0,0,0,0
không biết tốt hay ko. ổ cứng nhưng đóng gói như này thì chả biết nói câu gì.,1,1,1,1
"mua về thì thấy bao bì đã bị rạch sẵn ở một góc xong dính một miếng dán vào để không bị bung ra ạ! chắc lấy sản phẩm ra thay đồ dỏm vào rồi. sản phẩm thì lỗi, chạy thua cả hdd. bán đồ công nghệ như thế này định lừa con nít à? xem đánh giá của mọi người thì mình cũng bị y chang. từ nay không nhưng tin vào mua đồ của tiki nữa! sẽ liên hệ trả sản phẩm.",1,1,1,1
"mình đặt sản phẩm gồm ram và ổ cứng như hình, lúc nhận sản phẩm thật sự thất vọng với cách đóng gói không có tâm của tiki, sản phẩm điện tử cũng giá trị nhưng tiki chỉ đóng gói bằng mỗi hộp bìa cát tông như hình, không có mút, lót gì hết, nhận sản phẩm nhưng cái hộp long sòng sọc, ổ cứng bị bung cả ra ngoài, hình mình chụp là nguyên trạng khi mở hộp ra. không hiểu nếu ổ cứng và ram bị hỏng thì sẽ phải giải quyết thế nào, may là lắp vào máy vẫn nhận.",1,1,1,1
ghét nhất là cửa sản phẩm tự ý khui sản phẩm trước. ổ cứng chắc chắn là không chính hãng nhưng vẫn tra được thông tin bằng phần mềm nên thôi. chất lượng thì không thể so sánh chính hãng.,1,1,1,1
nó bị lỗi. huhu. đổi trả lâu mới có tiền,0,0,0,0
"đóng gói sơ sài, hộp đựng sản phẩm thì nhỏ, bỏ trong hộp lớn nhưng không lót gì chống sốc, không biết lúc vận chuyển ổ cứng bị va đập bao nhiêu lần rồi, chất lượng sản phẩm chưa biết ra sao, lần đầu tiên thấy thất vọng về tiki như vậy!",1,1,1,1
"sản phẩm không bọc lót, vỏ ổ cứng thì bị cắt từ trước, đã mua nhiều lần tiki nhưng lần này làm quá tệ",1,1,1,1
"mua về sau khi ổ ssd wd 120gb bị hỏng. thấy mọi người đánh giá tốt nên hy vọng sẽ có một ổ cứng ssd tốt nhưng khi đo tốc độ write lại cực thấp, thấp hơn rất nhiều so với ổ hdd sẵn trong máy. máy mình là pc dell i5-7400, 16g ram nhé. cảm thấy thất vọng với dòng sản phẩm này.",1,1,1,1
sản phẩm bị tháo ra khi trước khi đóng gói. không hài lòng vì điều này.,1,1,1,1
mình mới đặt mua ổ cứng và nhận được sản phẩm ngày 19/7. hôm nay đem ra phong vũ nhờ họ cài và lắp ổ mới mua vào thì cài win chạy gần xong có hiện tượng tắt nguồn máy tính. trong khi đó sạc và pin máy vẫn dùng bình thường. nhờ các bạn hỗ trợ đổi lại giúp mình ổ khác. hùng sdt,0,0,0,0
"ổ lắp từ thứ 6 2/12, đến 5/12 đang dùng thì sập, khởi động lại báo lỗi ổ",1,1,1,1
mình nhận sản phẩm về bị lỗi không sử dụng được. yêu cầu hỗ trợ nhưng lâu vẫn chưa đổi được. mong tiki hỗ trợ đổi cho mình sản phẩm khác,1,1,1,1
mình mới mua sản phẩm này nhưng không cắp vào máy lại không nhận giờ không biết đổi trả như thế nào ạ. admin reply giup mình nhé,0,0,0,0
"quá thất vọng tốc độ ghi quá thấp, không như quảng cáo. mình đã tìm hiểu rất nhiều cách để cải thiện nhưng không thành công. quá đỗi thất vọng cho sản phẩm tiki lần này",1,1,1,1
"tôi là dân it mua về gắn trực tiếp vào main. tuy nhiên ổ không nhận ở bios, dùng hirent boot kiểm tra bằng phần mềm partition thì thấy dung lượng 0kb. do tôi bận nên qua tới ngày thứ 7 mới rãnh gắn nên mới phát hiện sự cố, thế là hết được đổi/trả. chuyển sang bảo hành luôn. do vậy cũng không check được serial của ổ.",1,1,1,1
chưa biết thế nào nhưng nhưng sản phẩm đến tay thì hộp hở ra rồi,0,0,0,0
nhận một cái ổ cứng đã bung vỏ cắt vỏ . ốc vít có dấu hiệu bị vặn trờn trắng ốc>> ổ cứng không phải mới 100 . cảm giác nhận sản phẩm nhưng hụt hững thất vọng,1,1,1,1
cửa sản phẩm bán ổ cứng nhưng cửa sản phẩm không kèm dây sao gắn vào cổng sata sản phẩm chất lượng giao sản phẩm nhanh,0,0,0,0
"mình mua ổ cứng ssd này khoảng được 6 tháng rồi, bây giờ đem máy tính đi sửa thì được báo là ổ cứng ssd này đã bị lỗi, nhưng không phải ổ cứng ở quán nên không được bảo hành, mình chỉ nhưng dựa vào tiki để bảo hành. vậy mình có thể bảo hành sản phẩm như thế nào. hy vọng nhận được câu trả lời từ admin hoặc từ mọi người sớm nhất có thể.",1,1,1,1
"cài win không boot được, cần cửa sản phẩm hỗ trợ đổi trả",1,1,1,1
tốc độ và thái độ của tiki trading ngày càng tệ. đơn 537867060 đặt 2 tuần chưa giao nhưng không có 1 mail hay tin nhắn thông báo xin lỗi hay gì cả ! dịch vụ quá tệ,1,1,1,1
"máy tính mình bị hư ổ cứng nên mua ổ mới. nhận được sản phẩm, vô nhà mở ra thì thấy hợp bị khui trước rồi. gắn vào máy cài win thì chưa thấy lỗi gì. hy vọng là tốt! không thích sản phẩm bị khui trước nha!",1,1,1,1
"sản phẩn dùng tốt tuy nhiên tiki nên xem lại cách đóng gói sản phẩm hộp nhàu nát không nói, sản phẩm bị rách ngay góc như có người xé trước vậy. đừng vì giá giá giá rẻ nhưng đối xử khách sản phẩm như vậy. cảm ơn",1,1,1,1
"sản phẩm đã bị bóc, tem bị trầy, bề mặt ổ cứng có vết trầy được mỗi cái giao sản phẩm nhanh",1,1,1,1
kêu xuất hóa đơn nhiều lần nhưng không thấy cửa sản phẩm trả lời. cách phục vụ khách sản phẩm thật tệ,1,1,1,1
