content,Quality,Service,Shipping,Packing
"mọi ng mua sữa là sản phẩm uống vào người nên hãy là ng tiêu dùng thông minh sáng suốt để lựa chọn đúng cửa sản phẩm với đúng chất lượng. nhưng đây là sản phẩm nhưng e nhận của cửa sản phẩm này đây. treo đầu dê bán thịt . và đây là những hình ảnh để mọi ng cùng tránh. 1: sữa không để trong thùng nhưng cho vào thùng giấy không nhãn mác hiệu. bọc sơ cua nhận tới tay thì thùng giấy không nhãn mác này bị mục ẩm ướt và rất mùi ám hết vào túi sữa. do không phải thùng của hãng nên không có độ cứng thành ra trong lúc vận chuyển bị hỏng hết các túi sữa bên trong. có hình ảnh bên dưới mình có đăng 2: tất cả các túi sữa bên trong để kung tung, bị nhàu nát hết túi sữa, các túi sữa bị dính nc ẩm mùi hôi rất khó chịu. hds có túi nhưng bị mờ đi như kiểu thùng này tráo mấy loại sản phẩm vào với nhau vì ngay từ đầu đây không phải 1 thùng sữa đóng nguyên zin. 3: tất cả các cạnh ven túi bị bung chất dính và bẩn kinh khủng mùi hôi nữa không thể nào nhưng cắn hay xe ra rồi mút được vì xq đó rất rất bẩn. 4: chỉ vì mua sản phẩm sale giá giá rẻ hơn 20-30k nhưng mua phải sưa ntn thì thà mua giá cao lấy clg nhưng hơn giá giá rẻ nhưng mua về không ăn không uống nổi. mua sự bực tức vào người. nhận sản phẩm từ từ mở ra nhưng cảm nhận là mùi hôi, nhìn túi sữa bẩn dơ rồi ọp ẹp vì dính nước. 5: tôi cũng là ng kinh doanh buôn bán, nhưng làm gì bán gì hãy nên có tâm thì mới lâu dài được. nhất là lĩnh vực thực phẩm ntn. tôi là ng khá dễ tính nhưng tôi nhận sản phẩm không thể chấp nhận nổi. làm ăn thế này thì cái tâm vứt bỏ đi cho xong rồi. à nhưng có tâm thì đã không bán mấy kiểu sữa ntn. đôi lời gửi về cái đánh giá cho cửa sản phẩm. thân ái và không bao giờ gặp lại! kinh tởm!",1,1,1,1
"cửa sản phẩm chọn sản phẩm không kĩ,hoặc đóng gói vận chuyển có vấn đề. giao sản phẩm đến nơi trễ 5 ngày so với lịch hẹn và thùng sữa thì khi mở ra ướt cả thùng, sữa lem nhem khắp nơi, mùi chua lòe cả thùng luôn. qua kiểm tra bị rách 2 túi nên khỏi đổi trả mất công chứ không ưng tí nào",1,1,1,1
"giao sản phẩm bể sữa tùm lum, bó tay, mọi người cân nhắc không mua tránh bị giống mình.",1,1,1,1
"bị vỡ mấy bịch bên trong, ẩm móc, bốc mùi, nhìn chẳng muốn chạm vào, lần đầu đặt sản phẩm trên tiki nhưng giao sản phẩm kiểu vậy không dám đặt lại lần sau.",1,1,1,1
"sản phẩm fami thì khỏi chê, chưa tới ngày giao nhưng giao chi, rồi thuê bên ahamove giao để rồi hư sản phẩm chay ướt hết cả thùng, cũng may chỉ chảy 1 bịt sữa.",1,1,1,1
"giao sản phẩm nhanh , em thấy mọi người ai mua cũng không sao đến tới em mua thùng sữa của em bị bịch ra chảy ướt hết.",1,1,1,1
"lạm dụng nhiều chất tốt định, chất tạo độ đặc nên không nguyên chất, không thật vị đậu nành, quá ngọt",1,1,1,1
"sản phẩm nhận sản phẩm bị vỡ hỏng hết rồi, đang đợi tiki xử lý . đã quay video đầy đủ cung cấp cho tiki",0,0,0,0
lần đầu tiên nhưng bị như thế này thùng sữa bị vỡ.giao sản phẩm nhanh.shipper nhiệt tình.,0,0,0,0
"sản phẩm nhận được có 1 bịch bị vỡ làm ướt cả thùng, hi vọng lần sau cẩn thận hơn.",0,0,0,0
"sản phẩm giao hỏng không vấn đề, đang đợi đổi lại. nhưng nhân viên vô cùng tệ, giao sản phẩm nhưng rất thái độ với khách. nv của best",1,1,1,1
chất lượng tốt nhưng thái độ người giao sản phẩm trịch thượng nói năng cộc cằn thô tháo buồn.,1,1,1,1
chất lượng tốt đúng hình giao sản phẩm nhanh,0,0,0,0
giao sản phẩm không đúng phí giao sản phẩm,1,1,1,1
giao sản phẩm sản phẩm không đến tận nơi. khách phải tự xuống kho lấy.,1,1,1,1
"sản phẩm giao đến chỗ mình đã bị vỡ và sữa lan sang cả các bịch sữa khác, chảy ướt cả thùng. lần sau nên kiểm tra và đóng gói kĩ hơn.",1,1,1,1
"đặt tiki trading nhưng gói tệ, bịch sữa bị thủng đổ, gói bọc bì niông không đảm bảo được sản phẩm bên trong, đổ sữa tràn vào thùng rất tệ không nên mua nha",1,1,1,1
"đánh giá không tính điểm vận chuyển làm rách,đổ sữa ướt hết cả thùng",1,1,1,1
"mua thùng sữa nhưng bị phồng mất 8 hộp. sữa chạy be bét, bảo giao sản phẩm trả lại sản phẩm thì họ bảo "" cái ấy a phải chịu"" sữa này nhưng uống vào chắc nhập viện luôn",1,1,1,1
"date gần quá, được 2 tháng à",0,0,0,0
sao cửa sản phẩm bảo tặng 4 hộp 2 vị mới nhưng có tặng 4 hộp như sữa canxi đã đặt mới chỗ nào không biết .muốn trải nghiệm coi dùng vị mới cũng như ko,1,1,1,1
shipper thấy hẻm nhưng không chịu vào khách phải tự ra khuân sản phẩm vào,0,0,0,0
"nhân viên giao sản phẩm vất sản phẩm vào nhà không 1 câu nói, làm như khách xin vậy",0,0,0,0
"sản phẩm không đạt yêu cầu, cafe có hiện tượng vón cục. hạng sử dụng in dưới đáy có dấu hiệu bị phai. tôi đã giao trả lại sản phẩm, chưa nhận được tiền, tôi muốn đổi lại sản phẩm mới, đạt chất lượng, vậy trường hợp này giải quyết như thế nào . mong sớm có câu trả lời.",1,1,1,1
"cafe có vị ngai ngái, cần nhiều sữa hơn",0,0,0,0
sao kỳ này vị cafe có vị chua chua không ngon,1,1,1,1
"mua 2 hộp 1 hộp bị vỡ, đã nhờ hỗ trợ đổi trả và chờ giải quyết xem sao",1,1,1,1
"sản phẩm nát bét thế này, làm ăn quá tiki ơi, không nhưng lời gì để nói",1,1,1,1
"sau hơn 1 tháng đặt thì đơn sản phẩm mới được giao, ghê quá",0,0,0,0
"mình mua sữa này rất nhiều lần rồi, nhưng mua của tiki trading và thành thuận thiên, lần nay mua của bách hoá xanh thì sữa bị như vầy! nguyên thùng 4 lốc thì có 2 lốc sữa bị đổ ra ngoài, hộp nào cũng có mùi chua, hôi, hộp bị phồng to, sữa bên trong thì vón cục nhưng hạn sử dụng nhưng lâu, đến 19/08! cảm thấy rất lo ngại không dám cho bé uống những hộp nhưng lại! bé nhà mình mới hơn 2 tuổi, uống sữa này cả năm nay đều mua trên tiki, chắc mai mốt ra siêu thị mua cho an tâm. nhưng sữa lần này vỏ hộp cũng khác!",1,1,1,1
"mới nhận sản phẩm khui ra có 1 hộp đã bị phồng, sữa đổ ra đóng ván khắp thùng. thùng sữa dễ bể nhưng tiki chỉ quấn có 1 lớp màng bọc mỏng bên ngoài, dạo này tiki đóng đồ chán quá :",1,1,1,1
"tiki đóng gói không kỹ nên bị móp hộp sữa, có thể ảnh hưởng chất lượng. lần sau tiki nên dùng thêm hộp giấy bên ngoài, thay vì tận dụng hộp giấy của thùng sữa và chỉ bọc nylon.",0,0,0,0
"sản phẩm cho con dùng nên tôi cũng không nhận xét được về chất lượng, chỉ đánh giá là sản phẩm giao hơi cận date chỉ nhưng được chưa đến 3 tháng so với cả thời hạn dùng gần 1 năm của sản phẩm , may chỉ đặt thử 24 hộp nên dùng vẫn kịp.",0,0,0,0
càng ngày chất lượng phục vụ giao sản phẩm càng tệ . giao sản phẩm quá sớm do mình di chuyển nên không nghe được máy nhận sản phẩm. chưa qua 9h10p gọi lại đã trả sản phẩm về kho. về tới nơi kiểm tra sản phẩm thì như thế này. thực sự rất bực .,1,1,1,1
"thùng sữa bị rạch trên mặt như hình, lúc giao không để ý. mở ra uống có vài hộp bị hư, bốc mùi.",1,1,1,1
"1 hộp bị xì, 2/4 blocks không nhưng đảm bảo vệ sinh để sử dụng",1,1,1,1
hôm nay 7/9/2019 mình mua thì nhận được thùng sữa hết hạn ngày 19/9/2019! phải uống hết 24 hộp trong 12 ngày! định mua cho bé uống nhưng kiểu này thì cả ba mẹ phải uống phụ rồi.,1,1,1,1
lần này giao bạn gói không kỹ làm xì hết 2 họp sữa . lỡ mở ra rui nên không trả sản phẩm lại . lần sau mong là cửa sản phẩm gói kỹ hơn nhe.,1,1,1,1
"đóng gói quá sơ sài. mình mua nhiều lần, mỗi lần đóng gói mỗi khác.",0,0,0,0
sữa đặt sản phẩm cả tuần tiền cũng thành toán trước nhưng không giáo sản phẩm là sao. trạng thái lúc nào cũng đang lấy sản phẩm. hanf gì nhưng lấy cả tuần đến ngày giao dự kiến rồi nhưng vẫn nhưng đang lấy là sao?,1,1,1,1
"sữa không đường , mình cứ ngỡ có đường",0,0,0,0
"sữa thơm, ngậy, nhạt như sữa không đường! không phù hợp vs bạn không được uống sữa không đường hoặc bụng dạ khó tiêu",0,0,0,0
"sản phẩm giao tới bị bể, hư hỏng",1,1,1,1
không biết do sữa hay do quá trình vận chuyển nhưng sữa bị bục quá nhiều luôn.,1,1,1,1
"mình đặt 2 thùng, 1 thùng nhưng nguyên, một thùng sữa bị dòi mong cửa sản phẩm nhanh chóng đổi cho tôi.",1,1,1,1
cửa sản phẩm giao sữa bị bể hư sữa.,1,1,1,1
"tôi mua lần trước sản phẩm thiếu, nhưng hư hỏng, hộp nát hết, lần này là đổi sản phẩm cũng y như vậy! thương bạn giao sản phẩm phải tới lui đổi trả mãi, đổi trả đủ thứ thủ tục phiền phức nên tôi nhận luôn, và lần này rút kinh nghiệm quay video từ đầu cho tiki xem nhưng xem lại cách làm việc của tiki, cùng với đơn vị vận chuyển, quá mệt mỏi không lẽ có 150k nhưng đổi tới đổi lui hoài. tởn tới già không bao giờ dám mua sữa của tiki nữa",1,1,1,1
"- giao sản phẩm: tốt, nhanh, thùng nguyên vẹn không móp méo. - vị: vị có mùi rất lạ. mình uống fami rất nhiều lần, đây là lần đầu bị mùi này. trước mắt mình mới uống thử 1 hộp, khi tới mấy hộp khác sẽ đánh giá tiếp.",0,0,0,0
"không hài lòng ,nhanh hỏng",1,1,1,1
"sữa rất thơm ngon và mua sale nên khá giá giá rẻ, giao sản phẩm nhanh lắm luôn. yêu cửa sản phẩm",1,1,1,1
nhân viên giao hành thiếu tôn trọng khách hành,1,1,1,1
"giao thì thiếu đồ mua thùng sưa 10 hộp, giao mỗi 4 hộp sưa tăng",1,1,1,1
"tiki giao xót, không có cuốn này khi giao cho mình.",1,1,1,1
"sản phẩm date rất gần, hạn sử dụng là 27/12/2022 dù ngày mình mua là 10/10/2022",1,1,1,1
.không ngon như đã nghĩ. ăn không hợp khẩu vị,0,0,0,0
"sản phẩm giao không đủ số lượng, qui cách 1 thùng 40 bịch, nhưng khi nhận sản phẩm chỉ có 25 bịch, và giao sản phẩm trễ không như dự kiến, rất thất vọng, không biết là do cửa sản phẩm hay do bên tiki, tôi rất muốn có sự giải thích rõ ràng bà hợp lý",1,1,1,1
sản phẩm bị chảy nên mình đã hoàn trả sản phẩm. hy vọng cửa sản phẩm rút kinh nghiệm gói cẩn thận hơn.,1,1,1,1
giao sản phẩm không thành công nhưng tôi đã thanh toán thành công thì có được trả lại tiền ko? vì lúc đó cả nhà bị cô vít,1,1,1,1
"mình mua 2 loại này nhưng sao giao cho mình 1 loại, rõ ràng là mua combo 2 giá khác nhau. mình không hiểu sữa vinasoy fami canxi và sữa fami canxi có gì khác nhau nhưng đề 2 tên và 2 giá: vinasoy fami canxi thì 132.000 và fami canxi thì 118.800 đ?",0,0,0,0
"tôi mới đặt mua 2 thùng sữa đậu nành fami loại hộp va bịch. tôi muốn giao cho tôi cái thùng fami mẫu mới có chữ an lành là tự nhiên, vậy nhưng khi giao lai là 2 thùng mẫu cũ.trong đó 1 thùng loại hộp thì ngày san xuất 2019 date quá xa, tôi thất vọng tiki quá! tiki thông báo khong tinh phí nếu tren 250k nhưng đơn hang cua tôi la 323k đã tinh phi 30k?",1,1,1,1
"nhà vận chuyển đã làm bể bịt sửa, nên phải đổ ra rửa lại",0,0,0,0
"thùng sữa đúng như mô tả, hạn dùng cũng nhưng lâu, có điều tiki nên chú ý với bên giao cẩn thận nhẹ tay, chứ không lại bị bể bịch tèm lem hết ra.",0,0,0,0
thằng giao sản phẩm hỏi địa chỉ nhưng nó không nhiệt tình vs lại khui thùng sữa ra bị bể 2 bịch làm tui lấy ra lau chết mẹ sản phảm đúng giao nhanh nhưng shipper hơi khó 2 sao cho shipper,1,1,1,1
chất lượng tốt nhưng giao sản phẩm cận date quá. đặt sản phẩm 12/1/2022 nhưng 8/3/2022 hết hạn. tiki đúng là càng lúc càng có vấn đề nhưng,0,0,0,0
sản phẩm về tới nơi bị móp méo hỏng mất 3 bịch,1,1,1,1
giao sản phẩm quá lâu. trễ hơn thời gian dự kiến. nhưng đơn sản phẩm dự kiến giao ngày 5/10 nữa nhưng vẫn chưa giao,0,0,0,0
tại sao đặt có thùng sữa lại không giao chỉ giao có nước giặt là sao tiki,1,1,1,1
"tiki oi mua sữa ma bục cả gói, ướt hết thùng",1,1,1,1
"bữa không nhận được sản phẩm, lỗi do mình nhận nhưng không quay lại cảnh bóc sản phẩm",1,1,1,1
"giao sản phẩm lâu, khi nhận sản phẩm thì bị đánh rơi hay sao nhưng ướt hết thùng sữa thì bị vỡ bốc mùi thum thủm.vì mình không ở nhà nhờ ng nhận hộ đến khi mở ra thì đúng là không chấp nhận được",1,1,1,1
"bình thường, giá hơi giá cao so với trong siêu thị",0,0,0,0
chịu luôn này là sao. trong can nhưng có một tý dầu ăn thôi. thùng bên ngoài không bị ảnh hưởng nhiều. yêu cầu tiki hỗ trợ.,1,1,1,1
"tại sao can 5l tiki bán lại có 4,7l khi cân cả chai ? cần 1 lời giải thích từ tiki !",0,0,0,0
giao sai sản phẩm đặt meizan nhưng giao cái lân với lại chai dầu nhưng bị móp mong cửa sản phẩm mình có thể xử lý,1,1,1,1
"đóng gói không bọc gì hết, shipper giao tới cái cổ chai lún sâu vào bên trong chảy cả dầu ra, không tin nổi",1,1,1,1
mua nhiều lần nên tin tưởng ít kiểm sản phẩm lần này cũng kg kiểm sản phẩm nên nhận luôn mở ra mất 2 lóc ghê thiệt,1,1,1,1
"trời ơi giao sản phẩm gì nhưng lâu kinh khủng khiếp, hơn nửa tháng trời mua trả tiền trước rồi nhưng vậy ák, chắc mua lần đầu cũng như lần cuối luôn, ngày nào cũng gọi tổng đài khiếu hết cảm rất phiền, trong khi mua trê nhất cũng khoảng 1 tuần nhưng nhưng bực bội đừng nói chi đợi quá trời lâu. không biết là lỗi do bên tiki hay bên giao sản phẩm nhưng xl phải xoá ứng dụng tiki thôi không thể chấp nhận được",1,1,1,1
"không hài lòng, ảnh để loại có tích thẻ đổi quà sản phẩm thật thì mẫu cũ, biết mẫu cũ như thế mua nơi khác giá giá rẻ hơn lúc mua 366k",0,0,0,0
"khách sản phẩm, kêu tặng quà cho đơn sản phẩm cao nhất, cũng ráng mua thử 1 đơn tối đã 5 thùng, lên đơn thì tự ý tách ra nhiều đơn lẻ, xong khóa tài khoản bảo khách sản phẩm trục lợi",1,1,1,1
"giao sản phẩm đúng sản phẩm, nhưng shipper không giao đến nhà, bắt khách tự đến bưu cục nhận, nếu không thì hủy đơn. do đơn sản phẩm đã thanh toán trước rồi nên phải rán đi nhận. đề nghị tiki không nên gửi sản phẩm qua bên nhà vận chuyển này nửa. không hài lòng tí nào",1,1,1,1
"sản phẩm không giống mô tả,không phải là sản phẩm có tem đổi áo như quảng cáo",1,1,1,1
bán sản phẩm cũ không có chuong trình khuyến mãi vũ trụ nang động nhưng hình ảnh quảng cáo chụp toàn thùng mới có ctrinh kmai,1,1,1,1
mua 3 thùng sữa 1 thùng 12 ngày rồi chưa nhận 2 thùng đặt cuối tuần. 2-3 ngày sau giao. đặt sớm giao muộn tệ. 10.9 đặt. lịch 21 9 nhận. nay 23.9 chưa nhận.,0,0,0,0
"cũng mua nhiều sản phẩm trên tiki nhưng chưa khi nào bực mình như vầy, sản phẩm bị lũng nhưng vẩn đóng gói, sản phẩm mua mới giao sản phẩm 2h nhưng khi bị lỗi phải giải quyết nhanh, nhưng kêu phải xử lý trong 1 tuần",1,1,1,1
"tôi mua sản phẩm của tiki nhiều lần rồi, nhưng đúng hôm vừa rồi mua nhưng mãi sản phẩm chưa giao. hôm nọ có nhân viên giao sản phẩm gọi thì mình bảo chiều mới có nhà, vậy nhưng 3 ngày rồi chưa qua. nếu đi giao sản phẩm kết hợp tuyến đường, thì cũng phải xem khách có thể nhận sản phẩm vào khung giờ nào chứ. chứ cứ kiểu đi giao không giao được thì bỏ là kém.",1,1,1,1
nhờ tiki xem lại giúp mình khâu vận chuyển giao nhận nhé. hiện tại tới thời điểm này mình vẫn không nhận được sản phẩm. chưa từng nhận được cuộc gọi của shiper nào cả. mất công canh mã chờ sale để mua sữa cho con nhưng sản phẩm không về. mất hứng mua sắm. hy vọng tiki khắc phục tình trạng này.,1,1,1,1
trên thì báo bán sản phẩm mới có thẻ . về nhà bóc ra thấy sản phẩm cũ.,1,1,1,1
"mất uy tín, chất lượng kém chất lượng. thêm nữa là tiki để nhà cung cấp sử dụng chiêu trò pr bẩn. tạo voucher các kiểu để thu hút khách sản phẩm coi gian sản phẩm, đặt sản phẩm, sau đó hủy đơn sản phẩm của khách. gây mất thời gian, khó chịu. tiki support nhân viên không hỗ trợ. điển hình là nhà bán sakos và glico. làm ăn không ra gì",1,1,1,1
"mình mua uống cafe nhưng thấy sai lầm. mùi sữa lấn át luôn mùi cafe. sữa ngọt chứ không béo. uống không thì đoán chắc dinh dưỡng không nhiều nhưng chỉ lên cân vì quá ngọt. ăn bánh mì bơ sữa chắc là lí do tốt nhất để mua loại này. điểm cộng cho sản phẩm là bao bì, tiện lợi.",0,0,0,0
"mình rất thích sữa đặc đóng gói dạng túi như thế này nên quyết định mua nhưng khi nhận sản phẩm thì thấy sữa dính xung quanh túi, ban đầu mình tưởng là có thể do túi khác trong kho bị đổ chảy sang, người gói sản phẩm lau chưa kĩ nhưng khi kiểm tra kĩ thì thấy có vết bục nhỏ dưới đáy túi ở rìa bên cạnh. do sản phẩm bị như vậy nên mình phải bỏ đi, không dám uống. tuy sản phẩm không đáng bao nhiêu tiền nhưng mình không hài lòng chút nào với kiểu giao sản phẩm hỏng cho khách sản phẩm như vậy. nếu hộp bọc bị rách thì có thể do bên vận chuyển nhưng hộp bọc bên ngoài vẫn nguyên vẹn thế nên mình nghĩ chắc chắn không phải lỗi do bên vận chuyển được. hy vọng tiki sau này đừng giao sản phẩm như vậy cho khách. và mình bị đây không phải là lần đầu.",1,1,1,1
"mình mua 3 gói sữa cùng với tấm nệm, tổng cộng là 1496k.khi giao sản phẩm thì có nệm không có sữa nhưng tiền thì giao đủ. lên đơn sản phẩm xem thì giao sản phẩm thành công. không bik sữa 3 gói của tui chạy đi đâu?",1,1,1,1
"cửa sản phẩm giao sản phẩm quá lâu, 11h sáng đặt tiki now đến 18h chiều mới nhận được sản phẩm.",1,1,1,1
mình đặt mua sữa đặc có đường nhưng lại giao nhầm kem dặc có đường. mình đang phản hồi tiki đổi sản phẩm cho mình,1,1,1,1
"giao hành đúng hẹn, bình thường",0,0,0,0
"mình mua 2 thùng để uống từ từ nhưng hạn dùng như vậy không được. với mình sản phẩm sữa hsd như vầy cần nói rõ để mình không mất công mua, vì mình sẽ không bao giờ chọn sữa quá 2/3 hsd do sản phẩm chất lượng gần kém đi mình trả lại 1 thùng cùng quà tặng bình nước được không tiki ?",1,1,1,1
sữa hạn sử dụng cần nhưng có một tháng nữa là hết rồi,0,0,0,0
mình rất thích sản phẩm sữa đá u nành,0,0,0,0
vỡ sữa thối um hết cả lên. cửa sản phẩm bọc sản phẩm quá chán,1,1,1,1
sản phẩm đóng gói kỹ tuy nhiên giao lâu quá lâu,0,0,0,0
mình mua mẫu săn bảo bối nhưng giao loại thường,0,0,0,0
mình mua 2 thùng đều có màu rất nhạt so với hình. hoang mang tột độ.,1,1,1,1
mình không nhận được balo theo như quảng cáo trên đơn sản phẩm. cửa sản phẩm kiểm tra giúp mình,0,0,0,0
"sữa tốt, tuy nhiên tiki đóng gói sản phẩm quá ẩu, mất vệ sinh khi để nguyên 1 lớp bụi dày trên nắp sữa, lấy giấy ăn lau nhưng đen xì tờ giấy.",0,0,0,0
sản phẩm chưa nhận. nhưng đăng đã giao sản phẩm là sao. trong khi mấy ngài thông báo đơn sản phẩm giao nhiều lần. mấy ngài giáo đúng thùng sữa từ ngày 11. nhưng sữa vs tô quà tăng đến bây giờ khách hẳn nhưng chưa thấy nó nằm ở đâu. củng chả thấy thông báo gì. thế nhưng vào chi tiết đơn sản phẩm thì. sản phẩm đã giao. trong khi đó tôi đặt 6 đơn 6thùng sữa với ngủ cốc. đơn nào các ngài củng thông báo chia ra nhiều lần giao. đơn nào củng như chắc tôi hết giám mua sản phẩm trên cái tiki này. lần chước mất 2. cái tô. bây giờ lại tiếp tục sao.,1,1,1,1
"không thể chấp nhận nổi,sản phẩm cũ rách hộp méo mó như nhặt ngoài thùng rác về,lần đầu đặt sản phẩm và cũng là lần cuối,thất vọng",1,1,1,1
"đánh giá không tính điểm đóng gói sơ sài nhưng vận chuyển xa lắm, mình thấy nơi gửi là hưng yên, về miền tây nhưng chỉ để sữa vào hộp thôi nên móp méo tùm lum, hên là không bể. nhưng giờ không giao đến địa chỉ của mình luôn rồi",0,0,0,0
đánh giá không tính điểm giao sản phẩm quá lâu. phí vận chuyển cao,1,1,1,1
giao rất nhanh đêm hqua đặt sáng đã đến nơi. ảnh thì 1 hình bóc ra hình khác. đã hết hạn. chấm cạn lời,1,1,1,1
sao vẫn chưa thấy tiki gửi lại thùng mì mình đã đổi cho mình nhỉ? nhân viên đến lấy thùng cũ về rồi nhưng chưa chuyển thùng mới cho mình là sao?,1,1,1,1
nhìn đi móp hết rồi haha,0,0,0,0
"giao sản phẩm delay quá lâu nhưng không thông báo, ai tỉnh cân nhắc nhé. đặt gần 1 tháng mới nhận được. đi mua bia nhưng kiểu này ai dám mua, không hủy đơn được nữa. quá tệ",1,1,1,1
"1. chỉ 250ml uống không phê! 2. shiper tự ký nhận. 3. bia gân 50 date. 4. thùng bị móp méo, đóng ẩu. chốt cho cửa sản phẩm 3 sao!",0,0,0,0
sản phẩm cận date chứ không phải sản phẩm tết nha mọi người. tháng 4/2022 hết hạn sử dụng rồi.,1,1,1,1
"cửa sản phẩm giao quá lâu tới gần 2 tháng mới nhận được sản phẩm, mong cty rút kinh nghiệm",1,1,1,1
"giao sản phẩm nhanh, đúng thời hạn. “vỏ thùng thì đẹp nhưng trong thùng nào cũng bị móp, bị bẹp”",0,0,0,0
"giao sản phẩm quá chậm, nên chấm dứt cách bán sản phẩm như thế này. khách sản phẩm chờ hơn 30 ngày.chấm dứt ngay.",1,1,1,1
đặt mua thùng bia nhưng hơn nửa tháng mới nhận sản phẩm. kinh khủng khiếp. mua tiki 1 lần là mất hồn.,0,0,0,0
"sản phẩm giao không đúng lịch hẹn, hơn 2 tuần. đến khi feedback mới giao. dịch vụ kém.",1,1,1,1
"mua 4 gói cafe. nhưng cửa sản phẩm giao có 3 gói, thiếu 1 gố.",1,1,1,1
mua 3 hop thi 2 hop bi mop meo,1,1,1,1
"gạo ăn khô khốc, nhạt nhẽo không mùi vị do bị xay sát quá kỹ hoặc do trộn các loại gạo không đúng tỉ lệ. nói chung không nên ăn vì mùi vị quá tệ !",1,1,1,1
gạo nở quá không nhưng nguyên hạt gạo.chán kinh khủng không ăn được. cơm nhạt. thất vọng. quảng cáo cũng quá sự thật,1,1,1,1
"gạo nấu khô, không dẻo! hơi thất vọng cho 3 sao",0,0,0,0
"gạo nấu cơm khô, bình thường, không có gì đặc biệt.",0,0,0,0
"gạo khô không ngon, .",0,0,0,0
bình thường. có hạt vàng. không thơm,0,0,0,0
chất lượng kém chất lượng sắp hết hạn. tiki hỗ trợ như quần què,1,1,1,1
"nhìn thùng sữa có màu rất nhạt, rất lạ, tự nhiên thấy hoang mang không biết sản phẩm thật hay giả. hic.",1,1,1,1
tiki đảo khi giao sản phẩm. khi kiểm tra sản phẩm nếu họ giao không đủ sản phẩm thì từ chối và yêu cầu gửi tiền lại ngay lập tức. họ chỉ giải quyết trong vòng 7 ngày. mọi người chú ý để khg phải gặp cảnh tiền mất oan uổng nhé,1,1,1,1
