id,title,content,rating
10283515,Bình thường,mặc không vừa. Áo rất chậc. Mình 1m74 74kg. Không sử dụng được. Tôi muốn trả lại hàng. Nhãn mác còn nguyên,3
12723534,Bình thường,Sau khi nhận hàng thì đã ko còn mặc vừa nữa,3
11835078,Không hài lòng,Size XL nhỏ như áo nữ. Vải rẻ tiền. Ko đáng giá,2
13104245,Bình thường,"Mình đặt hàng từ 17/9 và mãi tới 10/11 mới nhận được hàng, tiền ship là 44k cũng không hề rẻ. Chất lượng quần thì cug gọi là tạm ổn so với tầm giá, cảm thấy mẫu màu xanh chất lượng vải OK nhất. Còn chiếc sọc màu hồng kia thì thấy lòe loẹt quá",3
5596924,Không hài lòng,"Sản phẩm đẹp, chất vải mềm, đúng như mô tả.
Tuy nhiên tôi không đồng ý ở chỗ mác giá sản phẩm là 25k/1 quần, và tôi cũng đã xem trên trang web của công ty may  10 cũng với giá cũng là 125k/5 quần, vậy giảm giá 62% đưa ra là ở đâu? 
tôi nghĩ, Tiki nên xem xét lại giá của các mặt  hàng, nhiều nhà bán đã nâng khống giá lên, sau đó lại giảm để *** người mua rằng mình đã mua rẻ.",2
18613375,Rất không hài lòng,Hàng mua ko đúng hình. Chất liệu vải cũng ko đồng nhất giữa các quần. 1 chiêc màu nâu bị ra màu rất ghê làm nhem hết lên những chiếc màu sáng ( mới ngâm nước đã đen),1
13104245,Bình thường,"Mình đặt hàng từ 17/9 và mãi tới 10/11 mới nhận được hàng, tiền ship là 44k cũng không hề rẻ. Chất lượng quần thì cug gọi là tạm ổn so với tầm giá, cảm thấy mẫu màu xanh chất lượng vải OK nhất. Còn chiếc sọc màu hồng kia thì thấy lòe loẹt quá",3
5596924,Không hài lòng,"Sản phẩm đẹp, chất vải mềm, đúng như mô tả.
Tuy nhiên tôi không đồng ý ở chỗ mác giá sản phẩm là 25k/1 quần, và tôi cũng đã xem trên trang web của công ty may  10 cũng với giá cũng là 125k/5 quần, vậy giảm giá 62% đưa ra là ở đâu? 
tôi nghĩ, Tiki nên xem xét lại giá của các mặt  hàng, nhiều nhà bán đã nâng khống giá lên, sau đó lại giảm để *** người mua rằng mình đã mua rẻ.",2
18613375,Rất không hài lòng,Hàng mua ko đúng hình. Chất liệu vải cũng ko đồng nhất giữa các quần. 1 chiêc màu nâu bị ra màu rất ghê làm nhem hết lên những chiếc màu sáng ( mới ngâm nước đã đen),1
19797568,Không hài lòng,"Size L nhưng không vừa không hiểu May 10 xác định size thế nào, không cho đổi hàng vì đã thanh toán.Rất không tốt.",2
16364394,Rất không hài lòng,tiền nào của nấy vậy mà cha nội nào bình luận tốt mới ghê bó tay,1
18234790,Rất không hài lòng,"Tôi rất không hài lòng về chính sách đổi trả của shop. Ngay sau khi nhận hàng, tôi đã yêu cầu được đổi size, chấp nhận thanh toán phí đổi nhưng đến nay đã hơn 1 tháng, tôi vẫn chưa đổi được hàng.",1
20009296,Bình thường,Tệ không tốt đóng gói sơ Sài hàng hóa bất ổn,3
11716509,Rất không hài lòng,Hàng ko đúng chất liệu như mô tả. Hàng báo là chất liệu cotton nhưng nhận hàng chất liệu toàn Nylon. Sản phẩm bảo của May 10 nhưng mác trên quần ghi theo thiết kế may 10. Có thể trả lại sản phẩm không shop?,1
11167757,Không hài lòng,"THất vọng. Mình thấy gới thiệu sản phẩm là: ""' Quần May 10 , túi được may bằng vải quần , không phải vải lót mỏng như các hàng khác."""" Nhưng thực tế thì  chẳng có cái túi quần nào hết, rỗ rang là giới thiệu một kiểu thự tees lại là kiểu khác. Hơn nữa giá sản phẩm thưc tế  là 25k chứ đâu phải  giảm 62% chỉ còn 25k. Chẳng biết như vậy có phải là *** người mua không. Thất vong.",2
19887191,Không hài lòng,Vải thô cứng nóng không phải coton như shop nói,2
16190541,Bình thường,Trong 5 cái thì 1 cái bị lỗi như hình. 10 cái còn lại đã đưa bố và em nên ko biết bị lỗi ko. Trừ shop 2 sao vì hàng có thương hiệu mà giao sp lỗi cho khách ko thèm kiểm tra.,3
12877165,Rất không hài lòng,"tiki cùi bắp 3 đơn hàng đặt 1 tháng ko nhúc nhích hủy được 2 đơn qua shoppee zalada đăt chưa 1 tuân là có rồi, đơn này lỡ thanh toán app mới ko hủy được, h thì xoá app luôn bye tiki",1
11775305,Không hài lòng,"hàng đẹp. nhưng giá trên sp là 25k/chiếc, 5 chiếc giá 125k, mà tiki bán 5 chiếc 160k đau lòng thật. giả biệt tiki mãi mãi nhé.",2
19081943,Không hài lòng,"Chất lượng vải mỏng nhìn thấu, và rất nhàu. Chất lượng sản phẩm không tốt như giới triệu.",2
12774028,Rất không hài lòng,"Chất lượng sản phẩm quá tệ, không giống miêu tả. Chất liệu toàn Nylon, không phải hàng May10. Có hơn 100k, không đáng bao nhiêu nên không buồn đổi trả hàng. Tiki nên xem lại nhà cung cấp, bán hàng kém chất lượng",1
11777931,Không hài lòng,củng được nhưng hơi ngắn chất thì ok tttttttt,2
12315764,Không hài lòng,"Hàng mỏng, mát, giao đúng size. Giao hàng Q.1 mà siêu lâu, mất 2 tháng. Giá trên sp ghi 25K mà nâng khống rồi ghi giảm 66%, đúng là gian thương. Hy vọng đây ko phải là chính sách của M10.",2
19668780,Bình thường,"Hàng bình thường, không phàn nàn gì.",3
10767986,Rất không hài lòng,gian lan . toi mua siz xxl khi giao siz s ma bao thi ghi siz M .kg vo hang thi dung ban .quen thoi luu manh . tin tuong hang viet nam ma lsm mat long tin qua .de nghi may 10 doi hang cho toi gap. len tivi keu lam an kho khan ma khi nguoi ta mua thi gian lan vay hoi ai dam mua nua chu?,1
10477240,Không hài lòng,"Mình không có ý kiến về sản phẩm, tuy nhiên có dặn giao màu sáng chút mà giao hàng màu tối thui, không ai phản hồi ????",2
19528326,Bình thường,Chất *** không tốt như mong đợi như ni lông,3
9705987,Bình thường,"Tôi đã nhận được hàng rồi! Thời gian giao hàng tương đối nhanh, chất lượng sản phẩm chưa đúng như quảng cáo là 100% bằng vải coton! Đóng gói sản phẩm tương đối gọn gàng và chắc chắn!",3
12219842,Bình thường,"Người bán không có tâm, mua 2 set để tránh các màu nữ tính, cho 2 set giống nhau, mỗi set có 3 màu hường.
Giá 25k/chiếc nên: vải hơi thô, không mát như của seller khác.",3
19033078,Bình thường,Mỏng mát ống to hơi rộng màu phai dễ nhăn,3
19633788,Không hài lòng,Ko tot nam hàng xau nam ko co akup,2
13403170,Bình thường,5 cái nhưng 4 cái nhìn dc. 1 cái vải xấu quá. tuy nhiên đã biết trước là combo 5 cái k dc lựa chọn nên vẫn cho 5*. giao hàng quá lâu đặt 11/11 hẹn đến 19giao nhưng 24 mới giao trừ 2*,3
16554527,Bình thường,"Quần đùi rởm lắm , vải mỏng dính . Chất liệu không phải coton . Mình cứ tưởng hàng cty may 10 thật nên mua . Giờ không muốn dùng luôn",3
19420398,Không hài lòng,Mặc ko vừa. Di chuyển ko dc. Sản phẩm tệ.,2
19391562,Bình thường,"Chất liệu vải kém, fom quần không thoải mái",3
10698606,Bình thường,không có túi quần nên hơi bất tiện chút! lỡ mua rồi thì mình chịu khó xài luôn chứ chồng con không ai dùng cho!!! tiền nào của đó mà!,3
19687817,Rất không hài lòng,"Mua một chiếc áo đen, một chiếc áo trắng, áo đen thì nhìn chung được, chỉ có ở phần cổ đường chỉ may rất ẩu, còn chiếc áo trắng thì quá tệ, may ẩu và còn bẩn, vải còn bị giản như đồ cũ vậy, mua 2 cái đều size L nhưng mang ra đo thì cái áo trắng lại lớn hơn cái áo đen, không hiểu nổi?. Shop bán đồ kém chất lượng!!!",1
19743264,Rất không hài lòng,"Mua một chiếc áo trắng một chiếc áo đen, chiếc áo trắng bị dơ, gọi tiki đổi trả thì gần cả tháng kg đổi được nên đành dùng, còn chiếc áo đen sau khi đem đi giặt thì được thêm vài xô mực nữa, mỗi lần giặt là được vài xô mực, không biết lúc nào mới hết.",1
8983555,Bình thường,"giao áo lủng sao được shop ơi, mua lần đầu 2 cái 2xl, được cái áo trắng ưng ý, áo đen nhỏ quá trả lại, đặt lại áo đen 3xl thì giao nhỏ như M, tưởng shop giao nhầm đặt lại đen 3xl lần nữa thì giao đc size cỡ xl và bị lủng vầy, đành trả hàng tiếp và tìm shop khác thôi, mình ko muốn đánh giá thấp * vì cũng mua được cái áo len trắng ổn, shop nên coi lại size trước khi gửi và kt hàng kỹ, bịch ngoài để 3xl mà nhỏ cỡ xl, m ko à",3
19602003,Rất không hài lòng,"Mình đặt màu Ghi, nhưng giao cho mình màu kem, cần shop hỗ trợ",1
6983550,không hài lòng bực mình,"nhờ shop tư vấn cho nam cao 1m75 nặng 60 kg mua ao sai nào shop bảo sai L , MUA VỀ MẶC khác gì áo đứa trẻ trật trội ngắn tới rốn , áo thì không biết mặc mặt nào là mặt trước mặt nào mặt sau , không có tem mác gì cả , quá thất vọng đề nghị shop đổi lại cho cái dài rộng hơn cái chứ cái này khác gì áo trẻ con đâu bó tay",1
19687817,Rất không hài lòng,"Mua một chiếc áo đen, một chiếc áo trắng, áo đen thì nhìn chung được, chỉ có ở phần cổ đường chỉ may rất ẩu, còn chiếc áo trắng thì quá tệ, may ẩu và còn bẩn, vải còn bị giản như đồ cũ vậy, mua 2 cái đều size L nhưng mang ra đo thì cái áo trắng lại lớn hơn cái áo đen, không hiểu nổi?. Shop bán đồ kém chất lượng!!!",1
19743264,Rất không hài lòng,"Mua một chiếc áo trắng một chiếc áo đen, chiếc áo trắng bị dơ, gọi tiki đổi trả thì gần cả tháng kg đổi được nên đành dùng, còn chiếc áo đen sau khi đem đi giặt thì được thêm vài xô mực nữa, mỗi lần giặt là được vài xô mực, không biết lúc nào mới hết.",1
8983555,Bình thường,"giao áo lủng sao được shop ơi, mua lần đầu 2 cái 2xl, được cái áo trắng ưng ý, áo đen nhỏ quá trả lại, đặt lại áo đen 3xl thì giao nhỏ như M, tưởng shop giao nhầm đặt lại đen 3xl lần nữa thì giao đc size cỡ xl và bị lủng vầy, đành trả hàng tiếp và tìm shop khác thôi, mình ko muốn đánh giá thấp * vì cũng mua được cái áo len trắng ổn, shop nên coi lại size trước khi gửi và kt hàng kỹ, bịch ngoài để 3xl mà nhỏ cỡ xl, m ko à",3
19602003,Rất không hài lòng,"Mình đặt màu Ghi, nhưng giao cho mình màu kem, cần shop hỗ trợ",1
6983550,không hài lòng bực mình,"nhờ shop tư vấn cho nam cao 1m75 nặng 60 kg mua ao sai nào shop bảo sai L , MUA VỀ MẶC khác gì áo đứa trẻ trật trội ngắn tới rốn , áo thì không biết mặc mặt nào là mặt trước mặt nào mặt sau , không có tem mác gì cả , quá thất vọng đề nghị shop đổi lại cho cái dài rộng hơn cái chứ cái này khác gì áo trẻ con đâu bó tay",1
13847533,Rất không hài lòng,"mối may ngay nách  kéo ngược về đằng sau ngay nách dư cả khúc *** , không mặc được 😥",1
18682780,Bình thường,Size nhỏ hơn quảng cáo của shop,3
14231250,Bình thường,Áo nhìn tạm ổn. Nhưng giặt phai màu kinh khủng. Đừng bạn nào giặt cùng quần áo màu trắng...,3
13177106,Không hài lòng,"Đặt màu ghi lại ship cho màu đen, h muốn đổi hàng tnao hả shop ?????
Mong sớm nhận được phản hồi !!",2
13334846,Không hài lòng,sấu sấu sấu sáu sấu sấu sấu,2
12771041,Bình thường,tốt  s bsbsbsbhshhhhhbhhh,3
7808612,Rất không hài lòng,Áo rất chật dù đã đặt theo đúng tư vấn của shop!,1
5644470,Không hài lòng,"đường may lỏng lẻo,  chỉ bị bục, phải lấy kim để khâu lại.",2
8727562,Rất không hài lòng,sản phẩm không giống như trong ảnh,1
6985965,Rất không hài lòng,"Chất lượng kém, mặc một lần xổ lông hết!",1
6884199,Bình thường,áo bị lỗi chỉ may bị đứt.,3
7127882,Bình thường,rất ok,3
7510533,Bình thường,,3
7115221,Bình thường,,3
16306893,Bình thường,"sản phẩm đúng như mô tả,giao hàng nhanh, dịch",3
11071115,Bình thường,"hang bình thường,không đc như quảng cáo",3
14478258,Bình thường,"Mới dùng 1 cái
Mang cũng tạm được",3
13101286,Rất không hài lòng,Mình đặt size XL mà giao size S thì sao mà bận???,1
9817616,Bình thường,"cũng phải chờ tgian mặc thử mới biết được tốt hay không,  
giao hàng đúng tgian.",3
12390837,Rất không hài lòng,giao hàng quá lâu đặt hàng mà 20 ngày mới dc nhận,1
19742966,Rất không hài lòng,"shop gói hàng nguu như bò, mua tận lần thứ 4 mà vẫn gói nhầm màu, không nói trước là không bao giờ kiểm hàng trước, quá tệ",1
19742966,Rất không hài lòng,"shop gói hàng nguu như bò, mua tận lần thứ 4 mà vẫn gói nhầm màu, không nói trước là không bao giờ kiểm hàng trước, quá tệ",1
16125229,Rất không hài lòng,Hàng chất lượng quá kém. Mới mặc 1 lần mà đã rách 5 lỗ li ti rồi😥,1
8993604,Bình thường,"quần màu đen có ống quần ko co giãn đc mặc khá khó chịu, mới đầu tưởng nhầm size nhưng ko phải, ns chung đây chắc là trường hợp hy hữu, mình có mua lần hai thì ok hết. Do lần này lỗi 1 cái nên mình cho 3.5 sao, làm tròn xuống 3 sao :))",3
6106278,Tạm ổn,"Mình mua ba cái L nhưng 1 cái không giãn, 1 cái giãn vừa vừa, 1 cái thì giãn thoải mái. Tóm lại là chất lượng không đồng đều. Nhưng vẫn khá hài lòng nên lần sau vẫn ủng hộ. Mong shop cải thiện chất lượng lần tới.",3
6046833,Rất không hài lòng,"mình hiếm khi đánh giá 1 sao, nhưng thật sự y/c của mình với đồ lót khá khắt khe.
Vải nhuộm không biết có đúng tiêu chuẩn ko nhưng thấy có nhiều bông xù ra bám vào người.
Hi vọng shop cải tiến chất lượng",1
8453573,Rất không hài lòng,"sản phẩm không đúng với chất lượng đăng ,chất lượng đường may kém",1
17012776,Không hài lòng,Mua tới 2XL rồi mà vẫn chật không size quần lót kiểu gì. Cao 1.68 nặng 77kg,2
5294913,Rất không hài lòng,"Sản phẩm quá chật so với kích cỡ tiêu chuẩn, bên tiki và shop đều không hỗ trợ đổi trả hàng. Khách hàng bỏ hơn 200 để mua một mớ đồ không dùng được. Cần sự phản hồi và phương án của Tiki",1
17069640,Bình thường,"tạm ổn, mặc thoải mái, đo size theo hướng dẫn đúng",3
13753905,Bình thường,"Nhiều sợi nhỏ li ti, giá cao so với chất vải. Cùng giá thì sẽ chọn được sản phẩm tốt hơn.",3
16158454,Rất không hài lòng,lông vải ra quá nhiều. mặc dính hết người,1
7480332,Rất không hài lòng,"toàn đồ rách, quá thất vọng",1
13659098,Không hài lòng,sản phẩm rất giống hàng chợ mà giá thì mắc. chất liệu vải khá là dỡ. đường chỉ thì tè le. áo may không đồng điều. trong các siêu thị vẫn có hàng tốt hơn nhiều và giá rẻ hơn ít nhất là 20k cho một cặp (10k cho một cái) và vẫn là hàng sản xuất tại Việt Nam.,2
19991378,Không hài lòng,Dùng thời gian sẽ hỏng màu ngả màu nên chọn màu tối,2
13659098,Không hài lòng,sản phẩm rất giống hàng chợ mà giá thì mắc. chất liệu vải khá là dỡ. đường chỉ thì tè le. áo may không đồng điều. trong các siêu thị vẫn có hàng tốt hơn nhiều và giá rẻ hơn ít nhất là 20k cho một cặp (10k cho một cái) và vẫn là hàng sản xuất tại Việt Nam.,2
19991378,Không hài lòng,Dùng thời gian sẽ hỏng màu ngả màu nên chọn màu tối,2
12660906,Bình thường,"Chất liệu ít cotton hơn so với ghi trên áo, mặc cảm thấy nóng hơn so với loại có cùng hàm lượng cotton mua trong siêu thị !",3
6582483,Bình thường,"Chất vải tốt, mịn, mặc ấm nhưng áo rất nhỏ. Mình m67, nặng 57kg, mặc size M bị chật lỗ vai, áo dài quá thắt lưng khoảng 5cm. Size M chỉ vừa với đội dưới 1m55, 50kg",3
10283474,Bình thường,Mặc dù đặt XXL nhưng vẫn không vừa. Áo rất chậc. Mình 1m74 74kg. Không sử dụng được. Tôi muốn trả lại hàng. Nhãn mác còn nguyên.,3
