id,title,content,rating
20183500,Bình thường,"chất lượng ổn, nhưng sao áo nữ lại may áo nam thế shop ơi, áo diễu nách, mí vai, mí phần nối sau lưng. ko giống mẫu.",3
19002519,Bình thường,"Đóng gói cẩn thận, nhưng áo không như giới thiệu",3
19648960,Không hài lòng,"Form áo không chuẩn (tay quá rộng),chât vải không ổn lại hơi có mùi.",2
16200596,Rất không hài lòng,"đặc size m lại giao en L, đích bự mà hay mắc cỡ m đó",1
16501873,Rất không hài lòng,"Treo đầu dê , bán thịt ***..",1
16421675,Rất không hài lòng,Treo đầu dê bán thịt ***..,1
12551510,Rất không hài lòng,tạm được không tốt lắm mong shop làm tốt hơn,1
6499003,Rất không hài lòng,"Chất quần xấu, nilon thô bí",1
6498986,Rất không hài lòng,"Vải nóng và bí, nilon thô",1
3230211,Rất không hài lòng,giao hàng khác sản phẩm! Cần đổi trả ngay!,1
7904905,Rất không hài lòng,Tôi đặt mua quần màu nâu shop lại gửi màu đen.,1
6886927,Rất không hài lòng,Thực tế ko giống hình trên quảng cáo,1
5815062,Bình thường,,3
3344159,Bình thường,với 114k thì vải rất ok nhưng size S mà to cỡ XL,3
3533093,Rất không hài lòng,Ko hai long vi gửi ko dung mẫu,1
2838879,Shop giao thiếu hàng,Mua 5 chiếc mà thiếu tận 2 cái. Shop xem xét xử lý cho mình. Hàng chất tạm ổn,1
2466688,Rất không hài lòng,Combo 5 cái mà sao giao có 4 cái...ko hiểu tiki làm việc sao nữa....đến hôm nay vẫn chưa xử lí.thất vọng cách làm việc,1
1352874,Chất liệu không đúng,"Quần có ghi 92% là nylon, mà trong giới thiệu của Tiki là 95% cotton. Đề nghị sửa lại thông tin của mặt hàng cho đúng với thực tế.",3
1371262,Không hài lòng,chất liệu không đúng như Tiki giới thiệu. Tiki giới thiệu sản phẩm 95% cotton nhưng lúc nhận hàng là 92% nilon.,2
19351443,Bình thường,"Chất lượng tạm ổn, có kèm 1 quần lót bơi nhưng kích thước không phù hợp. Áo có miếng mút độn ngực nhưng ko dc may cố định, dẫn tới khi bơi thì chạy lung tung. Rốt cục phải vứt bỏ, bận áo ngực bên trong như bình thường.",3
20029647,Không hài lòng,Chị đặt áo màu vàng mà sao giao màu đỏ?,2
5057005,Bình thường,Vải k phải chất lụa sờ tay thấy thô mà phần ren màu còn bị ố nữa,3
5592625,Rất không hài lòng,K phải lụa đường ren may k giống có mùi khó chịu vải ren bị ố,1
3410108,Bình thường,"sản phẩm đúng mẫu,chất liệu vải lụa chưa đk như ý lắm",3
17392826,Không hài lòng,Dạ shop ơi cái bộ đồ của e sao nhỏ vậy ạ mong shop đổi cho em đc hông ạ,2
13848771,Rất không hài lòng,K hài lòng giao hàng k đúng size . K có mục lựa chọn size ko bao giờ mua lại,1
7609772,Bình thường,"giao 1 sản phẩm ko đúng cỡ đã chọn (cỡ S), quá to so với cỡ S",3
8675152,Rất không hài lòng,tại sao tôi đặc bộ người lớn mà ra trẻ em là sao,1
7609639,Bình thường,"1 bộ rất rộng, ko đúng cỡ đã chọn là cỡ S",3
14291490,Bình thường,"Áo đúng size theo bảng hướng dẫn, tuy nhiên cổ hơi rộng",3
3211976,Bình thường,"đã trả hàng, màu tối hơn trên hình, gần như màu đen",3
5111085,Bình thường,,3
3660057,Rất không hài lòng,Áo ra màu hơn hàng chợ ?,1
20223922,Không hài lòng,"Gửi hàng ko đúng mẫu mã, hàng gia công chưa cắt chỉ",2
20130184,Không hài lòng,Hàng không đúng mầu đã đặt.,2
20004399,Rất không hài lòng,"Hàng không đúng hình ảnh,chất lượng kém.",1
12582820,Rất không hài lòng,"quá tệ. hình và đồ giao thực tế hoàn toàn khác. Đặt ngắn tay giao dài tay, mẫu mã và chất liệu quá tệ. Liên hệ shop đổi hàng thì shop nói k phải đồ của shop mình. Thật k thể tin được hiện tại vẫn còn kiểu bán hàng *** thế này...",1
18402751,Rất không hài lòng,"Treo đầu dê bán thịt ***, tôi đặt bộ lụa màu xanh lại đi giao cái đồ quỷ j thế này?",1
13263813,Bình thường,"đồ k giống mẫu đăng tí nào. mình đặt size M giao size L, mặc bị rộng cái áo. được cái chất liệu vải vs màu OK. vốn dĩ mình tìm mua y như hình nên hơi thất vọng xíu.",3
17027931,Rất không hài lòng,"Cái shop làm ăn vầy mà tiki vẫn cho hoạt động thiệt là mất uy tín quá tiki ơi, đặt hàng 1 đường giao hàng 1 nẻo",1
15831383,Rất không hài lòng,"Đặt mua màu hồng giửi về màu đen shop bị mù màu hay mù chữ???
Đã thế mẫu mã chất liệu size ko đúng 
Xứng đáng làm rẻ lau.",1
3379074,Rất không hài lòng,"Chất liệu và màu sắc không như mô tả. Vải rất nóng, rất mỏng rất dễ rách đường may không chỉnh chu, đb là bộ này của mình còn bị phai màu 1-2 chỗ gì đó mình đã gọi điện để hoàn sản phẩm. Các bạn lưu ý nhé tiki k hỗ trợ hoàn nếu sp không lỗi vì vậy chất liệu hay màu sắc có sai sự thật thì tiền vẫn mất mà hàng chưa chắc đã được dùng. Quá tệ. Hy vọng tiki kiểm soát chặt với các bên shop để có những sp chất lượng phù hợp giá tiền.",1
3656078,Rất không hài lòng,"rat không hài lòng..shop giao hàng không giống mẫu..đồ bộ quần dài..shop giao bộ ngắn..vải thô và nóng.
rất không hài lòng",1
12733280,Rất không hài lòng,"Sản phẩm  kém chất lượng , sợi vải nhìn thô không mềm mịn.Ko được kiểm tra hàng trước khi thanh toán.",1
15831342,Rất không hài lòng,Shop làm ăn quá vớ vẩn mẫu 1 đằng sản phẩm nhận về lại 1 lẻo,1
12395299,Rất không hài lòng,làm ăn quá tê.shop kg có uy tín .yêu cầu đổi hàng liền,1
7824300,Rất không hài lòng,mình đặt màu hồng mà đưa màu này làm ăn không uy tín iu cầu đổi,1
12811240,Không hài lòng,"Vải đẹp, hàng ko đúng mẫu và màu, thất vọng",2
13774204,Bình thường,đường may hơi kém,3
8499477,Rất không hài lòng,"quá tệ, đường chỉ may xấu, chỉ còn chưa cắt, tệ quá",1
3003968,Rất không hài lòng,"màu sắc ko đúng chọn hồng mà gửi xám,đường may và chỉ ko đẹp,còn chỉ thừa quá nhiều trên đường may chất liệu ko được mềm mại,",1
3723658,Rất không hài lòng,"Chất lượng qua tệ,nên cho dẹp luon là vừa,hình quần dài,giao quần ngắn,vãi qua nhieu chỉ lòi ra.Nghỉ luon là vừa",1
2807820,Sản phẩm lỗi,"Đồ bị xước 1 đường khá dài, chất liệu vải xấu rất dễ tưa, xước.",1
9778797,Rất không hài lòng,giao sai mẫu sai màu bực mình,1
2568412,Bình thường,chất liệu vải thì đẹp đó! mà may quá ẩu đi! ngồi cắt chỉ với khâu lại cả buổi sáng. mà kiểu này giặt máy giặt vài lần là tan nát hết thôi!,3
8744985,Rất không hài lòng,Toi muon doi bo khac vi bo nay bi bun chi roi.,1
8964871,Bình thường,đồ còn chật k đủ size để lựa,3
5680202,Rất không hài lòng,Sao hàng đặt bô dài ma giao hàng bô lửng không đúng hàng đặt,1
8537860,Rất không hài lòng,sai nay ko mặc vừa co cho đôi lai ko,1
8537805,Rất không hài lòng,sai này ko vừa co đổi được ko,1
3118144,Giao sai hàng,Tôi đặt bộ đồ màu hồng và mẫu hoàn toàn khác với thực tế hàng đã giao,1
2575920,Giao sai sản phẩm,"Mình đặt 2 bộ dài nhưng shop giao bộ màu xanh dài bộ màu vàng ngắn
Chất vải nhìn thì ok nhưng mình chưa mặc thử nên không biết thế nào",3
3059152,Rất không hài lòng,làm ăn *** yêu cầu một mẫu gửi mẫu giá kiểu như đi xin,1
2981548,*** dối khách hàng,Hàng nhận được không giống với ảnh quảng cáo! hàng quần ngắn!,1
2573421,Bình thường,"Vải mỏng mềm tuy nhiên chất liệu vải chưa tốt lắm 
Chọn sai hơi to nhưng không đổi lại được hơi bất tiện",3
5694593,Rất không hài lòng,Sản phẩm quá tệ k như hinh,1
3535534,Rất không hài lòng,"rất không hài lòng, sản phẩm giao khác mô tả và hình giới thiệu",1
4800941,Rất không hài lòng,hinh quang cao quan dai ma sau giao quan dui,1
2799238,Bình thường,"Đồ mặc vừa,vải hơi mỏng ko biết giặt máy giặt có bị tưa đường chỉ",3
3212818,Bình thường,Kiểu dáng đẹp nhưng vải mỏng quá bị dạt đường may,3
4898694,Bình thường,tạm dc,3
5215160,Bình thường,,3
2664948,Bình thường,"Sản phẩm đường may khá cẩu thả, vải giống phi bóng, không phải lụa",3
2872624,Ko hai lòng lắm,"Chất liệu dỡ quá , mặc giặt 1 lần đã tuột hết chỉ ,",1
2615287,Bình thường,"*** rất mềm nhưng khi mặc đc 1 lần thì bị tua hết, k mặc đc nữa",3
4525738,Không hài lòng,,2
4151400,Không hài lòng,,2
2542881,Rất không hài lòng,"minh qua that vong nut ao long rot hoai ,vai mac qua 1lan nhan nheo su long",1
20211015,Rất không hài lòng,"Bán không đung với những gì người mua đặt, nếu hết màu thì phải gọi lại để hỏi hoặc hủy hay lấy màu khác. Còn này không gọi mà bán cho người đặt luôn chứ, tôi góp ý để shop rút kinh nghiệm, mình kinh doanh chủ yếu đặt ủy tín lên hàng đầu ạ",1
2609429,Bình thường,"Ren mỏng, đệm mút mỏng, độ dài tương đối ngắn hơn trong hình người mẩu mặc.",3
4149714,Bình thường,,3
20222226,Rất không hài lòng,Rõ ràng lúc mua chọn màu da hết mà lại giao màu tím. Mặc quần lọt khe bên trong quần dài trắng để k lộ viền và màu quần lót ở phần mông mà giao cho cái màu dị gì vậy. Tốn tiền,1
19081318,Rất không hài lòng,Giao ko có hạt rau muống và 2 túi cái mỡ...  Giao thiếu hangf và ko giao đúng hàng,1
17047260,Hài lòng,Quần hồng mình nhận có vệt bẩn. >60k nên chất mềm,2
16113448,Rất không hài lòng,"Mình mới dùng lần đầu, dán 8 tiếng đi làm đến khi bóc ra bị phồng rộp da luôn. Huhu 
Miếng dán này có giới hạn thời gian dán k vậy? Cho mình biết với ạ.",1
15201524,Không hài lòng,tạm được.............  .....,2
17166686,Rất không hài lòng,Hàng không giống hình tôi đã chọn. Loại tôi chọn là quần vải cotton.Yêu cầu Tiki giải quyết vấn đề giúp. Tôi rất không hài lòng,1
19615510,Bình thường,"Form quần không đẹp , thực tế thì không như hình ảnh , quần không ôm, dài .",3
15547155,Rất không hài lòng,"Vui lòng trả lại tiền và thu hồi hàng vì không đúng như sản phẩm đã quảng cáo, hàng nhận được là quần lót giấy XXXL",1
18210531,Rất không hài lòng,Shop bán hàng không đúng như quảng cáo hay nói đúng hơn là cố tình *** đảo khách hàng. Tiki nên dẹp các chủ shop làm ăn ko chuẩn này đi.,1
12805161,Rất không hài lòng,"Đặt size 2XL, giao size 3XL, sai số lượng . Chất lượng và mẫu mã không đúng như đăng trên shop.",1
3579990,Rất không hài lòng,"Treo đầu dê bán thịt chó,làm vậy cũng làm dc,quần này mà mặc dc à shop.Bán hàng có tâm chút đi.Mua về mất công đem vứt nha mọi người",1
3795115,Rất không hài lòng,"Quần rất tệ, ảnh thì 1 loại giao lại là loại khác, mọi người cẩn thận kẻo lại bị ***. yêu cầu tiki bán hàng có trách nhiệm, tôi cẩn đổi trả, quần gì mà mỏng tanh cầm thôi đã muốn rách",1
10157218,Rất không hài lòng,"Gửi sản phẩm sai quảng cáo, gửi hàng rẻ tiền hơn. Và không đúng size yêu cầu",1
2985941,Cực tệ,"Hàng ko đúng như trên ảnh, ko phải cotton mà chỉ là quần giấy thường, thông tin ghi là giặt được nhưng trên bao bì sản phẩm ko nói như vậy. Đặt size XL nhưng lại nhận được size XXXL.",1
11182186,Rất không hài lòng,"Sản phẩm rất kém chất lượng, không phải cùng loại như trên hình đăng. Không thể sử dụng được.",1
14753783,Rất không hài lòng,"Hàng k đúng mô tả
Sp đổi trả cũng y như cũ",1
10867135,Rất không hài lòng,"Quần méo mó, 2 ống ko bằng nhau",1
6627718,Rất không hài lòng,"Quần chất lượng không tốt. Mỏng tang, trông như tỉm. ( vẫn còn nguyên chua dùng). Ko nên bán loại này,",1
3674780,Rất rất rất tệ!,"Rất tệ. Mình đặt size xxl nhưng lại giao xxxl. Chất vải rất tệ, ko co giãn, sp ko giống như hình. Ghi là combo 18 quần nhưng chỉ có 15 quần.",1
11026286,Rất không hài lòng,"Cắt may ko đều,đùi to to,đùi nhỏ nhỏ",1
2978131,Sản phẩm không như hình,"Sản phẩm khác hoàn toàn hình ảnh thể hiện, chất lượng kém, sản phẩm rách, bẩn. Không phải giấy vải mà chỉ là giấy bình thường. Tệ vô cùng.",1
9714687,Rất không hài lòng,"vải quá dở, ống hai bên ko giống nhau. quá tệ",1
8096346,Rất không hài lòng,chất luong  k như quảng cáo mong rách qua te,1
5195573,Rất không hài lòng,Sp ko giống như quảng cáo. Rất tệ!,1
5343465,Rất không hài lòng,ko giống như hình mẫu đã đăng,1
9247987,Rất không hài lòng,"Chat luong kem, khong nen mua",1
4521577,Rất không hài lòng,cai tot cai xau tra tron vo giao hang,1
4035752,Rất không hài lòng,"Quá mỏng, ko thể mặc được",1
4399656,Rất không hài lòng,Chat luong qua chan,1
3708292,Rất không hài lòng,,1
19636983,Không hài lòng,"- NHẬN HÀNG ÁO BỊ LÒI GỌNG KIM LOẠI RA NGOÀI
- QUẦN QUÁ NGẮN VÀ CHẬT SO VỚI CÂN NẶNG SHOP GHI CHÚ
Thật sự mình cần gấp nên mới đặt TIKI Now nhưng nhận hàng thì ko dùng được. Mua hàng onl 5 - 7 năm lần đầu bị xu như z á, cũng là lần đầu mình viết đánh giá sản phẩm luôn á. 
thất vọng khi nhận được hàng như vậy, có liên hệ shop nhưng k nhận được phản hồi",2
19189566,Rất không hài lòng,"Mua sp, mặc ko vừa, nt NCC hỏi thăm đổi hàng nhưng NCC lại chuyển lại cho Tiki.
Thấy Tiki gởi email thông báo nhưng đến giờ vẫn ko ai hỏi thăm để tìm hướng xử lý.",1
17185177,Không hài lòng,shop cố tình giao sai kích cỡ.khách chọn SIZE XL mà đi giao M sao mặc được,2
8014249,Bình thường,"màu sắc như hình, áo thì hơi ngắn, lớp đệm ngực cứng và lỏng gây đau, mình đã phải tháo độn ngực ra, cắt đi lớp lót đã hỏng, may thêm 2 đường ly dài sau lưng cho áo ôm vào người. cũng tạm được",3
9441527,Không hài lòng,Size L mà quá nhỏ trong khi không có thông tin giải thích rõ.,2
3635842,Bình thường,"Chất lượng vải tốt. Áo hơi khó mặc, nếu có mấy đường dây kéo ngắn phía sau cổ thì sẽ dễ mặc và tháo ra hơn.",3
3973907,Không hài lòng,"điểm cộng: túi zip ok, chất liệu ok, 
điểm trừ: đệm ngực k ok, hàng lem màu",2
4129616,Bình thường,"bị ra màu xanh nhiều, nên dính vào áo hồng chỉ sau 1 lần giặt",3
6826188,Bình thường,,3
5440183,Bình thường,,3
4094924,Bình thường,,3
3966303,Không hài lòng,,2
3847693,Bình thường,,3
5744875,Rất không hài lòng,"Tiền nào của nấy là đúng, không phải hàng được giảm giá mà đúng giá trị thực.",1
5306430,Không hài lòng,"áo xấu lắm , len dệt thưa mỏng, áo bèo nhèo",2
6868769,Bình thường,,3
6836024,Rất không hài lòng,,1
5532794,Bình thường,,3
2028726,Đã mua,"Thất vọng kinh khủng. 
Chờ đc giao hàng gần 1 tuần nữa chứ.",1
17856600,Rất không hài lòng,"mình đặt 4 set ( mỗi set 10 quần) đều chọn mix màu, nhưng lại gửi 1 bịch toàn màu da, 1 bịch toàn màu đen.
Nhắn tin thì shop xem nhưng ko có phản hồi gì. 
Chất lượng quần thì chỉ ở mức được, nhưng bán hàng kiểu 1 lần rồi thôi. Ko nên mua",1
17792695,Rất không hài lòng,"Nhận hàng mà thất vọng quá. Đã chọn loại ko phải thông khí, mà lại nhận lại loại có thông khí. Nhìn vải thì không đẹp. Buồn.",1
18429422,Rất không hài lòng,Đặt saiz m cho 2 mẫu cái thì bự chà bá cái thì 1 chút xíu muốn đổi lại mà chẳng ai tl tn,1
17879150,Rất không hài lòng,"(*) Đánh giá không tính điểm
Đặt combo 10 quần trong khi đó chỉ giao 5 quần tính tiền 10",1
9807498,Bình thường,Mặc dù giá đã giảm còn 199k nhưng chất lượng thì chưa tương xứng so với các sản phẩm khác ở tầm giá này,3
15909003,Rất không hài lòng,ko giống trong hình:((☺️....,1
14868412,Hài lòng,.....   ......................,1
16278034,Rất không hài lòng,"Giao hàng không giống hình, chỉ có áo không có chân váy chống nắng. Nhắn tin thì shop không trả lời",1
3687866,Rất không hài lòng,"Hàng nhận không giống trên ảnh, từ mẫu mã đến màu sắc. Mình đặt hàng áo nắng dài đến chân màu xanh tím than mà lúc nhận thì lại 1 áo màu hồng chỉ dài đến hông. Mình rất bực mình vì thái độ bán hàng không uy tín của chủ shop",1
16232399,Rất không hài lòng,"Áo mỏng quá, dài to so với 1m5 40kg",1
15881467,Rất không hài lòng,mua áo dài mà lại giao áo ngắn :(,1
3633627,Yêu cầu đổi lại sản phẩm,"Tôi mua áo chống nắng toàn thân, sao lại giao cho tôi áo này, tôi muốn đổi lại sản phẩm",2
3590764,Rất không hài lòng,"Chất liệu bình thường, đường chỉ may ko khéo, nhưng so với giá vậy là ổn. Mình đặt màu xanh than, lại giao màu xanh ngọc ?. Vui lòng đổi lại màu cho mình.",1
10607868,Bình thường,Áo mỏng và khoá hơi khó kéo!,3
5826676,Bình thường,,3
4079349,Rất không hài lòng,,1
6357411,Không hài lòng,"ko  giống  màu  như  hình  ,vì  Con  mình  nhận  hàng  nên  mình  chưa  kịp  kiểm  tra, yêu cầu  dc  đổi  trả",2
8624329,Bình thường,"Màu đẹp kiểu giống hình, nhưng chất liệu vải không như ý.",3
6622103,Bình thường,hơi mỏng và k có giãn,3
8213109,Không hài lòng,"vải mỏng quá,size nhỏ hơn bình thường.",2
5641236,Bình thường,Váy ngắn hơn hình ảnh nên không thích,3
3769803,Hài lòng,"Chất liệu mềm, vừa vặn. Giao hàng nhanh phù hợp với giá tiền",3
7155104,Bình thường,Hàng như hình,3
4872313,Không hài lòng,,2
4040900,Bình thường,Hài lòng,3
4026180,Rất không hài lòng,,1
3472003,Không hài lòng,"Mình nhận hàng rồi nhưng sp không đúng như hình, mình muốn trả lại, giá mình mua cũng cao hơn",2
2606335,Rất không hài lòng,"qua te.ao nho xiu,ngan ngun nhu ao tre con,k dang so voi gia tien.hom truoc tinh tra hang ma minh k biet vo dau de tra nen thoi.hi vong lan sau shop ban hang uy tin hon",1
2516463,Rất không hài lòng,"Bán *** đảo khách hàng, sản phẩm giao sai trước lúc đặt. Nói chung không ra gì. Sau này chắc không mua nữa",1
2771282,Rất không hài lòng,bị *** k đọc feedback mà mua luôn. áo giặt 1 lần co rúm lại đến tận rốn k mặc đc luôn. bỏ đi quá phí. k nên mua nhé mn,1
2500439,Rất không hài lòng,KHÔNG BIẾT MẶC KIỂU GÌ? ÁO NÀY CỦA TRẺ E HAY SAO SHOP? CHẮC KO BAO GIỜ MUA LẦN NỮA,1
5373270,Rất không hài lòng,Áo ngắn trên lưng quần sao mặc,1
2807971,mọi người tẩy chay hàng của shop này đi đừng bị mắc ***,"quá tệ, *** đảo, hàng kg có một chút nào là như hình, tui lấy làm giẻ lau nhà rồi",1
2778573,Không hài lòng,"Áo vải cứng, vải mỏng, lỗ to, không tiện mặc , phải mặc thêm áo lót",3
5178915,Bình thường,,3
20215053,Rất không hài lòng,Chất liệu tệ ko đẹp không như trên hình *** quá xấu,1
13447673,Rất không hài lòng,chất lượng quá kém .hàng k giống trong hình. k hài lòng khách hàng,1
2780670,Sản phẩm khác mong đợi hoàn toàn,Lần trước mua rất hài lòng nhưng lần này quá thất vọng xin vui lòng hỗ trợ đổi sớm giúp tôi Xin cảm ơn,1
2722305,Rất không hài lòng,hàng ko giống trog hình j hết vải rất xấu ko nên mua nghe mọi ng,1
2294654,Rất không hài lòng,"giao hàng không đúng size đã đặt, váy rất ngắn so với hình mẫu. rất không hài lòng",1
14414109,Rất không hài lòng,"không hài lòng với cách xử lý của CH. Hết hàng tại sao k gọi điện trực tiếp mà chỉ nhắn tin trong Tiki, đâu phải ngày nào cũng vào Tiki đâu, rồi tự đổi loại quần khác chứ, loại quần này mặc nóng, bí bách. Quá tệ luôn.",1
17528705,Rất không hài lòng,Để giao màu ngẫu nhiên và hình bên ngoài màu nhã nhưng giao toàn mấy cái màu xấu gì đâu luôn,1
17511536,Rất không hài lòng,Mình đặt 10 quần size XL shop lại giao size M?,1
2962181,Bình thường,"Mình nhận được hàng, sản phẩm đẹp giống mô tả, shipper vui vẽ nhiệt tình. Tuy nhiên shop giao thiếu hàng cho mình chỉ có 5 chiếc, hi vọng shop nhận thông tin và giải quyết giúp.",3
13386546,Không hài lòng,không hài lòng lắm mua 10 cái mà giao có 3 màu toàn trắng và đen,2
13277860,Bình thường,bình thường. size hơi to.,3
3017516,Vải Hôi,Thất vọng. Mở túi ra vải hôi đúng kiểu vải giá rẻ ngoài chợ. Cùng giá tiền này mua của Love Vera chất vải thích hơn rất nhiều.,2
9269673,Bình thường,gói hàng kỹ. giao hàng nhanh,3
8303608,Bình thường,bình thường. không đẹp như mô tả,3
3129467,Không hài lòng,Chỉ mặc ôn mông được lần đầu là lần sau bị giãn ra thêm 1 size  mặc nhiều lần chắc còn giãn tiếp,1
2470267,Mac nhe,"Quan mac ok, thoang, chat lieu cung thoai mai, chi la mau sac thi mua giam gia nen chi dc gui mau sac que que loe loet, dc vai cai mau sac nhe nhang.lan sau jam se mua tiep.",3
2988282,Bình thường,"Vải bình thường à. Ko mịn và mát như mn nhận xét, sờ vô thô ráp.",3
4821425,Không hài lòng,Vải không hút mồ hôi. khó giặc bằng tay. Không nên mua,2
5531261,Bình thường,Con gái sử dụng cung tam duoc,3
19189728,Rất không hài lòng,"Nhầm mẫu, không đẹp! Nhận đại",1
19343744,Rất không hài lòng,Sản phẩm ko giống với hình,1
17801962,Bình thường,Vải mỏng không được đẹp lắm,3
17856591,Rất không hài lòng,"mình đặt 4 set ( mỗi set 10 quần) đều chọn mix màu, nhưng lại gửi 1 bịch toàn màu da, 1 bịch toàn màu đen.
Nhắn tin thì shop xem nhưng ko có phản hồi gì. 
Chất lượng quần thì chỉ ở mức được, nhưng bán hàng kiểu 1 lần rồi thôi. Ko nên mua.",1
10131007,Không hài lòng,chất vải thì ổn. nhưng mình đặt size M (35 -50kg). nhưng giao cho mình cái quần to hơn rất nhìu ( cỡ size L hoặc XL). mình muốn đổi size nhưng nt shop k rep,2
11557334,Rất không hài lòng,"Shop ơi lần này k giao đúng hàng mà toàn màu hồng k vậy shop ơi, nếu k có báo lại e chứ ạ, làm ăn v k đc rồi 
Thất vọng",1
16714814,Không hài lòng,Không đúng với hình ảnh quảng cáo,2
15563473,Bình thường,"Hàng chưa đúng size, chọn 1 size giao nhiều size",3
13410455,Rất không hài lòng,Shop giao sai rồi.tôi mua trộn màu mà shop giao 3 màu là sao.,1
11795243,Rất không hài lòng,đặt rất nhiều tiki lần này bị *** cho 5 cái quần đểu trẻ con,1
10826253,Rất không hài lòng,"Đặt 10 quần mà giao chỉ có 5 quần, lại còn giao sai sản phẩm nữa chứ...",1
